,ru,en,fr
1927,простой,basic,simple
1928,простой,basic,basique
1929,простой,elementary,simple
1930,простой,pure,simple
1931,простой,humble,simple
1932,простой,primitive,no_equality
1933,простой,unsophisticated,simple
1934,простой,bare,simple
1935,простой,rustic,no_equality
1936,простой,austere,no_equality
1937,простой,silly,no_equality
1938,простой,childlike,no_equality
1939,простой,severe,no_equality
1940,простой,downtime,no_equality
1941,простой,idle,no_equality
1942,простой,bald,simple
1943,простой,native,no_equality
1944,угон,hijacking,no_equality
1945,угон,theft,volé
1946,угон,hijack,détourné
1947,угон,carjacking,carjacking
1948,угон,rustling,no_equality
1949,вентилятор,fan,ventilateur
1950,вентилятор,fan,ventilo
1951,отдаленность,remoteness,éloignement
1952,отдаленность,remoteness,isolement
1953,чисто,purely,purement
1954,чисто,purely,strictement
1955,чисто,purely,uniquement
1956,чисто,purely,exclusivement
1957,чисто,purely,proprement
1958,чисто,purely,simplement
1959,чисто,cleanly,proprement
1960,чисто,clearly,net
1961,родители,people,no_equality
1962,престарелый,aged,no_equality
1963,престарелый,senile,no_equality
1964,престарелый,old,no_equality
1965,престарелый,senior,no_equality
1966,престарелый,aged people,no_equality
1967,бесповоротный,irrevocable,irrévocable
1968,чаяние,hope,no_equality
1969,чаяние,aspiration,aspiration
1970,чаяние,expectation,no_equality
1971,изрядный,hefty,no_equality
1972,изрядный,pretty,bien
1973,изрядный,generous,no_equality
1974,изрядный,fair,no_equality
1975,изрядный,considerable,no_equality
1976,смысл,meaning,sen
1977,смысл,meaning,signification
1978,смысл,meaning,importance
1979,смысл,point,sen
1980,смысл,point,but
1981,смысл,point,raison
1982,смысл,point,intérêt
1983,смысл,point,point
1984,смысл,purport,sen
1985,смысл,purport,signification
1986,смысл,mean,sen
1987,смысл,context,no_equality
1988,смысл,way,sen
1989,смысл,term,no_equality
1990,смысл,meaningless,no_equality
1991,смысл,respect,point
1992,смысл,extent,point
1993,смысл,extent,importance
1994,смысл,spirit,no_equality
1995,смысл,sound,no_equality
1996,смысл,force,no_equality
1997,смысл,denotation,no_equality
1998,группировка,group,groupe
1999,группировка,group,groupement
2000,группировка,groupment,no_equality
2001,группировка,constellation,constellation
2002,накренить,tilt,no_equality
2003,отдельный,separate,distinct
2004,отдельный,separate,séparé
2005,отдельный,separate,spécifique
2006,отдельный,separate,propre
2007,отдельный,specific,spécifique
2008,отдельный,specific,particulier
2009,отдельный,specific,certain
2010,отдельный,specific,propre
2011,отдельный,single,individuel
2012,отдельный,distinct,distinct
2013,отдельный,distinct,séparé
2014,отдельный,distinct,spécifique
2015,отдельный,distinct,propre
2016,отдельный,discrete,distinct
2017,отдельный,discrete,séparé
2018,отдельный,discrete,individuel
2019,отдельный,some,no_equality
2020,отдельный,select,no_equality
2021,отдельный,detached,séparé
2022,отдельный,isolated,no_equality
2023,отдельный,dividual,no_equality
2024,слышать,hear,entendre
2025,слышать,hear,savoir
2026,слышать,hear,entendre parler
2027,слышать,hear,écouter
2028,слышать,hear,apprendre
2029,слышать,hear,entendre dire
2030,повторять,repeat,répéter
2031,повторять,repeat,reproduire
2032,повторять,repeat,refaire
2033,повторять,repeat,rappeler
2034,повторять,repeat,réitérer
2035,повторять,repeat,redire
2036,повторять,repeat,reprendre
2037,повторять,repeat,recommencer
2038,повторять,recur,no_equality
2039,повторять,follow,no_equality
2040,повторять,chant,no_equality
2041,повторять,tell,répéter
2042,повторять,echo,reprendre
2043,повторять,repetitive,no_equality
2044,повторять,iterate,réitérer
2045,повторять,rehearse,répéter
2046,повторять,recapitulate,no_equality
2047,повторять,renew,refaire
2048,повторять,renew,réitérer
2049,повторять,renew,reprendre
2050,указывать,indicate,indiquer
2051,указывать,indicate,dire
2052,указывать,indicate,préciser
2053,указывать,indicate,mentionner
2054,указывать,indicate,montrer
2055,указывать,indicate,signaler
2056,указывать,indicate,désigner
2057,указывать,indicate,pointer du doigt
2058,указывать,indicate,inscrire
2059,указывать,state,indiquer
2060,указывать,state,dire
2061,указывать,state,préciser
2062,указывать,state,spécifier
2063,указывать,tell,indiquer
2064,указывать,tell,dire
2065,указывать,identify,indiquer
2066,указывать,identify,préciser
2067,указывать,identify,désigner
2068,указывать,note,mentionner
2069,указывать,note,signaler
2070,указывать,say,indiquer
2071,указывать,say,dire
2072,указывать,say,préciser
2073,указывать,denote,indiquer
2074,указывать,denote,désigner
2075,указывать,name,indiquer
2076,влюбляться,fall in love,tomber amoureux
2077,влюбляться,fall in love,tomber amoureuse
2078,влюбляться,fall in love,aimer
2079,влюбляться,fall in love,craquer
2080,влюбляться,fall in love,être amoureuse
2081,въехать,drive,no_equality
2082,сломаться,break down,craquer
2083,сломаться,break down,tomber en panne
2084,сломаться,crash,no_equality
2085,тысячный,thousandth,millième
2086,тысячный,thousand,no_equality
2087,тысячный,millesimal,no_equality
2088,плита,plate,plaque
2089,плита,plate,dalle
2090,плита,slab,plaque
2091,плита,slab,dalle
2092,плита,cooker,cuisinière
2093,плита,cooker,four
2094,плита,cooker,réchaud
2095,плита,cooker,fourneau
2096,плита,cooker,gazinière
2097,плита,board,plaque
2098,плита,flag,dalle
2099,плита,table,no_equality
2100,лампочка,bulb,ampoule
2101,входное устройство,input device,no_equality
2102,входное устройство,input unit,no_equality
2103,львица,lioness,lionne
2104,ленточный,ribbon,no_equality
2105,ленточный,belt,no_equality
2106,ленточный,band,no_equality
2107,обмахивать,fan,éventer
2108,украсть,steal,voler
2109,украсть,steal,piquer
2110,украсть,steal,dérober
2111,украсть,steal,kidnapper
2112,украсть,nick,no_equality
2113,украсть,pinch,piquer
2114,украсть,pilfer,no_equality
2115,украсть,sneak,voler
2116,украсть,scrounge,voler
2117,кокосовая пальма,coconut palm,no_equality
2118,кокосовая пальма,Coco palm,no_equality
2119,кокосовая пальма,Coco,no_equality
2120,верно,true,c'est vrai
2121,верно,correctly,bien
2122,верно,correctly,bon
2123,верно,correctly,correctement
2124,верно,surely,no_equality
2125,верно,faithfully,fidèlement
2126,верно,right,non
2127,верно,right,n'est-ce pas
2128,верно,right,hein
2129,верно,right,c'est ça
2130,верно,right,d'accord
2131,верно,right,bien
2132,верно,right,ok
2133,край,edge,bord
2134,край,edge,rebord
2135,край,edge,extrémité
2136,край,edge,bordure
2137,край,region,pay
2138,край,region,région
2139,край,end,bout
2140,край,end,extrémité
2141,край,Kray,no_equality
2142,край,margin,bord
2143,край,margin,bordure
2144,край,rim,bord
2145,край,rim,rebord
2146,край,rim,bordure
2147,край,brink,bord
2148,край,border,bord
2149,край,border,bordure
2150,край,fringe,bord
2151,край,fringe,bordure
2152,край,brim,bord
2153,край,brim,rebord
2154,край,brim,bordure
2155,край,hem,bordure
2156,край,land,pay
2157,край,land,terre
2158,край,lip,bord
2159,край,lip,rebord
2160,край,lip,bordure
2161,край,extremity,extrémité
2162,край,ledge,bord
2163,край,ledge,rebord
2164,край,clime,no_equality
2165,край,ridge,rebord
2166,край,edging,bord
2167,край,edging,rebord
2168,край,edging,bordure
2169,относительно,on,concernant
2170,относительно,on,selon
2171,относительно,with respect,à propos
2172,относительно,with respect,en vue
2173,относительно,with respect,au sujet
2174,относительно,respecting,concernant
2175,относительно,touching,no_equality
2176,относительно,relatively,relativement
2177,относительно,relatively,assez
2178,экипировать,equip,no_equality
2179,экипировать,outfit,no_equality
2180,пневматика,Pneumatics,no_equality
2181,раскрыть,disclose,révéler
2182,раскрыть,disclose,dévoiler
2183,раскрыть,disclose,divulguer
2184,раскрыть,disclose,dénoncer
2185,раскрыть,deploy,no_equality
2186,раскрыть,solve,résoudre
2187,раскрыть,expose,révéler
2188,раскрыть,expose,découvrir
2189,раскрыть,expose,dévoiler
2190,раскрыть,expose,divulguer
2191,раскрыть,expose,exposer
2192,раскрыть,expose,démasquer
2193,раскрыть,expose,dénoncer
2194,согреть,warm,réchauffer
2195,согреть,warm,chauffer
2196,эксплуатация,operation,exploitation
2197,эксплуатация,operation,utilisation
2198,эксплуатация,exploitation,exploitation
2199,эксплуатация,exploitation,utilisation
2200,эксплуатация,exploitation,exploiter
2201,эксплуатация,operating,utilisation
2202,эксплуатация,operate,no_equality
2203,эксплуатация,exploit,exploitation
2204,эксплуатация,exploitative,exploitation
2205,электроизмерительный,electric,no_equality
2206,испуганный,scared,effrayé
2207,испуганный,scared,apeuré
2208,испуганный,scared,terrifié
2209,испуганный,scared,terrorisé
2210,испуганный,fearful,effrayé
2211,испуганный,awesome,no_equality
2212,испуганный,blue,no_equality
2213,испуганный,afraid,effrayé
2214,испуганный,afraid,apeuré
2215,испуганный,afraid,effrayée
2216,скрывать,hide,cacher
2217,скрывать,hide,dissimuler
2218,скрывать,hide,masquer
2219,скрывать,hide,occulter
2220,скрывать,hide,retenir
2221,скрывать,cover,cacher
2222,скрывать,cover,couvrir
2223,скрывать,keep,garder
2224,скрывать,keep,retenir
2225,скрывать,obscure,cacher
2226,скрывать,obscure,dissimuler
2227,скрывать,obscure,masquer
2228,скрывать,obscure,occulter
2229,скрывать,mask,cacher
2230,скрывать,mask,dissimuler
2231,скрывать,mask,masquer
2232,скрывать,mask,occulter
2233,скрывать,withhold,cacher
2234,скрывать,withhold,dissimuler
2235,скрывать,withhold,retenir
2236,скрывать,veil,dissimuler
2237,скрывать,suppress,dissimuler
2238,скрывать,dissemble,no_equality
2239,скрывать,dissimulate,dissimuler
2240,транспорт,transport,transport
2241,заказывать,order,commander
2242,заказывать,book,réserver
2243,поесть,have a meal,no_equality
2244,поесть,meal,no_equality
2245,беспристрастный,impartial,impartial
2246,беспристрастный,impartial,impartialité
2247,беспристрастный,fair,impartial
2248,беспристрастный,equitable,no_equality
2249,беспристрастный,neutral,impartialité
2250,беспристрастный,candid,no_equality
2251,беспристрастный,objective,impartial
2252,беспристрастный,impersonal,no_equality
2253,беспристрастный,detached,no_equality
2254,беспристрастный,judicial,no_equality
2255,мотоцикл,motorcycle,moto
2256,мотоцикл,motorcycle,motocycle
2257,мотоцикл,motorcycle,motocyclette
2258,мотоцикл,motorcycle,bécane
2259,мотоцикл,motorcycle,mobylette
2260,побудительный,incentive,no_equality
2261,побудительный,stimulating,no_equality
2262,стенка,wall,mur
2263,стенка,side,no_equality
2264,далече,far,no_equality
2265,откорректировать,revise,corriger
2266,откорректировать,adjust,corriger
2267,откорректировать,correct,corriger
2268,откорректировать,modify,no_equality
2269,событие,event,événement
2270,событие,event,occasion
2271,событие,event,évènement
2272,событие,event,manifestation
2273,событие,development,évolution
2274,событие,incident,événement
2275,событие,occurrence,événement
2276,событие,happening,événement
2277,событие,thing,chose
2278,событие,thing,important
2279,событие,adventure,no_equality
2280,прорубать,cut,no_equality
2281,прорубать,hack,no_equality
2282,пельмень,dumpling,no_equality
2283,противодействие,counteraction,no_equality
2284,противодействие,resistance,opposition
2285,противодействие,resistance,résistance
2286,противодействие,reaction,no_equality
2287,противодействие,countercheck,no_equality
2288,противодействие,counter,no_equality
2289,противодействие,oppose,no_equality
2290,противодействие,fighting,lutte contre
2291,противодействие,fighting,lutter contre
2292,противодействие,fighting,combattre
2293,противодействие,counterwork,résistance
2294,фанатский,fanatskiy,no_equality
2295,фанатский,fan,no_equality
2296,признать,recognize,reconnaître
2297,признать,recognize,admettre
2298,признать,recognize,constater
2299,признать,recognize,tenir compte
2300,признать,recognize,saluer
2301,признать,admit,reconnaître
2302,признать,admit,admettre
2303,признать,admit,accepter
2304,признать,admit,avouer
2305,признать,admit,dire
2306,признать,admit,constater
2307,признать,declare,dire
2308,признать,declare,constater
2309,признать,declare,déclarer
2310,почта,mail,courrier
2311,почта,mail,poste
2312,почта,mail,e-mail
2313,почта,mail,courriel
2314,почта,mail,correspondance
2315,почта,mail,messagerie
2316,почта,post office,courrier
2317,почта,post office,poste
2318,интенсивность,intensity,intensité
2319,интенсивность,intensity,densité
2320,интенсивность,rate,débit
2321,интенсивность,strength,intensité
2322,интенсивность,intense,no_equality
2323,интенсивность,severity,intensité
2324,интенсивность,intension,intensité
2325,дать осечку,misfire,no_equality
2326,составление,compilation,établissement
2327,составление,compilation,élaboration
2328,составление,drafting,établissement
2329,составление,drafting,élaboration
2330,составление,drafting,rédaction
2331,составление,drafting,élaborer
2332,составление,drafting,rédiger
2333,составление,mapping,inventaire
2334,составление,creation,établissement
2335,составление,creation,élaboration
2336,составление,execution,no_equality
2337,составление,compile,no_equality
2338,составление,drawing,no_equality
2339,составление,writing,établissement
2340,составление,writing,rédaction
2341,составление,draft,élaboration
2342,составление,draft,rédaction
2343,составление,composing,rédaction
2344,составление,composing,rédiger
2345,составление,constitution,no_equality
2346,дополняющий,supplementing,qui complète
2347,дополняющий,supplementing,complétant
2348,дополняющий,supplementing,complémentaire
2349,дополняющий,supplementing,compléter
2350,дополняющий,complement,no_equality
2351,дополняющий,supplement,no_equality
2352,дополняющий,complementing,no_equality
2353,дополняющий,complimentary,complémentaire
2354,дополняющий,complimentary,complément
2355,переправа,crossing,traversée
2356,переправа,ferry,no_equality
2357,переправа,passage,traversée
2358,переправа,ferriage,no_equality
2359,переправа,cross,traversée
2360,палата,chamber,chambre
2361,палата,chamber,salle
2362,палата,ward,salle
2363,палата,ward,service
2364,осевший,sagging,no_equality
2365,осевший,settled,no_equality
2366,осевший,sag,no_equality
2367,все,everything,tout
2368,все,everything,ça
2369,все,everybody,ça
2370,все,everybody,tout le monde
2371,все,everybody,chacun
2372,все,anyone,ça
2373,все,anyone,tout le monde
2374,все,anyone,chacun
2375,все,increasingly,no_equality
2376,все,all,tout
2377,все,every,tout
2378,все,every,chacun
2379,все,around,tout
2380,все,ever,no_equality
2381,выпуск новостей,news release,no_equality
2382,выпуск новостей,news broadcast,no_equality
2383,выпуск новостей,release of news,nouvelle
2384,выпуск новостей,release of news,news
2385,выпуск новостей,release of news,actualité
2386,усилие,effort,effort
2387,усилие,stress,effort
2388,усилие,exertion,effort
2389,усилие,struggle,no_equality
2390,усилие,push,effort
2391,усилие,labour,no_equality
2392,детский,child,enfant
2393,детский,childish,d'enfant
2394,детский,childish,puéril
2395,детский,childish,enfantin
2396,детский,juvenile,puéril
2397,детский,kids,enfant
2398,детский,kiddie,enfant
2399,тематика,thematics,no_equality
2400,тематика,subject,thème
2401,тематика,thematic,no_equality
2402,тематика,field,no_equality
2403,тематика,subject area,no_equality
2404,выкуп,ransom,rançon
2405,выкуп,ransom,otage
2406,выкуп,dowry,dot
2407,выкуп,foreclosure,no_equality
2408,выкуп,repurchase,rachat
2409,выкуп,buyout,rachat
2410,покидать,leave,quitter
2411,покидать,leave,partir
2412,покидать,leave,abandonner
2413,покидать,desert,abandonner
2414,покидать,flee,quitter
2415,покидать,flee,partir
2416,покидать,flee,fuir
2417,покидать,vacate,quitter
2418,покидать,drop,abandonner
2419,подлесок,undergrowth,sous-bois
2420,вымпел,pennant,flamme
2421,вымпел,pennant,fanion
2422,вымпел,pendant,no_equality
2423,вымпел,banderol,no_equality
2424,вымпел,banderole,no_equality
2425,прибавить,add,ajouter
2426,прибавить,add,rajouter
2427,логово,den,repaire
2428,логово,den,tanière
2429,логово,den,antre
2430,логово,den,repère
2431,вид,view,vue
2432,вид,type,type
2433,вид,type,espèce
2434,вид,type,genre
2435,вид,type,forme
2436,вид,type,sorte
2437,вид,type,nature
2438,вид,kind,type
2439,вид,kind,espèce
2440,вид,kind,air
2441,вид,kind,genre
2442,вид,kind,forme
2443,вид,kind,sorte
2444,вид,kind,nature
2445,вид,form,genre
2446,вид,form,forme
2447,вид,form,sorte
2448,вид,look,air
2449,вид,look,look
2450,вид,look,aspect
2451,вид,look,regard
2452,вид,look,mine
2453,вид,mode,forme
2454,вид,mode,mode
2455,вид,guise,forme
2456,вид,guise,aspect
2457,вид,appearance,semblant
2458,вид,appearance,aspect
2459,вид,appearance,mine
2460,вид,way,sorte
2461,вид,way,mode
2462,вид,variety,espèce
2463,вид,outlook,vue
2464,вид,outlook,regard
2465,вид,aspect,forme
2466,вид,aspect,aspect
2467,вид,hang,no_equality
2468,вид,description,no_equality
2469,вид,visage,no_equality
2470,вид,mien,mine
2471,вид,make,no_equality
2472,вид,colour,no_equality
2473,вид,semblance,semblant
2474,вид,exposure,no_equality
2475,вид,pose,no_equality
2476,возбуждать,excite,exciter
2477,возбуждать,stir,exciter
2478,возбуждать,bring,no_equality
2479,возбуждать,stimulate,exciter
2480,возбуждать,raise,no_equality
2481,возбуждать,Institute,engager
2482,возбуждать,Institute,intenter
2483,возбуждать,incite,exciter
2484,возбуждать,energize,exciter
2485,возбуждать,whet,no_equality
2486,возбуждать,initiate,engager
2487,возбуждать,initiate,intenter
2488,возбуждать,initiate,ouvrir
2489,возбуждать,fire,no_equality
2490,возбуждать,engender,no_equality
2491,возбуждать,wake,no_equality
2492,провалить,fail,rater
2493,провалить,ruin,no_equality
2494,провалить,blow,no_equality
2495,провалить,flunk,rater
2496,провалить,damn,no_equality
2497,целесообразно,advisable,no_equality
2498,целесообразно,expediently,no_equality
2499,целесообразно,usefully,no_equality
2500,спуск,descent,descente
2501,спуск,slope,descente
2502,спуск,slope,pente
2503,спуск,escapement,no_equality
2504,спуск,descend,no_equality
2505,спуск,trigger,gâchette
2506,спуск,trigger,détente
2507,спуск,lowering,descente
2508,спуск,descending,descente
2509,спуск,descending,pente
2510,спуск,descending,descendre
2511,спуск,discharge,no_equality
2512,спуск,chute,rampe
2513,спуск,imposition,no_equality
2514,ограбление,robbery,vol
2515,ограбление,robbery,braquage
2516,ограбление,robbery,cambriolage
2517,ограбление,robbery,hold-up
2518,ограбление,robbery,casse
2519,ограбление,robbery,pillage
2520,ограбление,rob,vol
2521,ограбление,rob,braquage
2522,ограбление,rob,cambriolage
2523,ограбление,hijacking,vol
2524,ограбление,despoilment,no_equality
2525,передаточный механизм,gear,mécanisme
2526,передаточный механизм,transmission mechanism,no_equality
2527,программа,program,programme
2528,программа,program,logiciel
2529,программа,program,émission
2530,программа,program,plan
2531,программа,program,régime
2532,программа,scheme,programme
2533,программа,scheme,cadre
2534,программа,scheme,plan
2535,программа,scheme,système
2536,программа,scheme,projet
2537,программа,scheme,régime
2538,программа,software,programme
2539,программа,software,logiciel
2540,программа,application,programme
2541,программа,tool,logiciel
2542,программа,curriculum,programme
2543,программа,project,cadre
2544,программа,project,projet
2545,программа,bill,no_equality
2546,программа,catalogue,no_equality
2547,умыть,wash,no_equality
2548,сноровка,skill,no_equality
2549,сноровка,knack,don
2550,сноровка,trick,no_equality
2551,наклон,tilt,pente
2552,наклон,tilt,inclinaison
2553,наклон,slope,pente
2554,наклон,slope,inclinaison
2555,наклон,inclination,pente
2556,наклон,inclination,inclinaison
2557,наклон,lean,inclinaison
2558,наклон,pitch,pente
2559,наклон,pitch,inclinaison
2560,наклон,skew,inclinaison
2561,наклон,bevel,no_equality
2562,наклон,bend,no_equality
2563,наклон,sloping,inclinaison
2564,наклон,rake,pente
2565,наклон,rake,inclinaison
2566,наклон,bias,no_equality
2567,наклон,tip,no_equality
2568,наклон,incidence,no_equality
2569,наклон,droop,no_equality
2570,договоренность,agreement,accord
2571,договоренность,agreement,arrangement
2572,договоренность,agreement,convention
2573,договоренность,agreement,entente
2574,договоренность,understanding,accord
2575,договоренность,understanding,arrangement
2576,договоренность,understanding,entente
2577,еще,still,encore
2578,еще,still,même
2579,еще,another,no_equality
2580,еще,further,encore
2581,еще,further,aussi
2582,еще,further,également
2583,посягнуть,encroach,empiéter
2584,пространство,space,espace
2585,пространство,space,place
2586,пространство,space,marge
2587,пространство,expanse,étendue
2588,пространство,room,espace
2589,пространство,room,place
2590,пространство,room,marge
2591,пространство,environment,no_equality
2592,пространство,stretch,étendue
2593,пространство,extent,étendue
2594,пространство,expansion,no_equality
2595,пространство,range,étendue
2596,сыпной тиф,typhus,typhus
2597,пятьдесят человек,fifty men,50 hommes
2598,пятьдесят человек,fifty men,cinquante hommes
2599,четко,expressly,clairement
2600,четко,expressly,expressément
2601,четко,expressly,explicitement
2602,четко,distinctly,clairement
2603,четко,distinctly,nettement
2604,четко,neatly,clairement
2605,четко,neatly,bien
2606,четко,neatly,nettement
2607,четко,neatly,parfaitement
2608,четко,legibly,no_equality
2609,четко,precisely,bien
2610,четко,precisely,précisément
2611,четко,precisely,avec précision
2612,четко,precisely,préciser
2613,четко,precisely,précis
2614,четко,strictly,no_equality
2615,четко,sharply,nettement
2616,четко,sharply,précisément
2617,четко,firmly,clairement
2618,четко,firmly,bien
2619,мать,mother,mère
2620,мать,mother,maman
2621,мать,mother,parent
2622,мать,mater,mère
2623,мастерство,skill,talent
2624,мастерство,skill,maîtrise
2625,мастерство,skill,savoir-faire
2626,мастерство,skill,habileté
2627,мастерство,skill,art
2628,мастерство,skill,technique
2629,мастерство,craftsmanship,savoir-faire
2630,мастерство,craftsmanship,art
2631,мастерство,art,art
2632,мастерство,art,technique
2633,мастерство,mastership,maîtrise
2634,мастерство,expertise,maîtrise
2635,мастерство,expertise,savoir-faire
2636,мастерство,ingenuity,habileté
2637,мастерство,masterhood,maîtrise
2638,мастерство,excellence,no_equality
2639,мастерство,proficiency,maîtrise
2640,слегка,slightly,un peu
2641,слегка,slightly,légèrement
2642,слегка,slightly,légère
2643,слегка,slightly,assez
2644,слегка,slightly,doucement
2645,слегка,slightly,quelque peu
2646,слегка,lightly,légèrement
2647,слегка,lightly,doucement
2648,слегка,faintly,légèrement
2649,предельный,limit,no_equality
2650,предельный,marginal,marginal
2651,предельный,ultimate,no_equality
2652,предельный,utmost,no_equality
2653,предельный,terminal,no_equality
2654,предельный,overall,no_equality
2655,предельный,supreme,no_equality
2656,предельный,very,no_equality
2657,книгоиздательское дело,publishing,no_equality
2658,гроб,coffin,cercueil
2659,гроб,coffin,tombeau
2660,гроб,bier,cercueil
2661,гроб,tomb,tombeau
2662,не смочь,unable,pouvoir
2663,не смочь,fail,no_equality
2664,дверь,door,porte
2665,дверь,door,portière
2666,дверь,door,clé
2667,дверь,door,entrée
2668,дверь,entry,entrée
2669,одиночный,single,seul
2670,одиночный,solitary,seul
2671,одиночный,individual,no_equality
2672,одиночный,solo,seul
2673,пустыня,desert,désert
2674,пустыня,waste,no_equality
2675,пустыня,desolate,no_equality
2676,пустыня,desolation,désert
2677,пустыня,sand,no_equality
2678,в одиночку,by yourself,toute seule
2679,в одиночку,by yourself,tout seul
2680,в одиночку,alone,toute seule
2681,в одиночку,alone,tout seul
2682,в одиночку,alone,en solitaire
2683,в одиночку,on my own,toute seule
2684,в одиночку,on my own,en solo
2685,в одиночку,on my own,tout seul
2686,естественная тяга,natural draught,no_equality
2687,диапазонный,band,no_equality
2688,читка,chittka,no_equality
2689,читка,reading,lecture
2690,судебное ведомство,judiciary,no_equality
2691,посмотреть,look,voir
2692,посмотреть,look,regarder
2693,посмотреть,stare,regarder
2694,посмотреть,stare,mater
2695,посмотреть,check,voir
2696,посмотреть,check,regarder
2697,посмотреть,check,vérifier
2698,посмотреть,check,examiner
2699,посмотреть,check,consulter
2700,посмотреть,examine,vérifier
2701,посмотреть,examine,examiner
2702,сильный,strong,fort
2703,сильный,strong,puissant
2704,сильный,strong,solide
2705,сильный,strong,costaud
2706,сильный,strong,force
2707,сильный,strong,violent
2708,сильный,strong,intense
2709,сильный,strong,robuste
2710,сильный,strong,vigoureux
2711,сильный,powerful,fort
2712,сильный,powerful,puissant
2713,сильный,powerful,force
2714,сильный,powerful,robuste
2715,сильный,powerful,vigoureux
2716,сильный,severe,violent
2717,сильный,severe,intense
2718,сильный,heavy,fort
2719,сильный,heavy,intense
2720,сильный,heavy,gros
2721,сильный,intense,fort
2722,сильный,intense,violent
2723,сильный,intense,intense
2724,сильный,great,no_equality
2725,сильный,high,puissant
2726,сильный,keen,intense
2727,сильный,robust,fort
2728,сильный,robust,solide
2729,сильный,robust,robuste
2730,сильный,robust,vigoureux
2731,сильный,heavily,no_equality
2732,сильный,deep,intense
2733,сильный,bad,no_equality
2734,сильный,sound,solide
2735,сильный,muscular,no_equality
2736,сильный,smart,no_equality
2737,сильный,bitter,violent
2738,сильный,vehement,no_equality
2739,сильный,fit,no_equality
2740,сильный,stout,solide
2741,сильный,stout,robuste
2742,сильный,stout,gros
2743,сильный,rich,no_equality
2744,сильный,stark,no_equality
2745,сильный,virile,no_equality
2746,сильный,lusty,vigoureux
2747,сильный,husky,costaud
2748,дебиторская задолженность,receivables,créance
2749,дебиторская задолженность,receivables,comptes débiteurs
2750,дебиторская задолженность,receivables,sommes à recevoir
2751,дебиторская задолженность,debtor indebtedness,créance
2752,традиционный завтрак,traditional breakfast,no_equality
2753,чашечка,cup,no_equality
2754,чашечка,calyx,no_equality
2755,удочка,rod,no_equality
2756,удочка,fishing tackle,no_equality
2757,правосудие,justice,justice
2758,установившийся,established,no_equality
2759,установившийся,steady,no_equality
2760,установившийся,steady-state,no_equality
2761,установившийся,set,no_equality
2762,уникальный,unique,unique
2763,уникальный,unique,exceptionnel
2764,уникальный,unique,inédit
2765,уникальный,unique,sans précédent
2766,уникальный,uniquely,no_equality
2767,уникальный,distinctive,unique
2768,уникальный,only,unique
2769,умело,skillfully,habilement
2770,умело,cleverly,habilement
2771,умело,cleverly,judicieusement
2772,умело,skilful,no_equality
2773,умело,aptly,judicieusement
2774,жульничество,scam,escroquerie
2775,жульничество,fraud,arnaque
2776,жульничество,fraud,escroquerie
2777,жульничество,deception,no_equality
2778,жульничество,cheat,tricherie
2779,повестка,subpoena,convocation
2780,повестка,agenda,no_equality
2781,диаметр,diameter,diamètre
2782,хвастовство,boast,no_equality
2783,хвастовство,bragging,vantardise
2784,хвастовство,bragging,se vanter
2785,хвастовство,ostentation,no_equality
2786,хвастовство,vaunt,vantardise
2787,хвастовство,boastful,no_equality
2788,хвастовство,display,no_equality
2789,пропустить,miss,rater
2790,пропустить,miss,manquer
2791,пропустить,miss,sauter
2792,пропустить,miss,louper
2793,пропустить,miss,éviter
2794,пропустить,lose,rater
2795,пропустить,lose,manquer
2796,пропустить,overlook,laisser passer
2797,пропустить,overlook,ignorer
2798,пропустить,pass,no_equality
2799,пропустить,let,no_equality
2800,пропустить,bypass,éviter
2801,безопасно,safely,sûr
2802,безопасно,safely,en sécurité
2803,безопасно,safely,sans danger
2804,безопасно,safely,en toute sécurité
2805,безопасно,safely,sans risque
2806,рисунок,figure,figure
2807,рисунок,figure,image
2808,рисунок,drawing,dessin
2809,рисунок,picture,dessin
2810,рисунок,picture,figure
2811,рисунок,picture,image
2812,рисунок,picture,photo
2813,рисунок,pattern,dessin
2814,рисунок,design,dessin
2815,рисунок,design,croquis
2816,рисунок,graphic,dessin
2817,рисунок,graphic,image
2818,рисунок,sketch,dessin
2819,рисунок,sketch,croquis
2820,рисунок,sketch,portrait-robot
2821,рисунок,tracery,no_equality
2822,рисунок,draft,no_equality
2823,освоить,master,maîtriser
2824,освоить,learn,maîtriser
2825,освоить,learn,apprendre
2826,освоить,develop,no_equality
2827,освоить,adopt,no_equality
2828,освоить,assimilate,absorber
2829,форсированный,forced,no_equality
2830,полномочия,authority,pouvoir
2831,полномочия,authority,autorité
2832,полномочия,authority,compétence
2833,полномочия,authority,autorisation
2834,полномочия,authority,habilité
2835,полномочия,credentials,no_equality
2836,полномочия,reference,no_equality
2837,полномочия,warrant,mandat
2838,в дальнейшем,hereinafter,no_equality
2839,в дальнейшем,in future,à l'avenir
2840,в дальнейшем,in future,dans l'avenir
2841,в дальнейшем,in future,dorénavant
2842,в дальнейшем,henceforth,dorénavant
2843,в дальнейшем,later,par la suite
2844,в дальнейшем,later,ultérieurement
2845,в дальнейшем,in the further,no_equality
2846,пальчиковый,finger,no_equality
2847,учебный,educational,scolaire
2848,учебный,educational,formation
2849,учебный,educational,enseignement
2850,учебный,educational,études
2851,учебный,educational,éducatif
2852,учебный,educational,pédagogique
2853,учебный,training,no_equality
2854,учебный,academic,scolaire
