,fr,ru,en
1959,brillant,умный,brilliant
1960,brillant,умный,bright
1961,brillant,умный,clever
1962,brillant,глянцевитый,no_equality
1963,brillant,блеск,shine
1964,brillant,блеск,brilliance
1965,brillant,блеск,brightness
1966,brillant,блеск,gloss
1967,brillant,бриллиант,diamond
1968,adjectif,прилагательное,adjectif
1969,planche,доска,board
1970,planche,доска,plank
1971,planche,доска,floorboard
1972,planche,серфинг,no_equality
1973,planche,лыжи,no_equality
1974,planche,планка,plank
1975,planche,роликовая доска,board
1976,planche,роликовая доска,plank
1977,planche,роликовая доска,floorboard
1978,planche,половица,floorboard
1979,planche,рисунок,
1980,planche,театральные подмостки,no_equality
1981,planche,полка,shelf
1982,planche,печатная форма,plate
1983,planche,набор,
1984,planche,филенка,no_equality
1985,planche,гравюра,no_equality
1986,planche,грядка,no_equality
1987,planche,планшетка,no_equality
1988,époque,эпоха,era
1989,époque,эпоха,period
1990,époque,эпоха,age
1991,époque,эпоха,epoch
1992,époque,время,time
1993,époque,время,period
1994,époque,время,day
1995,époque,время,point
1996,époque,время,
1997,époque,година,no_equality
1998,dynamite,динамит,dynamite
1999,seulement,только,only
2000,seulement,только,just
2001,seulement,только,alone
2002,seulement,только,merely
2003,seulement,только,simply
2004,seulement,только,solely
2005,seulement,только,but
2006,seulement,только,limited
2007,seulement,только,exclusively
2008,seulement,только,
2009,seulement,просто,only
2010,seulement,просто,just
2011,seulement,просто,merely
2012,seulement,просто,simply
2013,seulement,единственно,only
2014,seulement,единственно,solely
2015,seulement,однако,but
2016,seulement,однако,even
2017,seulement,однако,
2018,vestibule,прихожая,vestibule
2019,vestibule,прихожая,hallway
2020,vestibule,прихожая,hall
2021,vestibule,преддверие,no_equality
2022,manière,способ,way
2023,manière,способ,manner
2024,manière,способ,mode
2025,manière,способ,
2026,manière,манеры,manner
2027,manière,форма,way
2028,manière,форма,mode
2029,manière,форма,
2030,manière,стиль,way
2031,manière,стиль,manner
2032,manière,стиль,mode
2033,manière,стиль,
2034,manière,прием,
2035,manière,образ действий,no_equality
2036,manière,искусственность,no_equality
2037,rompre,разорвать,break
2038,rompre,разорвать,sever
2039,rompre,разорвать,disrupt
2040,rompre,разорвать,break off
2041,rompre,преломить хлеб,no_equality
2042,rompre,порывать,no_equality
2043,rompre,разломить,break
2044,rompre,ломаться,break
2045,rompre,отрываться,no_equality
2046,reprendre,возобновить,resume
2047,reprendre,возобновить,return to
2048,reprendre,возобновить,restart
2049,reprendre,возобновить,renew
2050,reprendre,возобновить,recommence
2051,reprendre,возобновить,revive
2052,reprendre,возобновить,
2053,reprendre,вернуться,resume
2054,reprendre,вернуться,get back
2055,reprendre,вернуться,go back
2056,reprendre,вернуться,
2057,reprendre,взять обратно,take back
2058,reprendre,забрать,pick up
2059,reprendre,забрать,recover
2060,reprendre,забрать,
2061,reprendre,подхватить,pick up
2062,reprendre,подхватить,echo
2063,reprendre,перенять,take over
2064,reprendre,повторять,repeat
2065,reprendre,повторять,renew
2066,reprendre,повторять,echo
2067,reprendre,повторять,
2068,reprendre,отбить,retake
2069,reprendre,отбить,recapture
2070,savoir,знать,know
2071,savoir,знать,find out
2072,savoir,знать,learn
2073,savoir,знать,hear
2074,savoir,знать,tell
2075,savoir,мочь,can
2076,savoir,мочь,be able to
2077,savoir,же знать,know
2078,savoir,же знать,hear
2079,savoir,же знать,tell
2080,savoir,выучить,learn
2081,savoir,знание,knowledge
2082,savoir,знания,knowledge
2083,savoir,знания,information
2084,savoir,ученость,no_equality
2085,électricité,электричество,electricity
2086,électricité,электричество,power
2087,électricité,электричество,energy
2088,électricité,электричество,electrical
2089,électricité,электричество,blackout
2090,électricité,энергетика,power
2091,électricité,энергетика,energy
2092,électricité,электротехника,electricity
2093,électricité,электропромышленность,no_equality
2094,éventail,спектр,range
2095,éventail,спектр,variety
2096,éventail,спектр,spectrum
2097,éventail,спектр,array
2098,éventail,спектр,scope
2099,éventail,спектр,set
2100,éventail,спектр,breadth
2101,éventail,спектр,continuum
2102,éventail,спектр,gamut
2103,éventail,спектр,
2104,éventail,веер,fan
2105,éventail,разброс,range
2106,éventail,вилка,no_equality
2107,bout,кончик,tip
2108,bout,кончик,fingertip
2109,bout,конец,end
2110,bout,конец,
2111,bout,обрывок,scrap
2112,bout,обрывок,piece
2113,bout,край,side
2114,bout,край,edge
2115,bout,край,
2116,bout,обрезок,scrap
2117,bout,отрезок,piece
2118,bout,отрезок,stretch
2119,bout,пенис,no_equality
2120,bout,ветвь,no_equality
2121,présenter,представить,present
2122,présenter,представить,submit
2123,présenter,представить,introduce
2124,présenter,представить,provide
2125,présenter,представить,make
2126,présenter,представить,give
2127,présenter,представить,produce
2128,présenter,представить,pose
2129,présenter,представить,represent
2130,présenter,представить,
2131,présenter,предъявить,present
2132,présenter,предъявить,submit
2133,présenter,предъявить,show
2134,présenter,предъявить,file
2135,présenter,предъявить,produce
2136,présenter,оформить,no_equality
2137,présenter,предлагать,submit
2138,présenter,предлагать,provide
2139,présenter,предлагать,offer
2140,présenter,иметь,
2141,présenter,присутствовать,appear
2142,présenter,присутствовать,
2143,présenter,преподнести,present
2144,présenter,преподнести,give
2145,présenter,подать,submit
2146,présenter,знакомить,introduce
2147,présenter,излагать,present
2148,déposer,сдать на хранение,no_equality
2149,déposer,подать,submit
2150,déposer,сдавать,deposit
2151,déposer,подавать заявку,no_equality
2152,déposer,положить,put
2153,déposer,положить,
2154,déposer,осаждать,no_equality
