,fr,ru,en
1959,brillant,умный,brilliant
1960,brillant,умный,bright
1961,brillant,умный,clever
1962,brillant,глянцевитый,no_equality
1963,brillant,блеск,shine
1964,brillant,блеск,brilliance
1965,brillant,блеск,brightness
1966,brillant,блеск,gloss
1967,brillant,бриллиант,diamond
1968,adjectif,прилагательное,adjectif
1969,planche,доска,board
1970,planche,доска,plank
1971,planche,доска,floorboard
1972,planche,серфинг,no_equality
1973,planche,лыжи,no_equality
1974,planche,планка,plank
1975,planche,роликовая доска,board
1976,planche,роликовая доска,plank
1977,planche,роликовая доска,floorboard
1978,planche,половица,floorboard
1979,planche,рисунок,
1980,planche,театральные подмостки,no_equality
1981,planche,полка,shelf
1982,planche,печатная форма,plate
1983,planche,набор,
1984,planche,филенка,no_equality
1985,planche,гравюра,no_equality
1986,planche,грядка,no_equality
1987,planche,планшетка,no_equality
1988,époque,эпоха,era
1989,époque,эпоха,period
1990,époque,эпоха,age
1991,époque,эпоха,epoch
1992,époque,время,time
1993,époque,время,period
1994,époque,время,day
1995,époque,время,point
1996,époque,время,
1997,époque,година,no_equality
1998,dynamite,динамит,dynamite
1999,seulement,только,only
2000,seulement,только,just
2001,seulement,только,alone
2002,seulement,только,merely
2003,seulement,только,simply
2004,seulement,только,solely
2005,seulement,только,but
2006,seulement,только,limited
2007,seulement,только,exclusively
2008,seulement,только,
2009,seulement,просто,only
2010,seulement,просто,just
2011,seulement,просто,merely
2012,seulement,просто,simply
2013,seulement,единственно,only
2014,seulement,единственно,solely
2015,seulement,однако,but
2016,seulement,однако,even
2017,seulement,однако,
2018,vestibule,прихожая,vestibule
2019,vestibule,прихожая,hallway
2020,vestibule,прихожая,hall
2021,vestibule,преддверие,no_equality
2022,manière,способ,way
2023,manière,способ,manner
2024,manière,способ,mode
2025,manière,способ,
2026,manière,манеры,manner
2027,manière,форма,way
2028,manière,форма,mode
2029,manière,форма,
2030,manière,стиль,way
2031,manière,стиль,manner
2032,manière,стиль,mode
2033,manière,стиль,
2034,manière,прием,
2035,manière,образ действий,no_equality
2036,manière,искусственность,no_equality
2037,rompre,разорвать,break
2038,rompre,разорвать,sever
2039,rompre,разорвать,disrupt
2040,rompre,разорвать,break off
2041,rompre,преломить хлеб,no_equality
2042,rompre,порывать,no_equality
2043,rompre,разломить,break
2044,rompre,ломаться,break
2045,rompre,отрываться,no_equality
2046,reprendre,возобновить,resume
2047,reprendre,возобновить,return to
2048,reprendre,возобновить,restart
2049,reprendre,возобновить,renew
2050,reprendre,возобновить,recommence
2051,reprendre,возобновить,revive
2052,reprendre,возобновить,
2053,reprendre,вернуться,resume
2054,reprendre,вернуться,get back
2055,reprendre,вернуться,go back
2056,reprendre,вернуться,
2057,reprendre,взять обратно,take back
2058,reprendre,забрать,pick up
2059,reprendre,забрать,recover
2060,reprendre,забрать,
2061,reprendre,подхватить,pick up
2062,reprendre,подхватить,echo
2063,reprendre,перенять,take over
2064,reprendre,повторять,repeat
2065,reprendre,повторять,renew
2066,reprendre,повторять,echo
2067,reprendre,повторять,
2068,reprendre,отбить,retake
2069,reprendre,отбить,recapture
2070,savoir,знать,know
2071,savoir,знать,find out
2072,savoir,знать,learn
2073,savoir,знать,hear
2074,savoir,знать,tell
2075,savoir,мочь,can
2076,savoir,мочь,be able to
2077,savoir,же знать,know
2078,savoir,же знать,hear
2079,savoir,же знать,tell
2080,savoir,выучить,learn
2081,savoir,знание,knowledge
2082,savoir,знания,knowledge
2083,savoir,знания,information
2084,savoir,ученость,no_equality
2085,électricité,электричество,electricity
2086,électricité,электричество,power
2087,électricité,электричество,energy
2088,électricité,электричество,electrical
2089,électricité,электричество,blackout
2090,électricité,энергетика,power
2091,électricité,энергетика,energy
2092,électricité,электротехника,electricity
2093,électricité,электропромышленность,no_equality
2094,éventail,спектр,range
2095,éventail,спектр,variety
2096,éventail,спектр,spectrum
2097,éventail,спектр,array
2098,éventail,спектр,scope
2099,éventail,спектр,set
2100,éventail,спектр,breadth
2101,éventail,спектр,continuum
2102,éventail,спектр,gamut
2103,éventail,спектр,
2104,éventail,веер,fan
2105,éventail,разброс,range
2106,éventail,вилка,no_equality
2107,bout,кончик,tip
2108,bout,кончик,fingertip
2109,bout,конец,end
2110,bout,конец,
2111,bout,обрывок,scrap
2112,bout,обрывок,piece
2113,bout,край,side
2114,bout,край,edge
2115,bout,край,
2116,bout,обрезок,scrap
2117,bout,отрезок,piece
2118,bout,отрезок,stretch
2119,bout,пенис,no_equality
2120,bout,ветвь,no_equality
2121,présenter,представить,present
2122,présenter,представить,submit
2123,présenter,представить,introduce
2124,présenter,представить,provide
2125,présenter,представить,make
2126,présenter,представить,give
2127,présenter,представить,produce
2128,présenter,представить,pose
2129,présenter,представить,represent
2130,présenter,представить,
2131,présenter,предъявить,present
2132,présenter,предъявить,submit
2133,présenter,предъявить,show
2134,présenter,предъявить,file
2135,présenter,предъявить,produce
2136,présenter,оформить,no_equality
2137,présenter,предлагать,submit
2138,présenter,предлагать,provide
2139,présenter,предлагать,offer
2140,présenter,иметь,
2141,présenter,присутствовать,appear
2142,présenter,присутствовать,
2143,présenter,преподнести,present
2144,présenter,преподнести,give
2145,présenter,подать,submit
2146,présenter,знакомить,introduce
2147,présenter,излагать,present
2148,déposer,сдать на хранение,no_equality
2149,déposer,подать,submit
2150,déposer,сдавать,deposit
2151,déposer,подавать заявку,no_equality
2152,déposer,положить,put
2153,déposer,положить,
2154,déposer,осаждать,no_equality
2155,déposer,давать показания,testify
2156,déposer,давать показания,give evidence
2157,déposer,разместить,place
2158,déposer,разместить,put
2159,déposer,разместить,
2160,déposer,отлагать,place
2161,déposer,отлагать,
2162,déposer,демонтировать,no_equality
2163,déposer,снимать,
2164,déposer,довезти,no_equality
2165,génétique,генетический,genetic
2166,génétique,наследственный,hereditary
2167,génétique,генетика,genetics
2168,génétique,генофонд,no_equality
2169,requis,требуемый,necessary
2170,requis,требуемый,requisite
2171,requis,обязательный,necessary
2172,requis,обязательный,mandatory
2173,requis,мобилизованный,no_equality
2174,clôture,закрытие,closing
2175,clôture,закрытие,closure
2176,clôture,закрытие,close
2177,clôture,закрытие,closed
2178,clôture,забор,fence
2179,clôture,монастырская ограда,no_equality
2180,clôture,отдание,no_equality
2181,laïque,светский,secular
2182,laïque,светский,lay
2183,laïque,светское государство,no_equality
2184,laïque,мирянин,layperson
2185,laïque,светский характер,secularism
2186,laïque,мирянка,no_equality
2187,écrit,написанный,no_equality
2188,écrit,написанное,written
2189,écrit,написанное,writing
2190,écrit,письменный,written
2191,écrit,предопределенный,no_equality
2192,écrit,письменное соглашение,no_equality
2193,écrit,письменный документ,no_equality
2194,écrit,письменный экзамен,written examination
2195,écrit,текст,script
2196,écrit,текст,
2197,écrit,писание,no_equality
2198,écrit,сочинения,writing
2199,écrit,документ,writing
2200,écrit,документ,paper
2201,écrit,документ,document
2202,écrit,документ,
2203,écrit,произведение,no_equality
2204,accès,доступ,access
2205,accès,доступ,accessibility
2206,accès,доступ,entry
2207,accès,доступ,availability
2208,accès,доступ,reach
2209,accès,доступ,admission
2210,accès,доступ,admittance
2211,accès,доступ,accessible
2212,accès,доступ,available
2213,accès,доступ,
2214,accès,путь к,
2215,accès,обращение,
2216,accès,подъездные пути,no_equality
2217,accès,подход,
2218,accès,выборка,no_equality
2219,accès,приступ,fit
2220,accès,приступ,bout
2221,accès,приступ,attack
2222,accès,вспышка,outburst
2223,accès,вспышка,
2224,accès,прилив,no_equality
2225,désert,пустыня,desert
2226,désert,пустыня,wilderness
2227,désert,пустыня,wasteland
2228,désert,десерт,desert
2229,désert,одиночество,desolation
2230,désert,пустынный,deserted
2231,désert,пустынный,desolate
2232,désert,пустой,empty
2233,désert,пустой,barren
2234,désert,опустелый,no_equality
2235,désert,скучный,no_equality
2236,groupe,группа,group
2237,groupe,группа,party
2238,groupe,группа,band
2239,groupe,группа,cluster
2240,groupe,группа,squad
2241,groupe,группа,set
2242,groupe,группа,team
2243,groupe,группа,bunch
2244,groupe,группа,batch
2245,groupe,группа,lot
2246,groupe,группа,unit
2247,groupe,группа,panel
2248,groupe,группа,
2249,groupe,подгруппа,no_equality
2250,groupe,узел,unit
2251,groupe,концерн,no_equality
2252,groupe,функциональная группа,no_equality
2253,groupe,круг,set
2254,groupe,круг,pool
2255,groupe,круг,
2256,groupe,отделение,squad
2257,groupe,отделение,unit
2258,groupe,отделение,
2259,groupe,наряд,squad
2260,groupe,наряд,unit
2261,groupe,наряд,
2262,groupe,кучка,no_equality
2263,groupe,силовая установка,no_equality
2264,groupé,сгруппированный,no_equality
2265,groupé,объединенный,pooled
2266,groupé,объединенный,consolidated
2267,solitaire,пасьянс,solitaire
2268,solitaire,одиночество,solitude
2269,solitaire,отшельник,loner
2270,solitaire,отшельник,reclus
2271,solitaire,одинокий,lonely
2272,solitaire,одинокий,solitary
2273,solitaire,одинокий,lone
2274,solitaire,одинокий,alone
2275,solitaire,одинокий,lonesome
2276,solitaire,одиночный,solitary
2277,solitaire,солитарный,no_equality
2278,solitaire,нелюдим,loner
2279,solitaire,асимметричный,no_equality
2280,huit,восемь,eight
2281,huit,восьмеро,eight
2282,huit,восьмой,eighth
2283,huit,восьмерка,eight
2284,huit,сережка,no_equality
2285,échec,неудача,failure
2286,échec,неудача,failing
2287,échec,неудача,setback
2288,échec,неудача,unsuccessful
2289,échec,шахматы,chess
2290,échec,безуспешность,failure
2291,échec,неудачная операция,failed
2292,échec,неудачная операция,unsuccessful
2293,échec,срыв,failure
2294,échec,срыв,breakdown
2295,échec,срыв,collapse
2296,échec,срыв,
2297,échec,затруднительное положение,
2298,effectivement,фактически,actually
2299,effectivement,фактически,effectively
2300,effectivement,фактически,indeed
2301,effectivement,фактически,
2302,effectivement,эффективно,effectively
2303,effectivement,эффективно,meaningfully
2304,chorégraphie,хореография,choreography
2305,chorégraphie,хореография,choreographed
2306,lime,напильник,file
2307,lime,известь,lime
2308,limé,отшлифованный,no_equality
2309,limé,изношенный,no_equality
2310,programme,программа,programme
2311,programme,программа,program
2312,programme,программа,agenda
2313,programme,программа,curriculum
2314,programme,программа,schedule
2315,programme,программа,software
2316,programme,программа,syllabus
2317,programme,программа,application
2318,programme,программа,scheme
2319,programme,программа,package
2320,programme,программа,
2321,programme,платформа,platform
2322,programme,график работ,schedule
2323,programme,объект недвижимости,no_equality
2324,programme,заданный режим,scheme
2325,programmé,программированный,no_equality
2326,école,школа,school
2327,école,школа,college
2328,école,школа,academy
2329,école,школа,schoolhouse
2330,école,школа,schooling
2331,école,подготовка,education
2332,école,подготовка,
2333,école,курс обучения,class
2334,école,учение,no_equality
2335,école,направление,school
2336,école,направление,
2337,école,выучка,no_equality
2338,sexy,эротический,sex
2339,sexy,сексуально привлекательный,hot
2340,sexy,сексуально привлекательный,attractif
2341,sexy,сексуально привлекательный,sexy
2342,sexy,чрезмерно сексуальный,hot
2343,sexy,чрезмерно сексуальный,sexy
2344,sexy,чрезмерно сексуальный,sex
2345,fuite,утечка,leakage
2346,fuite,утечка,leak
2347,fuite,утечка,outflow
2348,fuite,утечка,seepage
2349,fuite,утечка,leaking
2350,fuite,утечка,drain
2351,fuite,утечка,leaked
2352,fuite,бегство,flight
2353,fuite,бегство,escape
2354,fuite,бегство,getaway
2355,fuite,бегство,fled
2356,fuite,бегство,fleeing
2357,fuite,бегство,flee
2358,fuite,бегство,running away
2359,fuite,бег,no_equality
2360,fuite,отток,flight
2361,fuite,отток,outflow
2362,fuite,отток,drain
2363,fuite,течь,leak
2364,fuite,течь,leaking
2365,fuite,сброс,no_equality
2366,fuite,выделение,
2367,fuite,выделение газа,no_equality
2368,fuite,мелькание,no_equality
2369,fuite,выгорание,no_equality
2370,fuite,каникулы,no_equality
2371,fuite,быстрое движение,no_equality
2372,conjointement,совместно,jointly
2373,conjointement,совместно,together
2374,conjointement,совместно,collectively
2375,conjointement,совместно,cooperatively
2376,conjointement,совместно,collaboratively
2377,conjointement,совместно,joint
2378,conjointement,совместно,
2379,conjointement,одновременно,jointly
2380,conjointement,одновременно,together
2381,conjointement,одновременно,concurrently
2382,conjointement,одновременно,at the same time
2383,conjointement,одновременно,
2384,conjointement,вместе с тем,at the same time
2385,conjointement,вместе с тем,
2386,interrogation,опрос,interrogation
2387,interrogation,опрос,inquiry
2388,interrogation,опрос,polling
2389,interrogation,опрос,questioning
2390,interrogation,опрос,poll
2391,interrogation,опрос,enquiry
2392,interrogation,опрос,
2393,interrogation,запрос,query
2394,interrogation,запрос,inquiry
2395,interrogation,запрос,question
2396,interrogation,запрос,enquiry
2397,interrogation,запрос,inquiring
2398,interrogation,запрос,requesting
2399,interrogation,запрос,
2400,interrogation,вопрос,query
2401,interrogation,вопрос,inquiry
2402,interrogation,вопрос,question
2403,interrogation,вопрос,
2404,rentrer,вернуться домой,go home
2405,rentrer,вернуться домой,come home
2406,rentrer,вернуться домой,get home
2407,rentrer,вернуться домой,
2408,rentrer,возвращаться,return
2409,rentrer,возвращаться,go back
2410,rentrer,возвращаться,get back
2411,rentrer,возвращаться,come back
2412,rentrer,возвращаться,re-enter
2413,rentrer,возвращаться,
2414,rentrer,зайти,come back
2415,rentrer,зайти,get in
2416,rentrer,зайти,come in
2417,rentrer,зайти,walk
2418,rentrer,зайти,
2419,rentrer,входить,enter
2420,rentrer,входить,get in
2421,rentrer,входить,come in
2422,rentrer,входить,get into
2423,rentrer,входить,go into
2424,rentrer,входить,
2425,rentrer,убирать,no_equality
2426,rentrer,загнать,no_equality
2427,loin,далеко,far
2428,loin,далеко,away
2429,loin,далеко,far away
2430,loin,далеко,much
2431,loin,далеко,distant
2432,loin,далеко,deep
2433,loin,далеко,a long way off
2434,loin,далеко,a long way away
2435,loin,далеко,
2436,loin,высоко,far
2437,loin,высоко,much
2438,gamin,мальчишка,kid
2439,gamin,мальчишка,boy
2440,gamin,мальчишка,child
2441,gamin,мальчишка,lad
2442,gamin,мальчишка,brat
2443,gamin,мальчишка,urchin
2444,gamin,пацан,kid
2445,gamin,пацан,boy
2446,gamin,пацан,kiddo
2447,gamin,пацан,lad
2448,gamin,уличный мальчишка,no_equality
2449,gamin,шалун,no_equality
2450,gamin,сорванец,no_equality
2451,gamin,шаловливый,no_equality
2452,typhus,тиф,typhus
2453,typhus,тиф,typhoid
2454,dire,сказать,say
2455,dire,сказать,tell
2456,dire,сказать,know
2457,dire,сказать,talk
2458,dire,сказать,speak
2459,dire,сказать,point
2460,dire,сказать,mention
2461,dire,сказать,
2462,dire,означать,mean
2463,dire,означать,
2464,dire,утверждать,say
2465,dire,утверждать,state
2466,dire,утверждать,
2467,dire,произнести,say
2468,dire,произнести,speak
2469,dire,гласить,no_equality
2470,dire,показывать,say
2471,dire,показывать,point
2472,dire,показывать,
2473,dire,читать,
2474,dire,высказать,speak
2475,dire,высказать,make
2476,dire,высказать,express
2477,dire,высказать,
2478,dire,заметить,say
2479,dire,заметить,mention
2480,dire,заметить,
2481,dire,наказать,no_equality
2482,dire,что,
2483,dire,заявление,no_equality
2484,dire,глагол,no_equality
2485,aéroport,аэропорт,airport
2486,aéroport,аэропорт,airfield
2487,aéroport,аэропорт,terminal
2488,aéroport,аэропорт,plane
2489,aéroport,аэропорт,lax
2490,aéroport,воздушный порт,no_equality
2491,dimension,измерение,dimension
2492,dimension,размер,dimension
2493,dimension,размер,size
2494,dimension,размер,sized
2495,dimension,размер,
2496,dimension,габарит,dimension
2497,dimension,габариты,dimension
2498,dimension,габариты,size
2499,dimension,размерность,dimension
2500,dimension,размерность,dimensionality
2501,dimension,аспект,dimension
2502,dimension,аспект,aspect
2503,dimension,аспект,perspective
2504,dimension,аспект,
2505,dimension,значение,
2506,dimension,свойство,no_equality
2507,dimension,важность,
2508,dimension,протяжение,no_equality
2509,compléter,дополнять,complement
2510,compléter,дополнять,supplement
2511,compléter,дополнять,add
2512,compléter,заполнить,complete
2513,compléter,заполнить,fill
2514,compléter,заполнить,fill out
2515,compléter,комплектовать,complement
2516,compléter,восполнять,fill
2517,compléter,доработать,finalize
2518,compléter,доработать,
2519,pêcher,рыба,no_equality
2520,pêcher,рыбалка,no_equality
2521,pêcher,персиковое дерево,peach tree
2522,pêcher,персик,peach
2523,pêcher,промысел,fishery
2524,pêcher,ловить,fish
2525,pêcher,ловить,catch
2526,pêcher,удить рыбу,fish
2527,pêcher,добывать,catch
2528,pêcher,вытащить,get
2529,voir,видеть,see
2530,voir,видеть,watch
2531,voir,видеть,meet
2532,voir,видеть,look at
2533,voir,видеть,sight
2534,voir,видеться,see
2535,voir,видеться,meet
2536,voir,знать,know
2537,voir,знать,find out
2538,voir,знать,hear
2539,voir,бывать,no_equality
2540,voir,узреть,see
2541,voir,узреть,behold
2542,voir,считать,view
2543,voir,считать,think
2544,voir,считать,
2545,voir,испытывать,no_equality
2546,voir,дождаться,no_equality
2547,édition,редактирование,editing
2548,édition,редактирование,edit
2549,édition,редактирование,editorial
2550,édition,редактирование,edited
2551,édition,издательское дело,publishing
2552,édition,версия,edition
2553,édition,версия,version
2554,édition,версия,release
2555,édition,тираж,edition
2556,édition,книготорговля,no_equality
2557,édition,книгоиздательское дело,no_equality
2558,fil,провод,wire
2559,fil,провод,cord
2560,fil,провод,cable
2561,fil,проволока,wire
2562,fil,нить,thread
2563,fil,нить,yarn
2564,fil,нить,floss
2565,fil,нить,strand
2566,fil,нить,string
2567,fil,нить,filament
2568,fil,течение,course
2569,fil,течение,
2570,fil,острие,no_equality
2571,fil,ход,lead
2572,fil,ход,course
2573,fil,ход,
2574,fil,лен,no_equality
2575,fil,леса,
2576,fil,резец,no_equality
2577,façon,способ,way
2578,façon,способ,manner
2579,façon,способ,approach
2580,façon,способ,means
2581,façon,способ,
2582,façon,обработка,
2583,façon,манеры,manner
2584,façon,внешний вид,no_equality
2585,façon,покрой,no_equality
2586,façon,изготовление,
2587,façon,отделка,no_equality
2588,façon,церемонии,
2589,façon,возделывание,no_equality
2590,lumière,свет,light
2591,lumière,свет,lighting
2592,lumière,свет,
2593,lumière,огни,light
2594,lumière,светило,light
2595,lumière,светило,luminary
2596,lumière,световой поток,lumen
2597,lumière,излучение,no_equality
2598,lumière,просвет,no_equality
2599,lumière,просвещение,enlightenment
2600,lumière,окно,light
2601,lumière,отверстие,no_equality
2602,lumière,ясность,
2603,lumière,световой проем,light
2604,lumière,световой проем,lighting
2605,lumière,светоч,light
2606,lumière,благодать,no_equality
2607,dansant,танцующий,dancing
2608,dansant,танцевальный,dancing
2609,dansant,танцевальный,dance
2610,dansant,мерцающий,no_equality
2611,intérêt,интерес,interest
2612,intérêt,интерес,concern
2613,intérêt,интерес,relevance
2614,intérêt,интерес,attention
2615,intérêt,интерес,stake
2616,intérêt,интерес,interested
2617,intérêt,интерес,relevant
2618,intérêt,интерес,curiosity
2619,intérêt,интерес,
2620,intérêt,процентная ставка,no_equality
2621,intérêt,заинтересованность,interest
2622,intérêt,заинтересованность,concern
2623,intérêt,заинтересованность,stake
2624,intérêt,заинтересованность,incentive
2625,intérêt,заинтересованность,interested
2626,intérêt,заинтересованность,
2627,intérêt,процент,interest
2628,intérêt,процент,
2629,intérêt,процентный доход,no_equality
2630,intérêt,выгода,interest
2631,intérêt,выгода,benefit
2632,intérêt,выгода,advantage
2633,intérêt,участие,
2634,intérêt,ссудный процент,no_equality
2635,intérêt,целесообразность,value
2636,intérêt,целесообразность,relevance
2637,intérêt,целесообразность,
2638,intérêt,занимательность,no_equality
2639,intérêt,сочувствие,
2640,choisir,выбрать,choose
2641,choisir,выбрать,select
2642,choisir,выбрать,pick
2643,choisir,выбрать,decide
2644,choisir,выбрать,elect
2645,choisir,выбрать,go with
2646,choisir,выбрать,choice
2647,choisir,определить,decide
2648,choisir,определить,decide on
2649,choisir,определить,
2650,choisir,делать выбор,choose
2651,choisir,остановиться,
2652,choisir,выглядеть,no_equality
2653,choisir,присматривать,no_equality
2654,derrière,позади,behind
2655,derrière,позади,back
2656,derrière,позади,after
2657,derrière,позади,rear
2658,derrière,позади,on the back of
2659,derrière,за,behind
2660,derrière,за,after
2661,derrière,за,
2662,derrière,вокруг,behind
2663,derrière,вне,beyond
2664,derrière,сзади,behind
2665,derrière,сзади,rear
2666,derrière,назад,behind
2667,derrière,назад,back
2668,derrière,тыл,no_equality
2669,derrière,тылы,no_equality
2670,derrière,задняя часть,no_equality
2671,derrière,зад,bottom
2672,derrière,зад,backside
2673,derrière,зад,bum
2674,derrière,зад,butt
2675,derrière,зад,ass
2676,derrière,зад,tush
2677,derrière,зад,
2678,écrire,написать,write
2679,écrire,написать,spell
2680,écrire,написать,compose
2681,écrire,сочинить,write
2682,écrire,сочинить,compose
2683,écrire,начертать,no_equality
2684,écrire,посылать,no_equality
2685,écrire,строчить,no_equality
2686,problème,проблема,problem
2687,problème,проблема,issue
2688,problème,проблема,challenge
2689,problème,проблема,trouble
2690,problème,проблема,matter
2691,problème,проблема,concern
2692,problème,проблема,question
2693,problème,проблема,difficulty
2694,problème,проблема,big deal
2695,problème,проблема,
2696,problème,трудность,problem
2697,problème,трудность,challenge
2698,problème,трудность,difficulty
2699,problème,прокол,no_equality
2700,issue,исход,outcome
2701,issue,исход,conclusion
2702,issue,выход,way out
2703,issue,выход,exit
2704,issue,выход,solution
2705,issue,выход,outlet
2706,issue,отходы,no_equality
2707,issue,выход из положения,way out
2708,issue,выход из положения,solution
2709,issue,выделение,no_equality
2710,issue,отдушина,outlet
2711,issue,лазейка,no_equality
2712,tirage,розыгрыш,draw
2713,tirage,розыгрыш,drawing
2714,tirage,розыгрыш,
2715,tirage,заимствование,no_equality
2716,tirage,тираж,circulation
2717,tirage,тираж,printing
2718,tirage,тираж,edition
2719,tirage,тираж,print run
2720,tirage,тираж,run
2721,tirage,тираж,print-run
2722,tirage,отпечаток,print
2723,tirage,отпечаток,impression
2724,tirage,тяга,pull
2725,tirage,тяга,draught
2726,tirage,тяга,
2727,tirage,втяжение,no_equality
2728,tirage,натяжение,pulling
2729,tirage,натяжение,pull
2730,tirage,чек,no_equality
2731,tirage,снимок,no_equality
2732,tirage,тиражирование,printing
2733,tirage,копия,copy
2734,tirage,копия,
2735,tirage,выборка,no_equality
2736,tirage,вексель,no_equality
2737,tirage,волочение,no_equality
2738,tirage,воздухопровод,no_equality
2739,passé,прошедший,past
2740,passé,прошедший,last
2741,passé,прошлый,past
2742,passé,прошлый,last
2743,passé,прошедшее,past
2744,passé,прошлое,past
2745,passé,прошлое,last
2746,passé,прошлое,history
2747,passé,прошлое,time
2748,passé,прошлое,background
2749,passé,прошлое,bygones
2750,passé,прошлое,bygone
2751,passé,прошлое,
2752,passé,проведенный,no_equality
2753,passé,прежний,no_equality
2754,passé,блеклый,no_equality
2755,passé,после,no_equality
2756,passé,минувшее,past
2757,passé,прошедшее время,past tense
2758,passé,былое,past
2759,passé,время подготовки,no_equality
2760,finalement,окончательно,finally
2761,finalement,окончательно,ultimately
2762,finalement,окончательно,final
2763,finalement,окончательно,
2764,vedette,кинозвезда,film star
2765,vedette,катер,boat
2766,vedette,катер,launch
2767,vedette,катер,speedboat
2768,vedette,премьер,no_equality
2769,vedette,дива,no_equality
2770,vedette,главный,no_equality
2771,vedette,знаменитый,no_equality
2772,plume,перо,feather
2773,plume,перо,quill
2774,plume,перо,pen
2775,plume,перо,nib
2776,plume,перья,feather
2777,plume,полулегкий вес,no_equality
2778,plume,стиль,
2779,plume,почерк,writing
2780,plume,писатель,writer
2781,plume,постель,no_equality
2782,plume,султан,no_equality
2783,aérien,воздушный,air
2784,aérien,воздушный,aerial
2785,aérien,воздушный,aviation
2786,aérien,воздушный,aircraft
2787,aérien,надземный,no_equality
2788,aérien,дыхательный,no_equality
2789,aérien,легкий,
2790,aérien,антенна,no_equality
2791,exercice,упражнение,exercise
2792,exercice,упражнение,drill
2793,exercice,финансовый год,fiscal year
2794,exercice,финансовый год,financial year
2795,exercice,осуществление,exercise
2796,exercice,осуществление,enjoyment
2797,exercice,осуществление,exercising
2798,exercice,осуществление,realization
2799,exercice,осуществление,
2800,exercice,бюджетный год,fiscal year
2801,exercice,учение,exercise
2802,exercice,учение,drill
2803,exercice,год,period
2804,exercice,действие,
2805,exercice,хозяйственный год,no_equality
2806,exercice,моцион,no_equality
2807,exercice,пример,exercise
2808,exercice,пример,
2809,exercice,ходьба,no_equality
2810,exercice,исполнение обязанностей,no_equality
2811,exercice,бюджетный,no_equality
2812,exercice,хозяйственный,no_equality
2813,relativement,относительно,relatively
2814,relativement,относительно,fairly
2815,relativement,относительно,comparatively
2816,relativement,относительно,rather
2817,relativement,относительно,reasonably
2818,relativement,относительно,
2819,domaine,домен,domain
2820,domaine,домен,demesne
2821,domaine,область,area
2822,domaine,область,field
2823,domaine,область,domain
2824,domaine,область,sphere
2825,domaine,область,sector
2826,domaine,область,realm
2827,domaine,область,scope
2828,domaine,область,arena
2829,domaine,область,purview
2830,domaine,область,province
2831,domaine,область,
2832,domaine,достояние,domain
2833,domaine,достояние,property
2834,domaine,интервал,range
2835,domaine,винодельческое хозяйство,sector
2836,domaine,государственное имущество,no_equality
2837,blond,блондинка,blond
2838,blond,блондинка,blondie
2839,blond,белокурый,no_equality
2840,blond,светлый,blonde
2841,blond,светлый,light
2842,avancé,передовой,advanced
2843,avancé,передовой,forward
2844,avancé,передовой,progressive
2845,avancé,продвинутый,advanced
2846,avancé,расширенный,advanced
2847,avancé,расширенный,enhanced
2848,avancé,развитой,advanced
2849,avancé,развитой,developed
2850,avancé,авансовый,no_equality
2851,avancé,выдвинутый,no_equality
2852,avancé,продвинувшийся,no_equality
2853,avancé,поздний,late
2854,avancé,далеко зашедший,no_equality
2855,avancé,приведенный,no_equality
2856,avancé,глубокий,no_equality
2857,avancé,высказанный,no_equality
2858,avancé,выдвинутый вперед,forward
2859,avancé,преуспевший,no_equality
2860,avancé,выдающийся вперед,forward
2861,avancé,наклон,no_equality
2862,éleveur,заводчик,breeder
2863,éleveur,животновод,stockbreeder
2864,éleveur,винодел,no_equality
2865,superbe,превосходный,superb
2866,superbe,превосходный,beautiful
2867,superbe,превосходный,fine
2868,superbe,превосходный,fantastic
2869,superbe,превосходный,splendid
2870,superbe,превосходный,excellent
2871,superbe,превосходный,superlative
2872,superbe,превосходный,
2873,superbe,бесподобный,no_equality
2874,superbe,гордый,no_equality
2875,superbe,супер,amazing
2876,superbe,супер,fantastic
2877,superbe,супер,awesome
2878,superbe,гордость,no_equality
2879,fan,поклонник,fan
2880,fan,поклонник,groupie
2881,fan,поклонник,buff
2882,fan,поклонник,admirer
2883,fan,поклонник,aficionado
2884,fan,поклонник,enthusiast
2885,fan,вентилятор,fan
2886,prestation,пособие,benefit
2887,prestation,пособие,allowance
2888,prestation,пособие,entitlement
2889,prestation,пособие,
2890,prestation,выплаты,benefit
2891,prestation,выплаты,allowance
2892,prestation,выплаты,entitlement
2893,prestation,выплаты,
2894,prestation,поставки,delivery
2895,prestation,поставки,provision
2896,prestation,поставки,supply
2897,prestation,поставки,
2898,prestation,отделка,no_equality
2899,prestation,выступление,performance
2900,prestation,выступление,
2901,prestation,оборудование,
2902,prestation,обложение,no_equality
2903,prestation,спортивное достижение,no_equality
2904,prestation,довольствие,allowance
2905,prestation,повинность,no_equality
2906,choix,выбор,choice
2907,choix,выбор,selection
2908,choix,выбор,choosing
2909,choix,выбор,election
2910,choix,выбор,option
2911,choix,выбор,range
2912,choix,выбор,decision
2913,choix,выбор,variety
2914,choix,выбор,alternative
2915,choix,выбор,pick
2916,choix,выбор,picking
2917,choix,выбор,select
2918,choix,выбор,chosen
2919,choix,выбор,
2920,choix,ассортимент,choice
2921,choix,ассортимент,range
2922,choix,меню,no_equality
2923,choix,решение,decision
2924,choix,решение,
2925,choix,усмотрение,no_equality
2926,choix,сорт,variety
2927,choix,сорт,
