,fr,ru,en
2993,c'est ça,так,
2994,c'est ça,правильно,isn't it
2995,c'est ça,правильно,
2996,trajet,поездка,journey
2997,trajet,поездка,trip
2998,trajet,поездка,ride
2999,trajet,поездка,travel
3000,trajet,поездка,drive
3001,trajet,поездка,
3002,trajet,маршрут,path
3003,trajet,маршрут,route
3004,trajet,маршрут,journey
3005,trajet,маршрут,way
3006,trajet,маршрут,course
3007,trajet,маршрут,itinerary
3008,trajet,отрезок пути,path
3009,trajet,отрезок пути,way
3010,trajet,отрезок пути,stretch
3011,trajet,расстояние,no_equality
3012,trajet,направление,way
3013,trajet,направление,course
3014,trajet,направление,
3015,trajet,переправа,no_equality
3016,trajet,конец,
3017,trajet,переход,
3018,trajet,перегон,drive
3019,trajet,свищ,no_equality
3020,précisément,точно,precisely
3021,précisément,точно,exactly
3022,précisément,точно,accurately
3023,précisément,точно,just
3024,précisément,точно,clearly
3025,précisément,точно,
3026,précisément,как раз,precisely
3027,précisément,как раз,exactly
3028,précisément,как раз,just
3029,précisément,как раз,
3030,précisément,определенно,specifically
3031,précisément,определенно,clearly
3032,précisément,определенно,
3033,précisément,специально,specifically
3034,précisément,специально,especially
3035,précisément,специально,
3036,précisément,совершенно,exactly
3037,précisément,совершенно,clearly
3038,précisément,совершенно,
3039,précisément,четко,precisely
3040,précisément,четко,specifically
3041,précisément,четко,accurately
3042,précisément,четко,clearly
3043,précisément,четко,clear
3044,précisément,четко,closely
3045,précisément,четко,
3046,comment,как,how
3047,comment,каким образом,how
3048,comment,способ,way
3049,comment,а,no_equality
3050,comment,каково,no_equality
3051,comment,устройство,no_equality
3052,baisse,снижение,decrease
3053,baisse,снижение,drop
3054,baisse,снижение,reduction
3055,baisse,снижение,fall
3056,baisse,снижение,lower
3057,baisse,снижение,declining
3058,baisse,снижение,reduced
3059,baisse,снижение,falling
3060,baisse,снижение,decreasing
3061,baisse,снижение,decreased
3062,baisse,снижение,lowering
3063,baisse,снижение,
3064,baisse,удешевление,no_equality
3065,baisse,опускание,lowering
3066,baisse,опускание,dropping
3067,saisir,ввести,enter
3068,saisir,ввести,input
3069,saisir,ввести,type
3070,saisir,ввести,bring
3071,saisir,ввести,
3072,saisir,схватить,seize
3073,saisir,схватить,take
3074,saisir,схватить,grasp
3075,saisir,схватить,capture
3076,saisir,схватить,grip
3077,saisir,схватить,grab
3078,saisir,схватить,catch
3079,saisir,схватить,snatch
3080,saisir,схватить,grab hold
3081,saisir,схватить,clutch
3082,saisir,ухватиться,seize
3083,saisir,ухватиться,grasp
3084,saisir,ухватиться,
3085,saisir,понять,grasp
3086,saisir,понять,understand
3087,saisir,понять,
3088,saisir,указать,
3089,saisir,конфисковать,seize
3090,saisir,конфисковать,confiscate
3091,saisir,конфисковать,impound
3092,saisir,воспользоваться,seize
3093,saisir,воспользоваться,use
3094,saisir,воспользоваться,
3095,saisir,уловить,grasp
3096,saisir,уловить,capture
3097,saisir,уловить,catch
3098,saisir,хвататься,grab
3099,saisir,взять,take
3100,saisir,взять,grab
3101,saisir,взять,use
3102,saisir,взять,catch
3103,saisir,взять,bring
3104,saisir,взять,
3105,tasse,чашка,cup
3106,tasse,чашка,mug
3107,tasse,чашка,bowl
3108,tasse,чашка,teacup
3109,tasse,неприятность,no_equality
3110,tasse,провал,
3111,tassé,набитый,no_equality
3112,tassé,осевший,no_equality
3113,éventer,обмахивать,fan
3114,éventer,проветривать,no_equality
3115,éventer,раскрывать,discover
3116,essuyer,протереть,no_equality
3117,essuyer,стереть,no_equality
3118,essuyer,утирать,no_equality
3119,essuyer,перетереть,no_equality
3120,essuyer,потерпеть,suffer
3121,essuyer,смахнуть,no_equality
3122,essuyer,подтереть,wipe
3123,essuyer,тыкаться,no_equality
3124,essuyer,осушать,no_equality
3125,vide,пустой,blank
3126,vide,пустой,empty
3127,vide,пустой,vacant
3128,vide,пустой,vacuous
3129,vide,пустой,hollow
3130,vide,пустой,bare
3131,vide,пустующий,no_equality
3132,vide,вакуумный,no_equality
3133,vide,опорожненный,no_equality
3134,vide,полый,hollow
3135,vide,бессодержательный,no_equality
3136,vide,вакуум,vacuum
3137,vide,вакуум,void
3138,vide,вакуум,gap
3139,vide,пустота,vacuum
3140,vide,пустота,void
3141,vide,пустота,blank
3142,vide,пустота,emptiness
3143,vide,пустота,nothingness
3144,vide,пустота,vacuity
3145,vide,холостой ход,blank
3146,vide,ощущение пустоты,vacuum
3147,vide,ощущение пустоты,void
3148,vide,ощущение пустоты,emptiness
3149,vide,ощущение пустоты,nothingness
3150,vide,безвоздушное пространство,space
3151,vide,отсутствие,
3152,vide,зазор,gap
3153,vide,порожняком,no_equality
3154,vide,полость,no_equality
3155,vide,суета,no_equality
3156,vide,вырез,no_equality
3157,vidé,опустошенный,gutted
3158,vidé,потрошеный,no_equality
3159,vidé,усталый,no_equality
3160,chaleureusement,тепло,warmly
3161,chaleureusement,тепло,wholeheartedly
3162,chaleureusement,тепло,cordially
3163,chaleureusement,с жаром,no_equality
3164,chaleureusement,горячо,warmly
3165,chaleureusement,горячо,heartily
3166,chaleureusement,горячо,wholeheartedly
3167,chaleureusement,горячо,very much
3168,chaleureusement,горячо,strongly
3169,chaleureusement,горячо,hotly
3170,chaleureusement,горячо,
3171,baisser,слабеть,no_equality
3172,baisser,упасть,fall
3173,baisser,упасть,drop
3174,baisser,снизить,lower
3175,baisser,снизить,reduce
3176,baisser,снизить,decrease
3177,baisser,снизить,ease
3178,baisser,снизить,
3179,baisser,понизиться,no_equality
3180,baisser,убыть,no_equality
3181,additionnel,дополнительный,additional
3182,additionnel,дополнительный,further
3183,additionnel,дополнительный,extra
3184,additionnel,дополнительный,supplementary
3185,additionnel,дополнительный,added
3186,additionnel,дополнительный,supplemental
3187,additionnel,дополнительный,addition
3188,additionnel,дополнительный,auxiliary
3189,additionnel,дополнительный,optional
3190,additionnel,дополнительный,
3191,exercer,осуществлять,exercise
3192,exercer,осуществлять,perform
3193,exercer,осуществлять,practice
3194,exercer,осуществлять,practise
3195,exercer,осуществлять,carry out
3196,exercer,осуществлять,enjoy
3197,exercer,осуществлять,pursue
3198,exercer,осуществлять,conduct
3199,exercer,осуществлять,
3200,exercer,упражнять,exercise
3201,exercer,оказывать,exert
3202,exercer,оказывать,
3203,exercer,пользоваться,exercise
3204,exercer,пользоваться,enjoy
3205,exercer,пользоваться,use
3206,exercer,пользоваться,
3207,exercer,реализовать,exercise
3208,exercer,реализовать,carry out
3209,exercer,реализовать,enjoy
3210,exercer,реализовать,put
3211,exercer,реализовать,pursue
3212,exercer,реализовать,
3213,exercer,нести,perform
3214,exercer,нести,
3215,exercer,совершать,perform
3216,exercer,совершать,carry out
3217,exercer,совершать,conduct
3218,exercer,совершать,
3219,cursus,обучение,education
3220,cursus,обучение,school
3221,cursus,обучение,schooling
3222,cursus,обучение,study
3223,cursus,обучение,
3224,cursus,учебная программа,curriculum
3225,cursus,учебная программа,syllabus
3226,cursus,учебная программа,
3227,cursus,срок обучения,course
3228,manquer,пропустить,miss
3229,manquer,пропустить,skip
3230,manquer,не хватать,miss
3231,manquer,не хватать,lack
3232,manquer,не хватать,be lacking
3233,manquer,отсутствовать,lack
3234,manquer,отсутствовать,be missing
3235,manquer,отсутствовать,be lacking
3236,manquer,отсутствовать,
3237,manquer,потерять,miss
3238,manquer,потерять,lose
3239,manquer,нарушать,
3240,manquer,не выполнять,
3241,manquer,изменить,
3242,manquer,не сделать,no_equality
3243,manquer,не попасть,
3244,manquer,отказать,
3245,manquer,не удаваться,fail
3246,humblement,смиренно,humbly
3247,humblement,смиренно,meekly
3248,humblement,скромно,humbly
3249,humblement,скромно,modestly
3250,humblement,бедно,no_equality
3251,sécheresse,засуха,drought
3252,sécheresse,засуха,dryness
3253,sécheresse,сухость,dryness
3254,sécheresse,сухость,dry
3255,sécheresse,сухость,aridity
3256,sécheresse,бездушие,no_equality
3257,sécheresse,скудость,no_equality
3258,sécheresse,суровость,no_equality
3259,sécheresse,резкость,no_equality
3260,chambre,номер,room
3261,chambre,номер,
3262,chambre,комната,chamber
3263,chambre,комната,room
3264,chambre,комната,bedroom
3265,chambre,горница,room
3266,chambre,патронник,chamber
3267,chambre,каюта,no_equality
3268,chambre,судебная коллегия,no_equality
3269,chambre,гнездо,no_equality
3270,chambre,рабочее пространство,no_equality
3271,chambre,коробка,no_equality
3272,chambre,резервуар,no_equality
3273,Chambre,Палата,chamber
3274,Chambre,Палата,house
3275,Chambre,Палата,room
3276,Chambre,Палата,division
3277,Chambre,парламент,no_equality
3278,poisson,рыба,fish
3279,poisson,рыба,pisces
3280,poisson,рыба,fishy
3281,poisson,поплавок,no_equality
3282,apprendre,учиться,learn
3283,apprendre,учиться,teach
3284,apprendre,учиться,study
3285,apprendre,учиться,
3286,apprendre,узнать,learn
3287,apprendre,узнать,hear
3288,apprendre,узнать,know
3289,apprendre,узнать,find out
3290,apprendre,узнать,tell
3291,apprendre,узнать,
3292,apprendre,выучить,learn
3293,apprendre,выучить,study
3294,apprendre,освоить,learn
3295,apprendre,разучивать,no_equality
3296,puissance,мощность,power
3297,puissance,мощность,strength
3298,puissance,мощность,output
3299,puissance,мощность,capacity
3300,puissance,мощность,horsepower
3301,puissance,мощность,wattage
3302,puissance,мощность,powerful
3303,puissance,мощность,
3304,puissance,сила,power
3305,puissance,сила,strength
3306,puissance,сила,might
3307,puissance,сила,force
3308,puissance,сила,muscle
3309,puissance,сила,powerful
3310,puissance,сила,
3311,puissance,власти,power
3312,puissance,власти,
3313,puissance,потенция,potency
3314,puissance,особенность,
3315,puissance,степень,
3316,puissance,влияние,power
3317,puissance,влияние,
3318,puissance,движущая сила,no_equality
3319,danse,танец,dance
3320,danse,танец,dancing
3321,danse,танцующий,dancing
3322,danse,дело,show
3323,danse,дело,doing
3324,danse,дело,
3325,danse,выговор,
3326,danse,бои,no_equality
3327,danse,действие,doing
3328,danse,действие,
3329,danse,покачивание,no_equality
3330,danse,драка,no_equality
3331,fût,стойка,no_equality
3332,fût,корпус,shell
3333,fût,корпус,
3334,fût,стержень,shaft
3335,fût,колонна,no_equality
3336,fût,бочка,barrel
3337,fût,бочка,cask
3338,fût,бочка,keg
3339,fût,бочка,drum
3340,fût,рукоятка,no_equality
3341,fût,колодка,no_equality
3342,millier,тысяча,thousand
3343,millier,множество,
3344,tombe,могила,grave
3345,tombe,могила,tomb
3346,tombe,могила,gravesite
3347,tombe,водопад,no_equality
3348,tombe,надгробный камень,tombstone
3349,tombe,надгробный камень,gravestone
3350,tombe,надгробный камень,headstone
3351,tombé,упавший,no_equality
3352,tombé,падший,fallen
3353,but,цель,purpose
3354,but,цель,goal
3355,but,цель,aim
3356,but,цель,objective
3357,but,цель,intended
3358,but,цель,intent
3359,but,цель,idea
3360,but,цель,ambition
3361,but,цель,designed
3362,but,цель,point
3363,but,цель,target
3364,but,цель,mark
3365,but,цель,
3366,but,гол,goal
3367,but,гол,touchdown
3368,but,намерение,aim
3369,but,намерение,intended
3370,but,намерение,intent
3371,but,намерение,intention
3372,but,намерение,point
3373,but,намерение,
3374,but,мишень,target
3375,but,мишень,mark
3376,but,финиш,end
3377,but,корзина,no_equality
3378,sélection,выбор,selection
3379,sélection,выбор,choosing
3380,sélection,выбор,pick
3381,sélection,выбор,assortment
3382,sélection,выбор,select
3383,sélection,выбор,
3384,sélection,выделение,selection
3385,sélection,выделение,
3386,sélection,селекция,selection
3387,sélection,селекция,breeding
3388,sélection,естественный отбор,no_equality
3389,sélection,настройка,
3390,sélection,переключение,
3391,sélection,сборная,no_equality
3392,sélection,отсеивание,no_equality
3393,sélection,собрание,
3394,sélection,отобранные кандидаты,no_equality
3395,sélection,сепарация,no_equality
3396,sélection,элита,no_equality
3397,percer,просверлить,no_equality
3398,percer,пронзить,pierce
3399,percer,прорваться,break through
3400,percer,прорваться,breach
3401,percer,разгадать,crack
3402,percer,разгадать,unravel
3403,percer,разгадать,discover
3404,percer,прорубать,no_equality
3405,percer,проникнуть,penetrate
3406,percer,проникнуть,break into
3407,ordonner,приказать,order
3408,ordonner,приказать,command
3409,ordonner,приказать,tell
3410,ordonner,упорядочить,arrange
3411,ordonner,упорядочить,organize
3412,ordonner,повелевать,no_equality
3413,ordonner,рукополагать,no_equality
3414,ordonner,заказать,order
3415,ordonner,заказать,arrange
3416,ordonner,прописать,prescribe
3417,ordonner,приводить в порядок,arrange
3418,ordonner,сортировать,no_equality
3419,sport,спорт,sport
3420,sport,спорт,gym
3421,prescrire,предписать,prescribe
3422,prescrire,предписать,order
3423,prescrire,прописать,prescribe
3424,prescrire,выписывать,prescribe
3425,prescrire,выписывать,write
3426,prescrire,предусматривать,require
3427,prescrire,предусматривать,specify
3428,prescrire,предусматривать,stipulate
3429,prescrire,предусматривать,provide
3430,prescrire,предусматривать,
3431,prescrire,предначертать,no_equality
3432,accord,соглашение,agreement
3433,accord,соглашение,accord
3434,accord,соглашение,deal
3435,accord,соглашение,arrangement
3436,accord,соглашение,settlement
3437,accord,соглашение,covenant
3438,accord,соглашение,agreed
3439,accord,соглашение,
3440,accord,аккорд,accord
3441,accord,аккорд,chord
3442,accord,соответствие,accordance
3443,accord,соответствие,
3444,accord,лицензионный договор,no_equality
3445,accord,согласованность,
3446,accord,гармония,consonance
3447,accord,лицензионная сделка,deal
3448,accord,лад,no_equality
3449,accord,настройка,tuning
3450,accord,настройка,
3451,accord,перестройка,
3452,accord,помолвка,no_equality
3453,quitter,покинуть,leave
3454,quitter,покинуть,exit
3455,quitter,покинуть,get off
3456,quitter,покинуть,flee
3457,quitter,покинуть,depart
3458,quitter,покинуть,vacate
3459,quitter,покинуть,abandon
3460,quitter,покинуть,escape
3461,quitter,покинуть,evacuate
3462,quitter,покинуть,
3463,quitter,выйти,leave
3464,quitter,выйти,exit
3465,quitter,выйти,get off
3466,quitter,выйти,go out
3467,quitter,выйти,
3468,quitter,закрыть,
3469,quitter,уехать,leave
3470,quitter,уехать,depart
3471,quitter,уехать,go off
3472,quitter,уехать,
3473,quitter,выбыть,no_equality
3474,quitter,выпустить из рук,no_equality
3475,troupe,войска,troop
3476,troupe,войска,army
3477,troupe,войска,force
3478,troupe,труппа,troupe
3479,troupe,труппа,company
3480,troupe,труппа,cast
3481,troupe,отряд,troop
3482,troupe,отряд,group
3483,troupe,отряд,band
3484,troupe,отряд,force
3485,troupe,отряд,posse
3486,troupe,отряд,squad
3487,troupe,отряд,
3488,troupe,войсковая часть,no_equality
3489,troupe,банда,band
3490,troupe,банда,gang
3491,troupe,банда,posse
3492,troupe,банда,crew
3493,troupe,банда,bunch
3494,troupe,группа,group
3495,troupe,группа,band
3496,troupe,группа,squad
3497,troupe,группа,bunch
3498,troupe,группа,lot
3499,troupe,группа,
3500,troupe,толпа,no_equality
3501,troupe,отряд скаутов,troop
3502,troupe,отряд скаутов,squad
3503,troupe,стая,troop
3504,troupe,рядовой состав,no_equality
3505,troupe,рой,no_equality
3506,troupe,куча,lot
3507,troupe,куча,
3508,expertise,экспертиза,expertise
3509,expertise,экспертиза,assessment
3510,expertise,экспертиза,appraisal
3511,expertise,экспертиза,expert appraisal
3512,expertise,экспертиза,examination
3513,expertise,опыт,expertise
3514,expertise,опыт,know-how
3515,expertise,опыт,skill
3516,expertise,опыт,experience
3517,expertise,опыт,
3518,expertise,компетенция,expertise
3519,expertise,специализация,no_equality
3520,expertise,заключение эксперта,expert report
3521,expertise,знание дела,expertise
3522,expertise,освидетельствование,examination
3523,bien,хороший,well
3524,bien,хороший,good
3525,bien,хороший,fine
3526,bien,хороший,okay
3527,bien,хороший,nice
3528,bien,хорошо,well
3529,bien,хорошо,good
3530,bien,хорошо,fine
3531,bien,хорошо,okay
3532,bien,хорошо,great
3533,bien,хорошо,nice
3534,bien,хорошо,all right
3535,bien,хорошо,alright
3536,bien,гораздо,well
3537,bien,гораздо,much
3538,bien,гораздо,far
3539,bien,гораздо,
3540,bien,добро,good
3541,bien,добро,okay
3542,bien,все же,though
3543,bien,все же,
3544,bien,верно,right
3545,bien,верно,okay
3546,bien,верно,
3547,bien,туго,no_equality
3548,bien,очень хорошо,
3549,bien,очень,well
3550,bien,очень,good
3551,bien,очень,great
3552,bien,очень,very
3553,bien,очень,really
3554,bien,очень,
3555,bien,много,much
3556,bien,много,many
3557,bien,много,
3558,bien,прочно,
3559,bien,хорошенько,well
3560,bien,хорошенько,good
3561,bien,хорошенько,really
3562,bien,ладно,well
3563,bien,ладно,fine
3564,bien,ладно,okay
3565,bien,ладно,all right
3566,bien,ладно,alright
3567,bien,ладно,
3568,bien,порядком,no_equality
3569,bien,исправно,no_equality
3570,bien,порядочно,no_equality
3571,bien,ловко,no_equality
3572,bien,складно,no_equality
3573,bien,благо,good
3574,bien,благо,asset
3575,bien,вещь,no_equality
3576,bien,имущество,property
3577,bien,имущество,asset
3578,bien,имущество,estate
3579,bien,имущество,possession
3580,bien,товар,good
3581,bien,товар,commodity
3582,bien,ценности,property
3583,bien,достояние,property
3584,bien,достояние,asset
3585,bien,материальная ценность,no_equality
3586,bien,угодье,no_equality
3587,taille,размер,size
3588,taille,размер,sized
3589,taille,размер,
3590,taille,талия,waist
3591,taille,талия,waistline
3592,taille,телосложение,stature
3593,taille,номер,
3594,taille,форма,
3595,taille,рост,height
3596,taille,рост,
3597,taille,масштаб,size
3598,taille,масштаб,scale
3599,taille,огранка,no_equality
3600,taille,лезвие,no_equality
3601,taille,насечка,no_equality
3602,taille,подрезка,pruning
3603,taille,срез,no_equality
3604,taille,бирка,no_equality
3605,taille,забой,no_equality
3606,taille,лиф платья,no_equality
3607,taille,подать,no_equality
3608,taillé,вырезанный,carved
3609,taillé,тесаный,no_equality
3610,taillé,граненый,no_equality
3611,taillé,подстриженный,no_equality
3612,taillé,стриженый,no_equality
3613,taillé,скроенный,no_equality
3614,contexte,контекст,context
3615,contexte,контекст,background
3616,contexte,контекст,framework
3617,contexte,условие,condition
3618,contexte,условие,
3619,contexte,условия,context
3620,contexte,условия,environment
3621,contexte,условия,situation
3622,contexte,условия,circumstances
3623,contexte,условия,setting
3624,contexte,условия,climate
3625,contexte,условия,condition
3626,contexte,условия,
3627,contexte,общий смысл,no_equality
3628,contexte,совокупность обстоятельств,no_equality
3629,contexte,внешние обстоятельства,no_equality
3630,contexte,внешнее окружение,environment
3631,simplement,просто,simply
3632,simplement,просто,just
3633,simplement,просто,merely
3634,simplement,просто,only
3635,simplement,просто,easily
3636,simplement,попросту,simply
3637,simplement,попросту,just
3638,simplement,попросту,merely
3639,simplement,попросту,plainly
3640,simplement,буквально,just
3641,simplement,буквально,only
3642,simplement,буквально,
3643,simplement,незатейливо,no_equality
3644,porté,носимый,no_equality
3645,porté,возимый,no_equality
3646,porté,моторизованный,no_equality
3647,test,тест,test
3648,test,тест,testing
3649,test,тест,quiz
3650,test,тест,examen
3651,test,тест,examination
3652,test,тест,tested
3653,test,тест,
3654,test,эксперимент,test
3655,test,критерий,test
3656,test,контрольное задание,no_equality
3657,test,проверочная программа,no_equality
3658,test,щит,no_equality
3659,test,панцирь,no_equality
3660,collision,столкновение,collision
3661,collision,столкновение,crash
3662,collision,столкновение,impact
3663,collision,столкновение,accident
3664,collision,столкновение,clash
3665,collision,столкновение,colliding
3666,collision,столкновение,clashing
3667,collision,столкновение,running into
3668,collision,столкновение,
3669,collision,коллизия,collision
3670,collision,соударение,no_equality
3671,collision,столкновение интересов,no_equality
3672,crise,кризис,crisis
3673,crise,кризис,recession
3674,crise,кризис,meltdown
3675,crise,кризис,turmoil
3676,crise,кризис,crunch
3677,crise,приступ,seizure
3678,crise,приступ,fit
3679,crise,приступ,episode
3680,crise,приступ,attack
3681,crise,состояние кризиса,crisis
3682,crise,состояние кризиса,recession
3683,crise,состояние кризиса,crise
3684,crise,состояние кризиса,turmoil
3685,crise,перелом,crisis
3686,crise,приступ судорог,seizure
3687,crise,приступ судорог,fit
3688,crise,приступ судорог,episode
3689,crise,приступ судорог,attack
3690,crise,аукцион,no_equality
3691,information,информация,information
3692,information,информация,info
3693,information,информация,disclosure
3694,information,информация,knowledge
3695,information,информация,informed
3696,information,информация,
3697,information,справки,
3698,information,сообщение,reporting
3699,information,сообщение,news
3700,information,сообщение,
3701,information,расследование,
3702,information,индикация,no_equality
3703,départ,отъезд,departure
3704,départ,отъезд,leaving
3705,départ,отъезд,leave
3706,départ,уход,departure
3707,départ,уход,resignation
3708,départ,уход,leaving
3709,départ,уход,
3710,départ,отплытие,departure
3711,départ,переезд,no_equality
3712,départ,франко,no_equality
3713,départ,отход,departure
3714,départ,отход,
3715,départ,раздел,
3716,départ,начало движения,start
3717,départ,начало движения,beginning
3718,départ,выступление,
3719,départ,начало,start
3720,départ,начало,outset
3721,départ,начало,starting
3722,départ,начало,beginning
3723,départ,начало,
3724,question,вопрос,question
3725,question,вопрос,issue
3726,question,вопрос,matter
3727,question,вопрос,subject
3728,question,вопрос,item
3729,question,вопрос,topic
3730,question,вопрос,point
3731,question,вопрос,problem
3732,question,вопрос,discussion
3733,question,вопрос,query
3734,question,вопрос,
3735,question,спорный вопрос,matter
3736,question,пытка,no_equality
3737,fac,университет,college
3738,fac,университет,school
3739,fac,университет,university
3740,fac,университет,uni
3741,fac,университет,varsity
3742,fac,университет,campus
3743,fac,университет,
3744,excuse,извинение,excuse
3745,excuse,извинение,apology
3746,excuse,извинение,apologize
3747,excuse,извинение,apologizing
3748,excuse,оправдание,excuse
3749,excuse,оправдание,apology
3750,excuse,оправдание,
3751,retrait,снятие,withdrawal
3752,retrait,снятие,removal
3753,retrait,снятие,removing
3754,retrait,снятие,withdrawing
3755,retrait,снятие,
3756,retrait,усадка,no_equality
3757,retrait,изъятие,withdrawal
3758,retrait,изъятие,removal
3759,retrait,изъятие,removing
3760,retrait,изъятие,
3761,retrait,вывод,withdrawal
3762,retrait,вывод,removal
3763,retrait,вывод,withdrawing
3764,retrait,вывод,
3765,retrait,отмена,withdrawal
3766,retrait,отмена,removal
3767,retrait,отмена,removing
3768,retrait,отмена,revocation
3769,retrait,отмена,rollback
3770,retrait,отмена,
3771,retrait,отступление,withdrawal
3772,retrait,отступление,retreat
3773,retrait,отступление,retirement
3774,retrait,отступление,
3775,retrait,отзыв,withdrawal
3776,retrait,отзыв,withdrawing
3777,retrait,отзыв,revocation
3778,retrait,отзыв,recall
3779,retrait,уход,withdrawal
3780,retrait,уход,exit
3781,retrait,уход,
3782,retrait,углубление,indentation
3783,retrait,углубление,
3784,retrait,выкуп,no_equality
3785,taillé,вырезанный,carved
3786,taillé,тесаный,no_equality
3787,taillé,граненый,no_equality
3788,taillé,подстриженный,no_equality
3789,taillé,стриженый,no_equality
3790,taillé,скроенный,no_equality
3791,pointe,кончик,tip
3792,pointe,пик,spike
3793,pointe,пик,peak
3794,pointe,пик,
3795,pointe,оконечность,no_equality
3796,pointe,шип,spike
3797,pointe,шип,pin
3798,pointe,указатель,no_equality
3799,pointe,верхушка,tip
3800,pointe,верхушка,top
3801,pointe,острый конец,no_equality
3802,pointe,шпиль,spike
3803,pointe,центр,
3804,pointe,удар,
3805,pointe,появление,
3806,pointe,клин,no_equality
3807,pointe,гравировальная игла,no_equality
3808,pointe,начало,
3809,pointé,точечный,no_equality
3810,beaucoup,многие,plenty of
3811,beaucoup,многое,great deal
3812,beaucoup,гораздо,much
3813,beaucoup,гораздо,a lot
3814,beaucoup,гораздо,far
3815,beaucoup,гораздо,significantly
3816,beaucoup,гораздо,greatly
3817,beaucoup,гораздо,considerably
3818,beaucoup,гораздо,vastly
3819,beaucoup,гораздо,
3820,beaucoup,много,many
3821,beaucoup,много,much
3822,beaucoup,много,considerable
3823,beaucoup,много,plenty of
3824,beaucoup,много,great deal
3825,beaucoup,много,a whole lot
3826,beaucoup,много,a lot of
3827,beaucoup,много,
3828,beaucoup,значительно,much
3829,beaucoup,значительно,far
3830,beaucoup,значительно,considerable
3831,beaucoup,значительно,significant
3832,beaucoup,значительно,significantly
3833,beaucoup,значительно,greatly
3834,beaucoup,значительно,considerably
3835,beaucoup,значительно,vastly
3836,beaucoup,значительно,
3837,beaucoup,помногу,no_equality
3838,périple,путешествие,journey
3839,périple,путешествие,trip
3840,périple,путешествие,tour
3841,périple,путешествие,voyage
3842,périple,путешествие,adventure
3843,périple,кругосветное плавание,voyage
3844,intégralité,в полном объеме,no_equality
3845,intégralité,полнота,completeness
3846,intégralité,полнота,comprehensiveness
3847,intégralité,совокупность,totality
3848,intégralité,совокупность,
3849,intégralité,целость,no_equality
3850,membre,член,member
3851,membre,член,fellow
3852,membre,член,penis
3853,membre,член,
3854,membre,конечность,limb
3855,membre,элемент,member
3856,membre,элемент,part
3857,membre,элемент,element
3858,membre,элемент,
3859,membre,звено,element
3860,membre,нога,no_equality
3861,membre,мужской член,no_equality
3862,membre,составная часть,element
3863,membre,пачка,no_equality
3864,père,отец,father
3865,père,отец,dad
3866,père,отец,daddy
3867,père,отец,parent
3868,père,отец,papa
3869,père,отец,pa
3870,père,отец,priest
3871,père,отец,pop
3872,père,отец,fr
3873,père,отец,
3874,père,дед,father
3875,père,дед,santa
3876,père,дед,
3877,père,родитель,parent
3878,père,творец,no_equality
3879,père,родной отец,no_equality
3880,père,старец,
3881,père,предки,parent
3882,père,родоначальник,no_equality
3883,singulier,единственное число,singular
3884,singulier,сингулярный,no_equality
3885,singulier,единственный,unique
3886,singulier,единственный,single
3887,singulier,особый,unique
3888,singulier,особый,peculiar
3889,singulier,особый,distinctive
3890,singulier,особый,exceptional
3891,singulier,необычный,unique
3892,singulier,необычный,unusual
3893,singulier,необычный,peculiar
3894,singulier,необычный,strange
3895,singulier,необычный,odd
3896,singulier,необычный,extraordinary
3897,singulier,оригинальный,no_equality
3898,singulier,редкий,no_equality
3899,singulier,индивидуальный,unique
3900,singulier,поразительный,remarkable
3901,tableau,таблица,table
3902,tableau,таблица,chart
3903,tableau,таблица,schedule
3904,tableau,таблица,matrix
3905,tableau,таблица,spreadsheet
3906,tableau,доска,board
3907,tableau,доска,blackboard
3908,tableau,доска,whiteboard
3909,tableau,панель,board
3910,tableau,панель,panel
3911,tableau,картина,picture
3912,tableau,картина,painting
3913,tableau,картина,tableau
3914,tableau,картина,overview
3915,tableau,картина,scene
3916,tableau,картина,sight
3917,tableau,картина,
3918,tableau,классная доска,blackboard
3919,tableau,отчет,
3920,tableau,транец,no_equality
3921,tableau,описание,
3922,tableau,распределительное устройство,no_equality
3923,tableau,плакат,no_equality
3924,tableau,ставка,no_equality
3925,tableau,баланс,no_equality
3926,tir,стрельба,shooting
3927,tir,стрельба,firing
3928,tir,стрельба,fire
3929,tir,стрельба,gunfire
3930,tir,выстрел,shot
3931,tir,выстрел,shooting
3932,tir,выстрел,firing
3933,tir,выстрел,shoot
3934,tir,выстрел,gun
3935,tir,выстрел,gunshot
3936,tir,выстрел,hit
3937,tir,выстрел,shot at
3938,tir,обстрел,shooting
3939,tir,обстрел,firing
3940,tir,обстрел,fire
3941,tir,обстрел,gunfire
3942,tir,обстрел,
3943,tir,огонь,shot
3944,tir,огонь,shooting
3945,tir,огонь,firing
3946,tir,огонь,fire
3947,tir,огонь,shoot
3948,tir,огонь,gunfire
3949,tir,огонь,
3950,tir,бросание,no_equality
3951,tir,огневое испытание,no_equality
3952,tir,вспышка,
3953,tir,пуск,firing
3954,tir,пуск,fire
3955,tir,пуск,launch
3956,tir,взрывные работы,no_equality
3957,TIR,МДП,tir
3958,déjeuner,завтрак,breakfast
3959,déjeuner,завтрак,lunch
3960,déjeuner,завтрак,luncheon
3961,déjeuner,завтрак,brunch
3962,déjeuner,завтракать,lunch
3963,déjeuner,завтракать,haver breakfast
3964,guère,вряд ли,hardly
3965,guère,вряд ли,scarcely
3966,guère,вряд ли,barely
3967,guère,вряд ли,
3968,guère,мало,little
