,ru,fr,en
4970,через,via,over
4971,через,via,using
4972,через,via,per
4973,закончить,terminer,finish
4974,закончить,terminer,end
4975,закончить,terminer,conclude
4976,закончить,terminer,close
4977,закончить,terminer,complete
4978,закончить,terminer,graduate
4979,закончить,terminer,finalize
4980,закончить,terminer,wind up
4981,закончить,terminer,wrap up
4982,закончить,compléter,finish
4983,закончить,compléter,complete
4984,закончить,compléter,finalize
4985,закончить,compléter,wrap up
4986,закончить,fermer,close
4987,закончить,finaliser,finish
4988,закончить,finaliser,conclude
4989,закончить,finaliser,complete
4990,закончить,finaliser,finalize
4991,закончить,clore,finish
4992,закончить,clore,end
4993,закончить,clore,conclude
4994,закончить,clore,close
4995,закончить,clore,complete
4996,закончить,clore,finalize
4997,закончить,clore,wind up
4998,закончить,clore,wrap up
4999,закончить,interrompre,no_equality
5000,обогатить,enrichir,enrich
5001,обанкротиться,faire faillite,fail
5002,обанкротиться,faire faillite,go bankrupt
5003,обанкротиться,faire faillite,go bust
5004,обанкротиться,faire banqueroute,go bankrupt
5005,обанкротиться,faillir,fail
5006,интерпретация,interprétation,interpretation
5007,интерпретация,interprétation,interpreting
5008,интерпретация,interprétation,explanation
5009,интерпретация,interprétation,interpreted
5010,надпись,inscription,inscription
5011,надпись,inscription,writing
5012,надпись,inscription,sign
5013,надпись,légende,inscription
5014,надпись,légende,caption
5015,надпись,étiquette,label
5016,надпись,libellé,caption
5017,надпись,libellé,label
5018,надпись,titre,heading
5019,надпись,e,no_equality
5020,надпись,motif,no_equality
5021,предоставлять,proposer,provide
5022,предоставлять,proposer,offer
5023,предоставлять,proposer,deliver
5024,предоставлять,constituer,provide
5025,предоставлять,constituer,offer
5026,предоставлять,prévoir,provide
5027,предоставлять,prévoir,allow
5028,предоставлять,départir,no_equality
5029,предоставлять,comporter,provide
5030,предоставлять,dispenser,provide
5031,предоставлять,dispenser,give
5032,предоставлять,dispenser,offer
5033,предоставлять,dispenser,deliver
5034,предоставлять,dispenser,provision
5035,предоставлять,divulguer,provide
5036,предоставлять,divulguer,give
5037,предоставлять,administrer,provide
5038,предоставлять,administrer,give
5039,предоставлять,administrer,deliver
5040,опубликовать,publier,publish
5041,опубликовать,publier,issue
5042,опубликовать,publier,publicize
5043,опубликовать,publier,make public
5044,опубликовать,republier,no_equality
5045,опубликовать,rendre public,publish
5046,опубликовать,rendre public,issue
5047,опубликовать,rendre public,release
5048,опубликовать,rendre public,publicize
5049,опубликовать,rendre public,make public
5050,опубликовать,rendre publique,publish
5051,опубликовать,rendre publique,make public
5052,опубликовать,faire paraître,publish
5053,опубликовать,faire paraître,be published
5054,опубликовать,faire paraître,issue
5055,бонус,bonus,bonus
5056,бонус,bonus,perk
5057,бонус,bonus,extra
5058,бонус,bon,no_equality
5059,лад,manière,no_equality
5060,лад,touchette,no_equality
5061,лад,touche,key
5062,лад,ton,no_equality
5063,лад,accord,no_equality
5064,лад,modalité,no_equality
5065,просушивание,séchage,no_equality
5066,стирать,effacer,erase
5067,стирать,effacer,wipe
5068,стирать,effacer,blur
5069,стирать,laver,wash
5070,стирать,laver,do the laundry
5071,стирать,faire la lessive,do the laundry
5072,стирать,gommer,erase
5073,стирать,user,no_equality
5074,стирать,écraser,erase
5075,стирать,manger,no_equality
5076,опрокинуть,renverser,topple
5077,опрокинуть,renverser,overturn
5078,опрокинуть,renverser,knock over
5079,опрокинуть,incliner,no_equality
5080,опрокинуть,démentir,no_equality
5081,опрокинуть,verser,overturn
5082,очаг,foyer,hearth
5083,очаг,foyer,home
5084,очаг,foyer,hotbed
5085,очаг,foyer,fireplace
5086,очаг,foyer,furnace
5087,очаг,foyer,fire
5088,очаг,feu,fireplace
5089,очаг,feu,fire
5090,очаг,brasier,furnace
5091,очаг,brasier,fire
5092,очаг,focale,no_equality
5093,очаг,siège,no_equality
5094,затеять,entreprendre,no_equality
5095,находка,trouvaille,find
5096,находка,trouvaille,discovery
5097,находка,objet trouvé,no_equality
5098,находка,trésor,no_equality
5099,находка,rencontre,no_equality
5100,в сторону,à l'écart,aside
5101,в сторону,à l'écart,to the side
5102,в сторону,à l'écart,away
5103,в сторону,à part,aside
5104,в сторону,à part,on the side
5105,в сторону,en particulier,no_equality
5106,вблизи,près de,near
5107,вблизи,à proximité de,near
5108,вблизи,à proximité de,close to
5109,вблизи,de près,near
5110,вблизи,de près,close
5111,вблизи,de près,closer
5112,вблизи,tout près de,near
5113,вблизи,tout près de,nearby
5114,вблизи,au large de,off
5115,вблизи,du côté de,near
5116,вблизи,du côté de,around
5117,вблизи,du côté de,close to
5118,вблизи,auprès,near
5119,привести,amener,lead
5120,привести,amener,bring
5121,привести,aboutir à,no_equality
5122,привести,mener à,no_equality
5123,привести,mettre,bring
5124,привести,mettre,provide
5125,привести,mettre,put
5126,привести,diriger,lead
5127,привести,mettre en,no_equality
5128,привести,faire venir,bring
5129,привести,réduire à,no_equality
5130,привести,jeter dans,no_equality
5131,привести,alléguer,no_equality
5132,неповторимый,inimitable,unique
5133,неповторимый,unique,unique
5134,неповторимый,unique,only
5135,неповторимый,exceptionnel,unique
5136,неповторимый,inoubliable,unique
5137,острота,acuité,severity
5138,острота,acuité,acuity
5139,острота,acuité,acuteness
5140,острота,acuité,intensity
5141,острота,acuité,sharpness
5142,острота,acuité,acute
5143,острота,acuité,urgency
5144,острота,acuité,depth
5145,острота,mot d'esprit,no_equality
5146,острота,finesse,sharpness
5147,острота,piquant,pungency
5148,острота,sévérité,severity
5149,острота,bon mot,no_equality
5150,как-то,quelque peu,somehow
5151,как-то,quelque peu,kind of
5152,как-то,quelque peu,kinda
5153,как-то,quelque peu,something
5154,как-то,une fois,once
5155,как-то,trop,little
5156,как-то,l'autre jour,no_equality
5157,как-то,à savoir,no_equality
5158,патронник,chambre,chamber
5159,передача на хранение,dépôt,no_equality
5160,состав,composition,composition
5161,состав,composition,membership
5162,состав,composition,mix
5163,состав,composition,formulation
5164,состав,composition,composed
5165,состав,composition,makeup
5166,состав,composé,no_equality
5167,состав,effectif,membership
5168,состав,effectif,staff
5169,состав,effectif,strength
5170,состав,formulation,formulation
5171,состав,effectifs,staff
5172,состав,effectifs,strength
5173,состав,éléments,part
5174,состав,constitution,makeup
5175,состав,analyse,no_equality
5176,состав,convoi,no_equality
5177,состав,corps,body
5178,состав,consistance,no_equality
5179,загород,campagne,countryside
5180,продуманный,réfléchi,thoughtful
5181,продуманный,réfléchi,considered
5182,продуманный,réfléchi,thought-out
5183,продуманный,mûrement réfléchi,thoughtful
5184,продуманный,mûrement réfléchi,well-considered
5185,продуманный,élaboré,elaborate
5186,продуманный,mûrement pesé,no_equality
5187,продуманный,étudiante,no_equality
5188,явный,explicite,clear
5189,явный,explicite,explicit
5190,явный,explicite,definite
5191,явный,déclaré,no_equality
5192,явный,marqué,no_equality
5193,явный,décidé,no_equality
5194,явный,ostensible,obvious
5195,явный,notoire,obvious
5196,явный,notoire,manifest
5197,остановка,arrêt,stop
5198,остановка,arrêt,stopping
5199,остановка,arrêt,station
5200,остановка,arrêt,shutdown
5201,остановка,arrêt,halt
5202,остановка,arrêt,stoppage
5203,остановка,stop,stop
5204,остановка,stop,halt
5205,остановка,halte,stop
5206,остановка,halte,stopping
5207,остановка,halte,layover
5208,остановка,halte,halt
5209,остановка,halte,stopover
5210,остановка,stationnement,stopping
5211,остановка,point d'arrêt,no_equality
5212,остановка,discontinuation,no_equality
5213,остановка,escale technique,no_equality
5214,остановка,panne,no_equality
5215,остановка,stoppage,no_equality
5216,остановка,blocage,stop
5217,остановка,A.,no_equality
5218,остановка,mise hors service,shutdown
5219,остановка,chômage,no_equality
5220,окончательный,final,final
5221,окончательный,final,definitive
5222,окончательный,final,finalized
5223,окончательный,final,ultimate
5224,окончательный,final,eventual
5225,окончательный,ultime,final
5226,окончательный,ultime,definitive
5227,окончательный,ultime,ultimate
5228,окончательный,ultime,eventual
5229,окончательный,concluant,definitive
5230,окончательный,concluant,conclusive
5231,окончательный,décisif,conclusive
5232,окончательный,ferme,no_equality
5233,окончательный,irréversible,no_equality
5234,выдающийся,éminent,outstanding
5235,выдающийся,éminent,distinguished
5236,выдающийся,éminent,prominent
5237,выдающийся,éminent,eminent
5238,выдающийся,exceptionnel,outstanding
5239,выдающийся,exceptionnel,remarkable
5240,выдающийся,exceptionnel,extraordinary
5241,выдающийся,exceptionnel,exceptional
5242,выдающийся,exceptionnel,stellar
5243,выдающийся,prééminent,preeminent
5244,выдающийся,signalé,no_equality
5245,выдающийся,proéminent,prominent
5246,выдающийся,brillant,brilliant
5247,выдающийся,brillant,stellar
5248,выдающийся,figure de proue,no_equality
5249,выдающийся,glorieux,illustrious
5250,выдающийся,en saillie,no_equality
5251,выдающийся,du siècle,no_equality
5252,выдающийся,à la hauteur,no_equality
5253,сложность,complexité,complexity
5254,сложность,complexité,difficulty
5255,сложность,complexité,complex
5256,сложность,complexité,complication
5257,сложность,complexité,difficult
5258,сложность,complexité,complicated
5259,сложность,complexité,sophistication
5260,сложность,histoire,no_equality
5261,сложность,involution,no_equality
5262,проведение,tenue,holding
5263,проведение,tenue,conduct
5264,проведение,tenue,held
5265,проведение,tenue,convening
5266,проведение,tenue,hold
5267,проведение,réalisation,conduct
5268,проведение,réalisation,implementation
5269,проведение,réalisation,carrying out
5270,проведение,réalisation,realization
5271,проведение,conduction,conduct
5272,проведение,conduction,conducting
5273,проведение,conduction,conducted
5274,проведение,traçage,no_equality
5275,муфта,embrayage,clutch
5276,муфта,embrayage,coupling
5277,муфта,manchon d'accouplement,no_equality
5278,муфта,collier,no_equality
5279,муфта,jonction,no_equality
5280,муфта,accouplement d'arbres,no_equality
5281,муфта,embrayeur,clutch
5282,муфта,tambour,no_equality
5283,муфта,coffret,no_equality
5284,сократиться,diminuer,decrease
5285,сократиться,diminuer,decline
5286,сократиться,diminuer,fall
5287,сократиться,diminuer,diminish
5288,сократиться,diminuer,shrink
5289,сократиться,être réduit,be reduced
5290,сократиться,être réduit,be diminished
5291,сократиться,être réduit,be lowered
5292,сократиться,être réduit,be narrowed
5293,сократиться,se réduire,be reduced
5294,сократиться,se réduire,diminish
5295,сократиться,se réduire,shrink
5296,сократиться,se contracter,decline
5297,сократиться,se contracter,shrink
5298,поймать,attraper,catch
5299,поймать,attraper,capture
5300,поймать,attraper,nail
5301,поймать,attraper,grab
5302,поймать,attraper,snag
5303,поймать,attraper,nab
5304,поймать,prendre,catch
5305,поймать,prendre,capture
5306,поймать,prendre,grab
5307,поймать,avoir,no_equality
5308,поймать,faire,no_equality
5309,поймать,accrocher,catch
5310,поймать,accrocher,snag
5311,поймать,baiser,no_equality
5312,поймать,toucher,nail
5313,поймать,se saisir,catch
5314,поймать,repiquer,no_equality
5315,принять,adopter,take
5316,принять,adopter,adopt
5317,принять,adopter,accept
5318,принять,adopter,make
5319,принять,adopter,enact
5320,принять,adopter,implement
5321,принять,adopter,introduce
5322,принять,adopter,pass
5323,принять,adopter,embrace
5324,принять,adopter,assume
5325,принять,prendre pour,no_equality
5326,принять,prendre livraison,no_equality
5327,принять,souscrire,accept
5328,принять,souscrire,embrace
5329,принять,délivrer,no_equality
5330,принять,faire sien,no_equality
5331,принять,accoucher,no_equality
5332,выигрыш,gain,winning
5333,выигрыш,gain,win
5334,выигрыш,gain,gain
5335,выигрыш,gain,benefit
5336,выигрыш,gain,payoff
5337,выигрыш,gagnant,winner
5338,выигрыш,victoire,winning
5339,выигрыш,victoire,win
5340,выигрыш,victoire,winner
5341,выигрыш,déboursement,no_equality
5342,выигрыш,lot,prize
5343,реальный,réel,real
5344,реальный,réel,actual
5345,реальный,réel,effective
5346,реальный,réel,genuine
5347,реальный,réel,meaningful
5348,реальный,réel,true
5349,реальный,réel,tangible
5350,реальный,réel,reality
5351,реальный,réel,real-world
5352,реальный,réaliste,real
5353,реальный,réaliste,realistic
5354,реальный,réaliste,feasible
5355,реальный,réaliste,practical
5356,реальный,réaliste,workable
5357,реальный,réaliste,real-world
5358,реальный,concret,real
5359,реальный,concret,actual
5360,реальный,concret,meaningful
5361,реальный,concret,tangible
5362,реальный,concret,practical
5363,реальный,concret,concrete
5364,реальный,vécu,no_equality
5365,реальный,pratique,practical
5366,реальный,pratique,workable
5367,реальный,réalisable,realistic
5368,реальный,réalisable,viable
5369,реальный,réalisable,feasible
5370,реальный,réalisable,practical
5371,реальный,réalisable,workable
5372,реальный,viable,viable
5373,реальный,viable,feasible
5374,реальный,viable,workable
5375,реальный,matériel,tangible
5376,реальный,réel effectif,real
5377,реальный,réel effectif,actual
5378,реальный,réel effectif,effective
5379,реальный,réel effectif,genuine
5380,реальный,réel effectif,true
5381,реальный,envisageable,realistic
5382,реальный,envisageable,viable
5383,реальный,envisageable,feasible
5384,реальный,envisageable,practical
5385,реальный,imaginable,no_equality
5386,отлететь,s'envoler,no_equality
5387,отлететь,se détacher,no_equality
5388,отлететь,rebondir,no_equality
5389,отлететь,tomber,no_equality
5390,отлететь,rouler,no_equality
5391,больше,plus,more
5392,больше,plus,anymore
5393,больше,plus,higher
5394,больше,plus,any longer
5395,больше,plus,greater
5396,больше,de plus,more
5397,больше,de plus,over
5398,больше,plus grand,higher
5399,больше,plus grand,greater
5400,больше,plus grand,bigger
5401,больше,plus grand,larger
5402,больше,avantage,no_equality
5403,чересчур,trop,too
5404,чересчур,trop,overly
5405,чересчур,trop,unduly
5406,чересчур,trop,enough
5407,чересчур,il est trop,no_equality
5408,чересчур,par trop,overly
5409,чересчур,par trop,excessively
5410,чересчур,par trop,unduly
5411,чересчур,outre mesure,overly
5412,чересчур,outre mesure,excessively
5413,чересчур,outre mesure,unduly
5414,размещать,héberger,accommodate
5415,размещать,héberger,host
5416,размещать,poster,post
5417,размещать,poster,station
5418,размещать,publier,publish
5419,размещать,positionner,place
5420,размещать,positionner,locate
5421,размещать,allouer,allocate
5422,размещать,distribuer,allocate
5423,размещать,poser,place
5424,размещать,poser,settle
5425,размещать,localiser,locate
5426,размещать,déployer,deploy
5427,размещать,arranger,accommodate
5428,размещать,arranger,settle
5429,размещать,stocker,no_equality
5430,размещать,disposer,place
5431,размещать,figurer,place
5432,заминка,accroc,hitch
5433,заминка,accroc,hiccup
5434,заминка,accroc,snag
5435,заминка,attelage,hitch
5436,заминка,anicroche,hitch
5437,заминка,anicroche,hiccup
5438,заминка,interruption,no_equality
5439,случайно,accidentellement,accidentally
5440,случайно,accidentellement,by accident
5441,случайно,accidentellement,inadvertently
5442,случайно,accidentellement,by mistake
5443,случайно,accidentellement,accidently
5444,случайно,accidentellement,incidentally
5445,случайно,par hasard,accidentally
5446,случайно,par hasard,by accident
5447,случайно,par hasard,by any chance
5448,случайно,par hasard,by chance
5449,случайно,par hasard,randomly
5450,случайно,par hasard,at random
5451,случайно,par hasard,incidentally
5452,случайно,par hasard,casually
5453,случайно,par hasard,accident
5454,случайно,par accident,accidentally
5455,случайно,par accident,by accident
5456,случайно,par accident,by chance
5457,случайно,par accident,inadvertently
5458,случайно,par accident,by mistake
5459,случайно,involontairement,accidentally
5460,случайно,involontairement,inadvertently
5461,случайно,de rencontre,no_equality
5462,случайно,d'aventure,by chance
5463,случайно,de fortune,no_equality
5464,случайно,accidentel,no_equality
5465,прочь,au large,off
5466,прочь,arrière,no_equality
5467,нарушить,violer,no_equality
5468,нарушить,bouleverser,disrupt
5469,нарушить,bouleverser,upset
5470,нарушить,interrompre,disrupt
5471,нарушить,interrompre,disturb
5472,нарушить,altérer,impair
5473,нарушить,détruire,break
5474,нарушить,détruire,destroy
5475,нарушить,déroger à,no_equality
5476,нарушить,miner,undermine
5477,выпускной экзамен,examen de sortie,final exam
5478,выпускной экзамен,examen de sortie,final examination
5479,пневматическая часть,pneumatique,pneumatic
5480,гнать,chasser,chase
5481,гнать,poursuivre,chase
5482,гнать,conduire,drive
5483,гнать,pousser,drive
5484,гнать,distiller,no_equality
5485,гнать,flotter,no_equality
5486,гнать,extraire,no_equality
5487,увидеть,voir,see
5488,увидеть,voir,meet
5489,увидеть,voir,watch
5490,увидеть,voir,look at
5491,увидеть,voir,view
5492,увидеть,voir,sight
5493,увидеть,trouver,find
5494,увидеть,visualiser,see
5495,увидеть,visualiser,watch
5496,увидеть,visualiser,view
5497,увидеть,admirer,see
5498,увидеть,admirer,watch
5499,увидеть,admirer,look at
5500,увидеть,admirer,find
5501,увидеть,admirer,view
5502,увидеть,consulter,see
5503,увидеть,consulter,view
5504,увидеть,entrevoir,see
5505,увидеть,contempler,see
5506,увидеть,contempler,watch
5507,увидеть,contempler,look at
5508,увидеть,contempler,observe
5509,увидеть,contempler,view
5510,увидеть,discerner,see
5511,увидеть,considérer,see
5512,увидеть,considérer,look at
5513,увидеть,considérer,view
5514,увидеть,s'apercevoir,see
5515,увидеть,repérer,find
5516,увидеть,repérer,spot
5517,увидеть,aviser,no_equality
5518,ровно,exactement,exactly
5519,ровно,exactement,precisely
5520,ровно,exactement,promptly
5521,ровно,uniformément,evenly
5522,ровно,pile,exactly
5523,ровно,pile,flat
5524,ровно,juste,exactly
5525,ровно,absolument,no_equality
5526,ровно,régulièrement,evenly
5527,ровно,rond,no_equality
5528,ровно,sec,no_equality
5529,ровно,tapant,no_equality
5530,ровно,tout droit,no_equality
5531,умопомрачительный,abracadabrant,no_equality
5532,опорный сигнал,signal de référence,no_equality
5533,опорный сигнал,référence,no_equality
5534,воспользоваться,profiter de,benefit from
5535,воспользоваться,profiter de,enjoy
5536,воспользоваться,profiter de,take advantage of
5537,воспользоваться,profiter de,capitalize on
5538,воспользоваться,profiter de,draw on
5539,воспользоваться,saisir,use
5540,воспользоваться,saisir,seize
5541,воспользоваться,mettre à profit,seize
5542,воспользоваться,mettre à profit,exploit
5543,воспользоваться,mettre à profit,take advantage of
5544,воспользоваться,mettre à profit,capitalize on
5545,воспользоваться,mettre à profit,draw on
5546,воспользоваться,mettre à profit,utilize
5547,воспользоваться,faire valoir,exercise
5548,воспользоваться,faire valoir,exploit
5549,воспользоваться,s'approprier,seize
5550,воспользоваться,mettre en valeur,exploit
5551,снимать,retirer,take
5552,снимать,retirer,remove
5553,снимать,retirer,take off
5554,снимать,retirer,withdraw
5555,снимать,filmer,film
5556,снимать,filmer,shoot
5557,снимать,filmer,photograph
5558,снимать,filmer,videotape
5559,снимать,tirer,shoot
5560,снимать,tirer,make
5561,снимать,tirer,take
5562,снимать,tirer,pull
5563,снимать,décoller,take off
5564,снимать,prendre,make
5565,снимать,prendre,take
5566,снимать,démonter,remove
5567,снимать,démonter,strip
5568,снимать,déchausser,no_equality
5569,снимать,décocher,no_equality
5570,снимать,tomber,no_equality
5571,снимать,arrêter,no_equality
5572,снимать,quitter,no_equality
5573,запускать,exécuter,run
5574,запускать,exécuter,execute
5575,запускать,démarrer,launch
5576,запускать,démarrer,start
5577,запускать,démarrer,fire
5578,запускать,fonctionner,run
5579,запускать,activer,no_equality
5580,запускать,initier,launch
5581,запускать,initier,start
5582,запускать,mettre en marche,start
5583,запускать,mettre en marche,start up
5584,запускать,envoyée,no_equality
5585,запускать,courir,run
5586,запускать,allumer,no_equality
5587,запускать,attaquer,no_equality
5588,запускать,exploiter,run
5589,запускать,mettre en route,start
5590,воздух,air,air
5591,воздух,air,breath
5592,воздух,air,atmosphere
5593,безапелляционный,péremptoire,peremptory
5594,безапелляционный,sans appel,no_equality
5595,извещение,notification,notice
5596,извещение,notification,notification
5597,извещение,annonce,notice
5598,извещение,annonce,notification
5599,извещение,annonce,announcement
5600,извещение,lettre d'avis,no_equality
5601,извещение,alerte,alert
5602,извещение,convocation,notice
5603,извещение,convocation,notification
5604,извещение,billet,no_equality
5605,извещение,exploit,no_equality
5606,осознать,prendre conscience,realize
5607,осознать,prendre conscience,understand
5608,осознать,prendre conscience,recognize
5609,осознать,prendre conscience,realise
5610,осознать,prendre conscience,appreciate
5611,осознать,prendre conscience,acknowledge
5612,осознать,prendre conscience de,realize
5613,осознать,prendre conscience de,understand
5614,осознать,réaliser,realize
5615,осознать,réaliser,realise
5616,осознать,reconnaître,recognize
5617,осознать,reconnaître,appreciate
5618,осознать,reconnaître,acknowledge
5619,осознать,reconnaître,accept
5620,осознать,considérer,accept
5621,осознать,prendre la mesure,no_equality
5622,осознать,apprécier,appreciate
5623,осознать,avouer,acknowledge
5624,тысяча,millier,thousand
5625,тысяча,mille,thousand
5626,тысяча,mille,mille
5627,тысяча,mil,thousand
5628,пропагандировать,promouvoir,promote
5629,пропагандировать,promouvoir,advocate
5630,пропагандировать,préconiser,promote
5631,пропагандировать,préconiser,advocate
5632,пропагандировать,propager,promote
5633,пропагандировать,propager,disseminate
5634,пропагандировать,propager,propagate
5635,пропагандировать,propager,dissemination
5636,пропагандировать,mettre en avant,promote
5637,пропагандировать,promulguer,promulgate
5638,до,avant,before
5639,до,avant,prior
5640,до,vers,towards
5641,до,jusque,until
5642,до,jusque,till
5643,перевоз,transport,transporting
5644,перевоз,passage,no_equality
5645,исправный,en bon état,serviceable
5646,исправный,en bon état,healthy
5647,исправный,régulier,no_equality
5648,исправный,exact,no_equality
5649,сильно пить,boire,drink
5650,блестящий,brillant,brilliant
5651,блестящий,brillant,shiny
5652,блестящий,brillant,sparkly
5653,блестящий,brillant,shining
5654,блестящий,brillant,bright
5655,блестящий,brillant,gleaming
5656,блестящий,brillant,glossy
5657,блестящий,brillant,excellent
5658,блестящий,étincelant,shiny
5659,блестящий,étincelant,sparkly
5660,блестящий,étincelant,shining
5661,блестящий,étincelant,gleaming
5662,блестящий,étincelant,sparkle
5663,блестящий,génial,brilliant
5664,блестящий,fastueux,no_equality
5665,блестящий,à facettes,no_equality
5666,блестящий,réussi,no_equality
5667,блестящий,saillant,no_equality
5668,блестящий,illustre,no_equality
5669,подвести,amener,lead
5670,подвести,amener,bring
5671,подвести,récapituler,no_equality
5672,подвести,approcher,no_equality
5673,подвести,synthétiser,no_equality
5674,подвести,faire défaut,fail
5675,подвести,diriger,lead
5676,энергетика,énergie,energy
5677,энергетика,énergie,power
5678,энергетика,secteur de l'énergie,no_equality
5679,энергетика,production d'énergie,no_equality
5680,ощущение,sensation,feeling
5681,ощущение,sensation,sense
5682,ощущение,sensation,sensation
5683,ощущение,sensation,felt
5684,ощущение,sensation,impression
5685,ощущение,sensation,experience
5686,ощущение,sens,feeling
5687,ощущение,sens,sense
5688,ощущение,perception,sense
5689,ощущение,perception,perception
5690,ощущение,perception,perceived
5691,ощущение,arrière-goût,no_equality
5692,ощущение,convivialité,no_equality
5693,ощущение,saisissement,no_equality
5694,потребность,besoin,need
5695,потребность,besoin,requirement
5696,потребность,besoin,necessity
5697,потребность,besoin,needed
5698,потребность,besoin,required
5699,потребность,besoin,necessary
5700,потребность,besoin,require
5701,потребность,besoin,urge
5702,потребность,appétit,no_equality
5703,базовая ставка,assiette,no_equality
5704,транслировать,diffuser,broadcast
5705,транслировать,diffuser,beam
5706,интервью,interview,interview
5707,интервью,interview,interviewed
5708,интервью,interview,interviewing
5709,интервью,interview,interviewer
5710,интервью,interviewé,interview
5711,интервью,interviewé,interviewing
5712,интервью,entrevue,interview
5713,интервью,entrevue,interviewed
5714,интервью,entrevue,interviewing
5715,интервью,entrevue,sit-down
5716,интервью,entrevue,interviewer
5717,интервью,interview ou,no_equality
5718,интервью,talk-show,no_equality
5719,проба,échantillon,sample
5720,проба,échantillon,test
5721,проба,échantillon,specimen
5722,проба,essai,test
5723,проба,essai,tryout
5724,проба,tâtonnement,no_equality
5725,проба,analyse,test
5726,проба,contrôle,test
5727,проба,finesse,no_equality
5728,проба,fin,no_equality
5729,проба,prise,no_equality
5730,проба,épreuve de,no_equality
5731,проба,garantie,no_equality
5732,проба,aloi,no_equality
5733,проба,témoin,no_equality
5734,проба,dégustation,sample
5735,счет,compte,account
5736,счет,compte,count
5737,счет,compte,account for
5738,счет,score,score
5739,счет,score,scoreline
5740,счет,temps,no_equality
5741,счет,état,no_equality
5742,счет,mesure,no_equality
5743,счет,addition,bill
5744,счет,addition,tab
5745,счет,addition,check
5746,счет,marque,score
5747,счет,marque,check
5748,счет,mémoire,no_equality
5749,счет,compte livres,account
5750,счет,compte livres,count
5751,счет,numération,count
5752,заносить,déraper,no_equality
5753,заносить,entrer,enter
5754,заносить,transcrire,no_equality
5755,заносить,porter,bring
5756,заносить,user,no_equality
5757,пить,boire,drink
5758,пить,boire,sober
5759,пить,boire,imbibe
5760,пить,consommer,drink
5761,пить,consommer,take
5762,пить,sucer,no_equality
5763,пить,se gargariser,no_equality
5764,пить,boire sec,no_equality
5765,пить,se désaltérer,no_equality
5766,пить,s'humecter,no_equality
5767,пить,étouffer,no_equality
5768,хороший,bon,good
5769,хороший,bon,nice
5770,хороший,bon,fine
5771,хороший,bon,right
5772,хороший,bon,okay
5773,хороший,bien,good
5774,хороший,bien,nice
5775,хороший,bien,fine
5776,хороший,bien,well
5777,хороший,bien,okay
5778,хороший,excellent,fine
5779,хороший,agréable,good
5780,хороший,agréable,nice
5781,хороший,agréable,fine
5782,хороший,agréable,beautiful
5783,хороший,un bon système,no_equality
5784,свободно,librement,freely
5785,свободно,librement,free
5786,свободно,librement,freedom
5787,свободно,librement,loosely
5788,свободно,librement,liberally
5789,свободно,couramment,fluently
5790,свободно,facilement,easily
5791,свободно,facilement,readily
5792,свободно,en liberté,freely
5793,свободно,largement,no_equality
5794,свободно,aisément,easily
5795,свободно,aisément,readily
5796,свободно,avec facilité,easily
5797,свободно,avec facilité,fluently
5798,свободно,franchement,freely
5799,свободно,à découvert,no_equality
5800,свободно,à gré,no_equality
5801,свободно,franco,free
5802,выступить,prendre la parole,speak
5803,выступить,prendre la parole,take the floor
5804,выступить,prendre la parole,stand up
5805,выступить,s'avancer,come forward
5806,выступить,venir,make
5807,выступить,se produire,perform
5808,выступить,plaider,speak
5809,выступить,plaider,make
5810,выступить,plaider,advocate
5811,выступить,dénoncer,no_equality
5812,выступить,représenter,perform
5813,выступить,avancer,no_equality
5814,выступить,monter,no_equality
5815,выступить,paraître,issue
5816,выступить,partir,no_equality
5817,выступить,couvrir,no_equality
5818,выступить,se monter,no_equality
5819,неровность,irrégularité,irregularity
5820,неровность,escalier,no_equality
5821,неровность,accident,no_equality
5822,опустошить,dévaster,devastate
5823,рыболовство,pêche,fishery
5824,рыболовство,pêche,fishing
5825,рыболовство,pêche,fish
5826,рыболовство,pêcheries,fishery
5827,рыболовство,peche,no_equality
5828,испортить,gâcher,ruin
5829,испортить,gâcher,spoil
5830,испортить,gâcher,mess up
5831,испортить,gâcher,screw up
5832,испортить,gâcher,destroy
5833,испортить,gâcher,wreck
5834,испортить,gâcher,crash
5835,испортить,gâcher,fuck up
5836,испортить,déflorer,no_equality
5837,испортить,saboter,ruin
5838,испортить,saboter,spoil
5839,испортить,saboter,destroy
5840,испортить,saboter,sabotage
5841,испортить,saboter,wreck
5842,испортить,fausser,no_equality
5843,испортить,rater,ruin
5844,испортить,rater,spoil
5845,испортить,rater,mess up
5846,испортить,rater,screw up
5847,испортить,rater,blow
5848,испортить,ternir,taint
5849,испортить,aggraver,no_equality
5850,испортить,forcer,no_equality
5851,испортить,accidenter,damage
5852,испортить,griller,blow
5853,бояться,craindre,fear
5854,бояться,craindre,worry about
5855,бояться,craindre,dread
5856,бояться,craindre,be feared
5857,бояться,avoir peur,fear
5858,бояться,avoir peur,be afraid of
5859,бояться,avoir peur,be scared
5860,бояться,avoir peur,be feared
5861,бояться,avoir peur,scare
5862,бояться,trembler de,no_equality
5863,бояться,fouetter,no_equality
5864,равноправие,égalité,equality
5865,равноправие,égalité,equity
5866,равноправие,égalité,parity
5867,равноправие,égalité,equitable
5868,равноправие,égalité de droits,equal rights
5869,равноправие,égalité en droits,equal rights
5870,равноправие,Egalité,no_equality
5871,бюджетный,budgétaire,budget
