,ru,fr,en
21826,остаток,résidu,residual
21827,остаток,résidu,remnant
21828,остаток,solde,balance
21829,остаток,solde,remainder
21830,остаток,solde,surplus
21831,остаток,solde,remaining
21832,остаток,vestige,remnant
21833,остаток,vestige,remains
21834,остаток,vestige,vestige
21835,остаток,excédent,balance
21836,остаток,excédent,surplus
21837,остаток,fin,no_equality
21838,остаток,encaisse,no_equality
21839,остаток,demeurant,remaining
21840,остаток,différence,no_equality
21841,остаток,épave,no_equality
21842,остаток,groupe,no_equality
21843,остаток,marge,no_equality
21844,остаток,coupon,remnant
21845,услышавший,entendu,no_equality
21846,перед этим,précédemment,beforehand
21847,отобранные кандидаты,sélection,no_equality
21848,закончиться сбоем,échouer,no_equality
21849,оборудованный,muni,equipped
21850,оборудованный,muni,fitted
21851,оборудованный,organisé,no_equality
21852,оборудованный,outillé,no_equality
21853,оборудованный,entendu,no_equality
21854,фантастически,fantastiquement,fantastically
21855,фантастически,fantastiquement,fantasticly
21856,фантастически,fantastiquement,phantastically
21857,фантастически,incroyablement,fantastically
21858,совместиться,coïncider,no_equality
21859,прямо,directement,right
21860,прямо,directement,directly
21861,прямо,directement,straight
21862,прямо,directement,direct
21863,прямо,directement,specifically
21864,прямо,directement,bluntly
21865,прямо,droit,straight
21866,прямо,droit,straight ahead
21867,прямо,en direct,directly
21868,прямо,en direct,straight
21869,прямо,carrément,bluntly
21870,прямо,sans détour,no_equality
21871,прямо,c'est à,no_equality
21872,прямо,tout juste,right
21873,прямо,tout juste,just
21874,прямо,tout juste,exactly
21875,прямо,à même,no_equality
21876,прямо,à plomb,no_equality
21877,прямо,à découvert,no_equality
21878,прямо,de première main,no_equality
21879,прямо,autant dire,no_equality
21880,прямо,expressément,explicitly
21881,прямо,expressément,expressly
21882,прямо,expressément,clearly
21883,прямо,expressément,specifically
21884,прямо,expressément,explicit
21885,прямо,explicitement,directly
21886,прямо,explicitement,explicitly
21887,прямо,explicitement,expressly
21888,прямо,explicitement,clearly
21889,прямо,explicitement,specifically
21890,прямо,explicitement,explicit
21891,прямо,exactement,right
21892,прямо,exactement,just
21893,прямо,exactement,specifically
21894,прямо,exactement,exactly
21895,прямо,pic,no_equality
21896,прямо,franco,no_equality
21897,комплект,kit,set
21898,комплект,kit,kit
21899,комплект,kit,package
21900,комплект,kit,toolkit
21901,комплект,kit,pack
21902,комплект,série,set
21903,комплект,nécessaire,kit
21904,комплект,nécessaire,toolkit
21905,не без основания,non sans raison,not without justification
21906,не без основания,justement,no_equality
21907,каждый,chaque,every
21908,каждый,chaque,each
21909,каждый,chaque,one
21910,каждый,chaque,everyone
21911,каждый,chaque,per
21912,каждый,chaque,individual
21913,каждый,chaque,both
21914,каждый,chacun,no_equality
21915,каждый,le,no_equality
21916,дополняться,être complété,no_equality
21917,бал,bal,ball
21918,бал,bal,prom
21919,бал,bal,dance
21920,бал,bal,homecoming
21921,бал,bal,formal
21922,бал,bal,bal
21923,бал,bal,cotillion
21924,бал,ball,ball
21925,бал,bal musette,no_equality
21926,тиражирование,reproduction,replication
21927,тиражирование,reproduction,reproduction
21928,тиражирование,reproduction,copying
21929,тиражирование,reproduction,duplication
21930,тиражирование,reproduction,reproduced
21931,тиражирование,diffusion,no_equality
21932,тиражирование,tirage,printing
21933,умыться,se laver,get cleaned up
21934,умыться,se laver,clean up
21935,вернуться домой,rentrer,go home
21936,вернуться домой,rentrer,come home
21937,вернуться домой,rentrer,get home
21938,преклонить,incliner,no_equality
21939,натура,nature,nature
21940,распить,boire,no_equality
21941,парк,parc,park
21942,парк,parc,fleet
21943,парк,parc,parc
21944,парк,Park,park
21945,парк,Park,parc
21946,парк,parc animalier,no_equality
21947,парк,dépôt,depot
21948,парк,Pc,no_equality
21949,парк,effectif,no_equality
21950,идеал,idéal,ideal
21951,идеал,idéal,perfect
21952,останки,reste,remains
21953,останки,restes,remains
21954,останки,restes,remnants
21955,останки,ossements,remains
21956,останки,débris,remains
21957,останки,débris,remnants
21958,останки,os,no_equality
21959,в точности,exactement,exactly
21960,в точности,exactement,precisely
21961,в точности,exactement,exact
21962,в точности,exactement,accurately
21963,в точности,au juste,exactly
21964,в точности,au juste,precisely
21965,высокий,haut,high
21966,высокий,haut,tall
21967,высокий,haut,lofty
21968,высокий,haut,high-pitched
21969,высокий,soutenu,no_equality
21970,высокий,aigu,high-pitched
21971,высокий,éminent,no_equality
21972,высокий,sublime,no_equality
21973,около,environ,about
21974,около,environ,around
21975,около,environ,approximately
21976,около,environ,nearly
21977,около,environ,almost
21978,около,environ,roughly
21979,около,environ,approx
21980,разжигать,attiser,fuel
21981,разжигать,attiser,incite
21982,разжигать,attiser,foment
21983,разжигать,attiser,inflame
21984,разжигать,attiser,stoke
21985,разжигать,attiser,stir up
21986,разжигать,attiser,fan
21987,разжигать,échauffer,no_equality
21988,разжигать,raviver,rekindle
21989,гимназия,gymnase,gymnasium
21990,потенциал,capacité,capacity
21991,потенциал,capacité,potential
21992,потенциал,capacité,capability
21993,потенциал,capacité,ability
21994,потенциал,potentialités,potential
21995,потенциал,potentialités,potentialities
21996,поставить,mettre,put
21997,поставить,mettre,place
21998,поставить,mettre,set
21999,поставить,mettre,bring
22000,поставить,mettre,pose
22001,поставить,mettre,play
22002,поставить,mettre,put on
22003,поставить,livrer,bring
22004,поставить,livrer,deliver
22005,поставить,livrer,supply
22006,поставить,mettre en scène,no_equality
22007,поставить,parier,bet
22008,поставить,élever,raise
22009,поставить,remettre en place,no_equality
22010,поставить,mettre debout,no_equality
22011,поставить,mettre en évidence,no_equality
22012,состояние кризиса,situation de crise,crises
22013,состояние кризиса,crise,crisis
22014,состояние кризиса,crise,recession
22015,состояние кризиса,crise,turmoil
22016,кальций,calcium,calcium
22017,допустимый,admissible,allowable
22018,допустимый,admissible,permissible
22019,допустимый,admissible,acceptable
22020,допустимый,admissible,tolerable
22021,допустимый,admissible,allowed
22022,допустимый,admissible,permitted
22023,допустимый,tolérable,allowable
22024,допустимый,tolérable,permissible
22025,допустимый,tolérable,acceptable
22026,допустимый,tolérable,tolerable
22027,допустимый,permis,allowable
22028,допустимый,permis,permissible
22029,допустимый,permis,allowed
22030,допустимый,permis,permitted
22031,допустимый,légitime,permissible
22032,допустимый,utilisable,no_equality
22033,допустимый,plausible,reasonable
22034,напечатать,imprimer,print
22035,напечатать,passer,no_equality
22036,эфирный,essentiel,no_equality
22037,эфирный,éthérique,ethereal
22038,экспертиза,examen,examination
22039,экспертиза,examen,assessment
22040,экспертиза,expertise,expertise
22041,экспертиза,expertise,examination
22042,экспертиза,expertise,assessment
22043,экспертиза,expertise,appraisal
22044,экспертиза,expertise,expert appraisal
22045,экспертиза,examen d'expert,expert examination
22046,экспертиза,Evaluation,evaluation
22047,режим,mode,mode
22048,режим,régime,regime
22049,режим,régime,system
22050,режим,régime,scheme
22051,режим,régime,regimen
22052,режим,état,no_equality
22053,режим,maintien,no_equality
22054,режим,traitement,treatment
22055,режим,traitement,treated
22056,режим,exploitation,no_equality
22057,режим,conditions,conditions
22058,режим,débit,no_equality
22059,режим,hygiène,no_equality
22060,чрезвычайно,extraordinaire,no_equality
22061,чрезвычайно,extraordinairement,extremely
22062,чрезвычайно,extraordinairement,extraordinarily
22063,чрезвычайно,extraordinairement,exceptionally
22064,чрезвычайно,extraordinairement,exceedingly
22065,чрезвычайно,extraordinairement,tremendously
22066,чрезвычайно,extraordinairement,incredibly
22067,чрезвычайно,énormément,extremely
22068,чрезвычайно,énormément,enormously
22069,чрезвычайно,énormément,exceedingly
22070,чрезвычайно,énormément,tremendously
22071,чрезвычайно,énormément,immensely
22072,чрезвычайно,énormément,greatly
22073,чрезвычайно,immensément,enormously
22074,чрезвычайно,immensément,tremendously
22075,чрезвычайно,immensément,immensely
22076,чрезвычайно,immensément,greatly
22077,чрезвычайно,hautement,extremely
22078,чрезвычайно,hautement,highly
22079,чрезвычайно,hautement,greatly
22080,чрезвычайно,considérablement,greatly
22081,чрезвычайно,remarquablement,extraordinarily
22082,чрезвычайно,absolument,no_equality
22083,чрезвычайно,d'importance,no_equality
22084,чрезвычайно,monstrueusement,no_equality
22085,чрезвычайно,comme tout,no_equality
22086,как раз,juste,just
22087,как раз,juste,right
22088,как раз,juste,exactly
22089,как раз,tout juste,just
22090,как раз,tout juste,right
22091,как раз,tout juste,exactly
22092,как раз,juste assez,no_equality
22093,как раз,c'est là,no_equality
22094,как раз,notamment,no_equality
22095,как раз,bel et bien,actually
22096,чаща,massif,no_equality
22097,чаща,fourré,no_equality
22098,чаща,broussaille,no_equality
22099,чаща,maquis,no_equality
22100,блок,bloc,block
22101,блок,bloc,unit
22102,блок,bloc,bloc
22103,блок,bloc,package
22104,блок,bloc,cluster
22105,блок,bloc,assembly
22106,блок,poulie,block
22107,блок,poulie,pulley
22108,блок,pâté de maisons,block
22109,блок,dispositif,unit
22110,блок,dispositif,assembly
22111,блок,page,section
22112,блок,hourdis,no_equality
22113,блок,pavé,block
22114,блок,pavé,set
22115,блок,part,no_equality
22116,блок,contre,no_equality
22117,блок,volet,section
22118,блок,sous-ensemble,assembly
22119,блок,massif,no_equality
22120,мамаша,mémère,mommy
22121,после этого,là-dessus,thereupon
22122,после этого,subséquemment,thereafter
22123,после этого,subséquemment,subsequently
22124,после этого,subséquemment,later
22125,после этого,avec cela,no_equality
22126,равный,égal,equal
22127,равный,égal,same
22128,равный,égal,equivalent
22129,равный,égal,even
22130,равный,égal,peer-to-peer
22131,заставлять,obliger,make
22132,заставлять,obliger,force
22133,заставлять,obliger,compel
22134,заставлять,obliger,enforce
22135,заставлять,pousser,force
22136,заставлять,pousser,push
22137,заставлять,pousser,drive
22138,заставлять,provoquer,cause
22139,заставлять,provoquer,induce
22140,заставлять,encourager,no_equality
22141,заставлять,astreindre,force
22142,заставлять,astreindre,compel
22143,депо,dépôt,depot
22144,депо,rotonde,no_equality
22145,депо,garage,no_equality
22146,благо,bienfait,good
22147,благо,bienfait,blessing
22148,благо,bienfait,beneficial
22149,благо,bienfait,boon
22150,благо,bien,good
22151,благо,bien,asset
22152,благо,bénédiction,blessing
22153,благо,bénédiction,boon
22154,благо,bénédiction,bliss
22155,благо,bonté,no_equality
22156,благо,vu que,no_equality
22157,благо,atout,advantage
22158,благо,atout,boon
22159,благо,atout,asset
22160,благо,attendu que,no_equality
22161,благо,bénéfique,no_equality
22162,благо,profitable,no_equality
22163,прибыль,bénéfice,profit
22164,прибыль,bénéfice,income
22165,прибыль,bénéfice,return
22166,прибыль,bénéfice,gain
22167,прибыль,bénéfice,earnings
22168,прибыль,bénéfice,benefit
22169,прибыль,bénéfice,proceeds
22170,прибыль,augmentation,gain
22171,прибыль,augmentation,increase
22172,прибыль,résultat d'exploitation,no_equality
22173,прибыль,plus-value,profit
22174,прибыль,plus-value,gain
22175,прибыль,parti,no_equality
22176,прибыль,boni,surplus
22177,прибыль,lucre,profit
22178,учет,comptabilité,accounting
22179,учет,respect,no_equality
22180,учет,comptage,accounting
22181,учет,statistique,no_equality
22182,учет,contrôle,no_equality
22183,учет,observation,no_equality
22184,учет,enregistrement,recording
22185,учет,enregistrement,record
22186,учет,enregistrement,register
22187,учет,enregistrement,registration
22188,учет,négociation,no_equality
22189,учет,escompte,no_equality
22190,заветный,chéri,no_equality
22191,заветный,intime,no_equality
22192,укомплектованный,complété,no_equality
22193,укомплектованный,muni de,no_equality
22194,наконечник,embout,tip
22195,наконечник,embout,nozzle
22196,наконечник,embout,bit
22197,наконечник,embout,end-piece
22198,наконечник,bout,tip
22199,наконечник,bout,bit
22200,наконечник,suceur,nozzle
22201,наконечник,jet,nozzle
22202,наконечник,embouchure,nozzle
22203,наконечник,allonge,no_equality
22204,наконечник,talon,no_equality
22205,наконечник,pavillon,no_equality
22206,вступить,prendre pied,no_equality
22207,вступить,faire son entrée,enter
22208,персиковое дерево,pêcher,peach tree
22209,письменный экзамен,épreuve écrite,written examination
22210,письменный экзамен,épreuve écrite,written test
22211,письменный экзамен,épreuve écrite,written exam
22212,письменный экзамен,écrit,written examination
22213,промысел,pêche,fishing
22214,промысел,pêche,fish
22215,промысел,pêche,fishery
22216,промысел,pêche,fished
22217,промысел,pêche,harvesting
22218,промысел,métier,industry
22219,промысел,métier,craft
22220,промысел,industrie artisanale,no_equality
22221,промысел,industrie,fishery
22222,промысел,industrie,industry
22223,промысел,activité,industry
22224,промысел,commerce,no_equality
22225,промысел,champ,no_equality
22226,промысел,mine,no_equality
22227,промысел,chantier,no_equality
22228,обязывать,obliger,oblige
22229,обязывать,obliger,obligate
22230,обязывать,obliger,bind
22231,обязывать,obliger,compel
22232,обязывать,obliger,order
22233,обязывать,engager,no_equality
22234,обязывать,exiger,compel
22235,обязывать,exiger,order
22236,обязывать,imposée,no_equality
22237,хорошо,bon,okay
22238,хорошо,bon,well
22239,хорошо,bon,great
22240,хорошо,bon,nice
22241,хорошо,là,no_equality
22242,хорошо,c'est bon,no_equality
22243,хорошо,c'est bien,all right
22244,хорошо,je croyais,no_equality
22245,хорошо,d'accord,okay
22246,хорошо,d'accord,all right
22247,хорошо,d'accord,fine
22248,хорошо,d'accord,alright
22249,хорошо,d'accord,yes
22250,хорошо,d'accord,ok
22251,хорошо,ça va,no_equality
22252,хорошо,il fait bon,no_equality
22253,хорошо,c'est tout bon,no_equality
22254,хорошо,parfaitement,well
22255,проекция,projection,projection
22256,проекция,perspective,no_equality
22257,проекция,dessin,no_equality
22258,коммунист,communiste,communist
22259,коммунист,communiste,commie
22260,коммунист,coco,commie
22261,назначать,nommer,appoint
22262,назначать,nommer,designate
22263,назначать,nommer,nominate
22264,назначать,nommer,assign
22265,назначать,nommer,appointment
22266,назначать,nommer,name
22267,назначать,administrer,administer
22268,назначать,nommer désigner,appoint
22269,назначать,nommer désigner,designate
22270,назначать,nommer désigner,nominate
22271,назначать,nommer désigner,name
22272,назначать,déléguer,appoint
22273,назначать,déléguer,designate
22274,назначать,déléguer,assign
22275,назначать,spécifier,no_equality
22276,назначать,recevoir,no_equality
22277,назначать,constituer,no_equality
22278,назначать,régler,no_equality
22279,назначать,marquer,no_equality
22280,согласовывать,harmoniser,harmonize
22281,согласовывать,harmoniser,coordinate
22282,согласовывать,harmoniser,align
22283,согласовывать,harmoniser,reconcile
22284,согласовывать,négocier,negotiate
22285,согласовывать,convenir,agree on
22286,согласовывать,convenir,agree
22287,согласовывать,mettre en harmonie,harmonize
22288,согласовывать,convenir de,agree on
22289,согласовывать,correspondre,no_equality
22290,согласовывать,régler,adjust
22291,согласовывать,combiner,no_equality
22292,ускользать,échapper,elude
22293,ускользать,échapper,escape
22294,ускользать,échapper,evade
22295,ускользать,se dérober,evade
22296,ускользать,éluder,elude
22297,ускользать,éluder,escape
22298,ускользать,éluder,evade
22299,ускользать,s'échapper,escape
22300,ускользать,s'échapper,slip away
22301,ускользать,s'envoler,no_equality
22302,секторальный,sectoriel,sectoral
22303,секторальный,sectoriel,sector
22304,секторальный,sectoriel,sectorial
22305,ударять,frapper,hit
22306,ударять,frapper,smite
22307,набрать,taper,no_equality
22308,набрать,composer,dial
22309,набрать,composer,call
22310,набрать,marquer,score
22311,набрать,accumuler,collect
22312,набрать,accumuler,gather
22313,набрать,saisir,no_equality
22314,набрать,entrer,no_equality
22315,набрать,cumuler,no_equality
22316,манера,manière,way
22317,манера,manière,manner
22318,манера,allure,style
22319,манера,habitude,no_equality
22320,манера,venue,no_equality
22321,манера,mode,way
22322,манера,mode,manner
22323,манера,mode,style
22324,манера,accent,no_equality
22325,манера,facture,no_equality
22326,манера,guise,way
22327,манера,registre,style
22328,количество,nombre,number
22329,количество,nombre,quantity
22330,количество,nombre,amount
22331,количество,nombre,volume
22332,количество,nombre,proportion
22333,количество,nombre,incidence
22334,количество,nombre,count
22335,количество,nombre,percentage
22336,количество,nombre,few
22337,количество,Q,no_equality
22338,количество,Q.,no_equality
22339,количество,D.,no_equality
22340,количество,quotité,percentage
22341,девчонка,gamin,kid
22342,девчонка,gamine,little girl
22343,девчонка,gamine,kid
22344,девчонка,fille,girl
22345,девчонка,fille,chick
22346,девчонка,fille,kid
22347,девчонка,fille,gal
22348,девчонка,fille,girlfriend
22349,девчонка,fille,lass
22350,девчонка,fille,babe
22351,девчонка,quille,no_equality
22352,девчонка,jeunet,no_equality
22353,девчонка,grosse,no_equality
22354,лавировать,louvoyer,tack
22355,лавировать,manoeuvrer,no_equality
22356,лавировать,virer,tack
22357,совсем,tout à fait,exactly
22358,совсем,tout à fait,quite
22359,совсем,tout à fait,completely
22360,совсем,tout à fait,entirely
22361,совсем,tout à fait,totally
22362,совсем,tout à fait,absolutely
22363,совсем,tout à fait,thoroughly
22364,совсем,tout,quite
22365,совсем,tout,just
22366,совсем,assez,quite
22367,совсем,assez,pretty
22368,совсем,fin,no_equality
22369,совсем,bel et bien,really
22370,бобер,castor,beaver
22371,бобер,castor,beav
22372,взаимодополняющий,complémentaire,complementary
22373,фанфара,fanfare,no_equality
22374,восстановить,restaurer,restore
22375,восстановить,restaurer,rebuild
22376,восстановить,restaurer,re-establish
22377,восстановить,restaurer,recover
22378,восстановить,restaurer,reinstate
22379,восстановить,restaurer,rehabilitate
22380,восстановить,restaurer,revive
22381,восстановить,restaurer,reestablish
22382,восстановить,restaurer,reclaim
22383,восстановить,réinitialiser,no_equality
22384,восстановить,rétablir dans,reinstate
22385,восстановить,redonner,restore
22386,восстановить,redonner,rebuild
22387,восстановить,redonner,re-establish
22388,восстановить,redonner,reinstate
22389,восстановить,redonner,return
22390,восстановить,redonner,revive
22391,восстановить,redonner,renew
22392,восстановить,réactiver,revive
22393,восстановить,réactiver,resume
22394,костер,feu de camp,bonfire
22395,костер,feu de camp,campfire
22396,костер,bûcher,fire
22397,костер,bûcher,bonfire
22398,костер,bûcher,pyre
22399,костер,feu de bois,bonfire
22400,костер,feu de bois,campfire
22401,костер,brome,no_equality
22402,костер,carré,no_equality
22403,пример,exemple,example
22404,пример,exemple,case
22405,пример,exemple,illustration
22406,пример,exemple,lead
22407,пример,exemple,instance
22408,пример,exemple,sample
22409,пример,exemple,exemplary
22410,пример,exemple,model
22411,пример,exemple,exemplified
22412,пример,illustration,example
22413,пример,illustration,illustration
22414,пример,illustration,exemplified
22415,пример,exemple à suivre,no_equality
22416,пример,exercice,exercise
22417,пневматическое устройство,pneumatique,pneumatic
22418,пневматическое устройство,système pneumatique,no_equality
22419,прислушиваться,écouter,listen
22420,прислушиваться,écouter,heed
22421,прислушиваться,prêter l'oreille,listen
22422,ат,atmosphère,no_equality
22423,сойтись,se réunir,meet
22424,сойтись,se rencontrer,no_equality
22425,сойтись,s'assembler,no_equality
22426,сойтись,se rassembler,meet
22427,сойтись,tomber d'accord,no_equality
22428,сойтись,s'entendre,no_equality
22429,сойтись,se lier,no_equality
22430,сойтись,coïncider,no_equality
22431,сойтись,se trouver,no_equality
22432,отвечать,répondre,answer
22433,отвечать,répondre,meet
22434,отвечать,répondre,respond
22435,отвечать,répondre,serve
22436,отвечать,répondre,satisfy
22437,отвечать,répondre,fulfil
22438,отвечать,répondre,reply
22439,отвечать,répondre,suit
22440,отвечать,être responsable,be in charge
22441,отвечать,répondre à,answer
22442,отвечать,répondre à,meet
22443,отвечать,répondre à,satisfy
22444,отвечать,répondre à,comply with
22445,отвечать,répondre à,suit
22446,отвечать,respecter,meet
22447,отвечать,respecter,comply with
22448,отвечать,respecter,fulfil
22449,отвечать,correspondre,answer
22450,отвечать,correspondre,respond
22451,отвечать,correspondre,reflect
22452,отвечать,réagir,respond
22453,отвечать,rencontrer,meet
22454,отвечать,correspondre à,meet
22455,отвечать,correspondre à,conform to
22456,отвечать,correspondre à,reflect
22457,отвечать,plancher,no_equality
22458,колебание,fluctuation,fluctuation
22459,колебание,fluctuation,volatility
22460,колебание,fluctuation,variation
22461,колебание,fluctuation,flux
22462,колебание,fluctuation,fluctuate
22463,колебание,oscillation,oscillation
22464,колебание,oscillation,swing
22465,колебание,hésitation,hesitation
22466,колебание,mouvement,swing
22467,колебание,fouettement,no_equality
22468,колебание,tremblement,no_equality
22469,колебание,vacillation,no_equality
22470,колебание,mode,no_equality
22471,колебание,ballottement,no_equality
22472,колебание,fléchissement,no_equality
22473,дамское белье,dessous,lingerie
22474,спрэд,spread,no_equality
22475,причина,raison,reason
22476,причина,raison,cause
22477,причина,raison,purpose
22478,причина,facteur,no_equality
22479,причина,origine,cause
22480,причина,origine,source
22481,причина,origine,root
22482,причина,origine,caused
22483,причина,responsable,no_equality
22484,причина,sujet,cause
22485,причина,sujet,purpose
22486,причина,sujet,matter
22487,причина,justification,reason
22488,причина,ferment,no_equality
22489,причина,le pourquoi,no_equality
22490,причина,promoteur,no_equality
22491,причина,prémisse,no_equality
22492,однако,cependant,however
22493,однако,cependant,nevertheless
22494,однако,cependant,though
22495,однако,cependant,still
22496,однако,cependant,nonetheless
22497,однако,cependant,but
22498,однако,cependant,yet
22499,однако,cependant,although
22500,однако,malgré cela,however
22501,однако,malgré cela,nevertheless
22502,однако,malgré cela,nonetheless
22503,продвижение на рынок,promotion,promotion
22504,продвижение на рынок,promotion,advance
22505,продвижение на рынок,promotion,advancing
22506,продвижение на рынок,promotion,promoting
22507,продвижение на рынок,lancement,no_equality
22508,мерцающий,chatoyant,shimmering
22509,мерцающий,chatoyant,glimmering
22510,мерцающий,vacillant,flickering
22511,мерцающий,clignotant,no_equality
22512,мерцающий,dansant,no_equality
22513,почти,presque,almost
22514,почти,presque,nearly
22515,почти,presque,about
22516,почти,presque,close
22517,почти,presque,hardly
22518,почти,presque,near
22519,почти,presque,virtually
22520,почти,presque,practically
22521,почти,presque,mostly
22522,почти,presque,all but
22523,почти,à peu près,almost
22524,почти,à peu près,nearly
22525,почти,à peu près,about
22526,почти,à peu près,approximately
22527,почти,à peu près,virtually
22528,почти,à peu près,practically
22529,почти,à peu près,pretty much
22530,почти,à peu près,roughly
22531,почти,quasiment,almost
22532,почти,quasiment,nearly
22533,почти,quasiment,close
22534,почти,quasiment,little
22535,почти,quasiment,hardly
22536,почти,quasiment,barely
22537,почти,quasiment,near
22538,почти,quasiment,virtually
22539,почти,quasiment,practically
22540,почти,quasiment,pretty much
22541,почти,quasiment,mostly
22542,почти,demi,no_equality
22543,почти,sensiblement,approximately
22544,почти,sensiblement,roughly
22545,почти,tantôt,no_equality
22546,хватить,suffire,be enough
22547,хватить,suffire,be sufficient
22548,хватить,suffire,suffice
22549,хватить,suffire,be adequate
22550,хватить,être suffisant,be enough
22551,хватить,être suffisant,be sufficient
22552,хватить,être suffisant,suffice
22553,хватить,être suffisant,be adequate
22554,хватить,frapper,no_equality
22555,стихия,lment,no_equality
22556,стихия,élément,element
22557,итог,résultat,outcome
22558,итог,résultat,result
22559,итог,total,total
22560,итог,résumé,summation
22561,итог,totalisation,summation
22562,итог,totalité,total
22563,итог,notation,no_equality
22564,мелкозернистый,à grain fin,fine-grained
22565,мелкозернистый,fin,no_equality
22566,ярус,étage,tier
22567,ярус,étage,storey
22568,ярус,étage,stage
22569,ярус,galerie,no_equality
22570,ярус,stade,stage
22571,ярус,strate,layer
22572,ярус,assise,layer
22573,ярус,file,no_equality
22574,ярус,balcon,no_equality
22575,грамотный,alphabétisé,literate
22576,грамотный,bien écrit,no_equality
22577,грамотный,correct,no_equality
22578,грамотный,intelligent,no_equality
22579,грамотный,expérimenté,no_equality
22580,грамотный,bien fait,no_equality
22581,грамотный,sans faute,no_equality
22582,грамотный,calé,no_equality
22583,пацан,gamin,kid
22584,пацан,gamin,boy
22585,пацан,gamin,kiddo
22586,пацан,gamin,lad
22587,особый,particulier,special
22588,особый,particulier,particular
22589,особый,particulier,specific
22590,особый,particulier,unique
22591,особый,particulier,distinctive
22592,особый,particulier,peculiar
22593,особый,à part,special
22594,особый,à part,separate
22595,особый,de faveur,no_equality
22596,особый,cas individuel,no_equality
22597,идея,idée,idea
22598,идея,idée,concept
22599,идея,idée,notion
22600,идея,idée,thought
22601,идея,idée,suggestion
22602,идея,concept,idea
22603,идея,concept,concept
22604,идея,concept,notion
22605,идея,concept,plan
22606,идея,concept,vision
22607,идея,idée fixe,obsession
22608,идея,message,message
22609,идея,thème,no_equality
22610,прошедшее время,passé,past tense
22611,первым делом,avant tout,first of all
22612,ситуация,situation,situation
22613,ситуация,situation,case
22614,ситуация,situation,circumstance
22615,ситуация,situation,picture
22616,ситуация,situation,position
22617,ситуация,scénario,case
22618,ситуация,scénario,scenario
22619,ситуация,circonstance,situation
22620,ситуация,circonstance,case
22621,ситуация,circonstance,circumstance
22622,ситуация,état de fait,situation
22623,земельное владение,terrain,land
22624,земельное владение,terrain,property
22625,технический уход,entretien,care
22626,удить рыбу,pêcher,fish
22627,исключительное,exceptionnel,exclusive
22628,исключительное,exceptionnel,exceptional
22629,исключительное,exceptionnel,extraordinary
22630,исключительное,exceptionnel,unique
22631,орган управления,organe de direction,management body
22632,орган управления,organe de gestion,management body
22633,орган управления,commande,control
22634,орган управления,organisme de gestion,management body
22635,орган управления,organe administratif,no_equality
22636,орган управления,organisme gestionnaire,management body
22637,орган управления,autorité administrative,no_equality
22638,орган управления,service administratif,no_equality
22639,орган управления,collectivité publique,no_equality
22640,орган управления,organisme de direction,no_equality
22641,орган управления,organe de commande,no_equality
22642,орган управления,volet,no_equality
22643,опора,support,support
22644,опора,support,crutch
22645,опора,support,bearing
22646,опора,palier,bearing
22647,опора,pilier,pillar
22648,опора,pilier,mainstay
22649,опора,bras,leg
22650,опора,étai,no_equality
22651,опора,pied de support,no_equality
22652,опора,appareil d'appui,no_equality
22653,опора,selle,no_equality
22654,буква,lettre,letter
22655,буква,majuscule,no_equality
22656,буква,caractère,letter
22657,буква,caractère,character
22658,материально-правовой,de fond,no_equality
22659,бедно,pauvrement,poorly
22660,бедно,misérablement,poorly
22661,бедно,humblement,no_equality
22662,пустеть,se vider,no_equality
22663,пустеть,vider,no_equality
22664,запустить,démarrer,launch
22665,запустить,démarrer,start
22666,запустить,démarrer,initiate
22667,запустить,démarrer,set off
22668,запустить,démarrer,restart
22669,запустить,démarrer,fire
22670,запустить,exécuter,run
22671,запустить,redémarrer,start
22672,запустить,redémarrer,restart
22673,запустить,fonctionner,run
22674,запустить,relancer,restart
22675,запустить,courir,run
22676,запустить,exploiter,run
22677,запустить,enfoncer,no_equality
22678,запустить,négliger,no_equality
22679,запустить,jeter,no_equality
22680,запустить,faire marcher,run
22681,запустить,embrayer,no_equality
22682,запустить,laisser à l'abandon,no_equality
22683,странствование,pèlerinage,no_equality
22684,странствование,pérégrinations,no_equality
22685,поруганный,profané,no_equality
22686,наставить,guider,no_equality
22687,наставить,braquer,no_equality
22688,наставить,mettre,no_equality
22689,ядро,noyau,kernel
22690,ядро,noyau,core
22691,ядро,noyau,nucleus
22692,ядро,boulet,cannonball
22693,ядро,coeur,kernel
22694,ядро,coeur,core
22695,ядро,amande,kernel
22696,ядро,poids,no_equality
22697,ядро,No,no_equality
22698,ядро,anneau,no_equality
22699,ядро,N.,no_equality
22700,быть осведомленным,connaître,be aware
22701,соглашаться,consentir,agree
22702,соглашаться,consentir,accept
22703,соглашаться,consentir,consent
22704,соглашаться,consentir,acquiesce
22705,соглашаться,consentir,settle for
22706,соглашаться,être client,no_equality
22707,соглашаться,se prêter,no_equality
22708,соглашаться,vouloir bien,no_equality
22709,без труда,sans peine,easily
22710,без труда,sans peine,without difficulty
22711,без труда,sans peine,effortlessly
22712,без труда,à main levée,no_equality
22713,без труда,à bon marché,no_equality
22714,матушка,mère,mother
22715,матушка,mère,mama
22716,матушка,mère,mom
22717,матушка,mère,ma
22718,матушка,la mère,mama
22719,матушка,la mère,mom
22720,матушка,matouchka,no_equality
22721,забиваться,bourrer,no_equality
22722,забиваться,super,no_equality
22723,повелевать,ordonner,no_equality
