,eng_word,rus,fr
1480,benefit,благо,intérêt
1481,benefit,благо,bien | bien-être
1482,benefit,благо,prestation | bien-être
1483,benefit,прибыль,bénéfice | bénéficier | tirer bénéfice | bénéfique
1484,benefit,прибыль,profit | prestation | profiter | tirer profit | tirer parti | apport
1485,benefit,прибыль,faveur | revenu
1486,benefit,прибыль,avantager | argent
1487,benefit,эффект,no_equality
1488,benefit,выигрыш,no_equality
1489,benefit,плод,profit | fruit
1490,benefit,плод,profiter | fruit
1491,benefit,плод,tirer profit | fruit
1492,benefit,плод,tirer parti | fruit
1493,benefit,приносить пользу,bénéfice | bénéficier | bénéfiques
1494,benefit,приносить пользу,bénéficier
1495,benefit,приносить пользу,prestation | être utile | être profitable
1496,benefit,приносить пользу,profiter | être bénéfique pour | être utile
1497,benefit,приносить пользу,tirer bénéfice | être bénéfique pour | bénéfice
1498,benefit,приносить пользу,bénéfique | être bénéfique pour
1499,benefit,принести пользу,bénéficier | bénéfice | tirer bénéfice | bénéfique
1500,benefit,выигрывать,no_equality
1501,benefit,выгодный,avantageux | avantage | avantager
1502,benefit,выгодный,prestation | profitable
1503,benefit,выгодный,profit | profitable | lucratif
1504,benefit,выгодный,profiter | profitable
1505,benefit,выгодный,tirer profit | profitable
1506,benefit,выгодный,tirer parti | profitable
1507,strength,сила,force | forte
1508,strength,сила,intensité | résistant
1509,strength,сила,puissance | résistance | puissant
1510,strength,сила,pouvoir
1511,strength,сила,rigidité | gravité
1512,strength,прочность,résistance | puissance | résistant
1513,strength,напряженность,intensité | tension
1514,strength,крепость,fort
1515,strength,крепость,robustesse | forteresse
1516,strength,крепость,forte | forteresse | fort
1517,strength,крепость,ressource | forteresse
1518,strength,численность,effectif | chiffre
1519,strength,численность,force | chiffre
1520,strength,численность,pouvoir | population
1521,strength,достоинство,intensité | dignité
1522,strength,достоинство,vigueur | vertu
1523,strength,достоинство,rigidité | dignité
1524,strength,мощность,puissance | résistance
1525,strength,сильная сторона,fort | forte
1526,strength,усилие,force | effort
1527,strength,усилие,effectif | effort
1528,strength,усилие,fort | effort
1529,strength,усилие,forte | effort
1530,strength,силовой,force | de force
1531,strength,силовой,robustesse | la superstructure
1532,strength,силовой,pouvoir | propulsion
1533,strength,силовой,forte | de force
1534,strength,силовой,ressource | la superstructure
1535,strength,прочный,no_equality
1536,ketchup,кетчуп,ketchup
1537,beginner,начинающий,débutant | débutante
1538,beginner,начинающий,beginner | en herbe
1539,beginner,новичок,débutant | débutante
1540,beginner,новичок,novice
1541,beginner,начальный уровень,initiation | le niveau initial
1542,beginner,начинающий фотограф,débutant | débutante
1543,beginner,начальный,initiation | initial
1544,child,ребенок,enfant | enfance | petit enfant | enfantine
1545,child,ребенок,fil | fille
1546,child,ребенок,fille
1547,child,ребенок,bébé
1548,child,ребенок,petit
1549,child,ребенок,gosse
1550,child,ребенок,gamin
1551,child,дитя,enfant | enfance | petit enfant | enfantine
1552,child,дитя,bébé
1553,child,дитя,petit
1554,child,дитя,mineur | progéniture
1555,child,детище,bébé
1556,child,сын,enfant | enfance | petit enfant | enfantine
1557,child,сын,fil | fille
1558,child,сын,bébé
1559,child,сын,petit
1560,child,сын,gosse
1561,child,сын,gamin
1562,child,сын,infantile | fiston
1563,child,потомок,enfance | descendant | descendant
1564,child,чадо,no_equality
1565,child,детский,enfant | enfance | petit enfant | enfantine
1566,child,детский,infantile | orphelinat
1567,child,дочерний,no_equality
1568,child,несовершеннолетний,mineur
1569,school,школа,école | lycée
1570,school,школа,lycée
1571,school,школа,collège
1572,school,школа,faculté
1573,school,школа,cour
1574,school,школа,school
1575,school,колледж,école | lycée
1576,school,колледж,lycée
1577,school,колледж,collège
1578,school,колледж,fac
1579,school,колледж,étude
1580,school,колледж,université
1581,school,класс,cour
1582,school,класс,scolarité | catégorie
1583,school,класс,établissement scolaire | catégorie
1584,school,класс,school | cool
1585,school,учебное заведение,école | lycée
1586,school,учебное заведение,université
1587,school,учебное заведение,établissement scolaire | scolarité
1588,school,учебное заведение,académie
1589,school,учебное заведение,enseignement | établissement d'enseignement | établissements d'enseignement
1590,school,учебное заведение,établissement | établissement d'enseignement | établissement scolaire | établissement d'éducation
1591,school,факультет,faculté
1592,school,факультет,établissement | département de
1593,school,факультет,établissement scolaire | département de
1594,school,учеба,étude
1595,school,занятия в школе,école | à l'école | de l'école | lycée
1596,school,занятия в школе,cour | en cours
1597,school,занятия в школе,scolariser | en cours
1598,school,школьный,scolaire | scolarité | scolariser | établissement scolaire | milieu scolaire
1599,school,школьный,école | de l'école
1600,school,школьный,collège | de l'école
1601,band,банда,bande | banda | bandeau | band
1602,band,банда,groupe | troupe
1603,band,лента,ruban
1604,band,оркестр,groupe | troupe
1605,band,оркестр,orchestre | orchestra | bracelet | tranche | fourchette
1606,band,оркестр,fanfare
1607,band,отряд,groupe | troupe
1608,band,отряд,troupe
1609,band,отряд,tranche | détachement
1610,band,отряд,fourchette | détachement
1611,band,отряд,bandelette | détachement
1612,band,отряд,bague | brigade
1613,band,узы,no_equality
1614,band,повязка,bandeau | bande | band
1615,band,диапазон,fourchette | orchestre | bracelet | tranche | troupe
1616,band,зона,no_equality
1617,band,музыкальная группа,groupe | troupe
1618,band,музыкальная группа,orchestre | bracelet | tranche | fourchette
1619,band,ленточный,troupe | tapis roulant
1620,band,ленточный,collier | ver solitaire
1621,band,диапазонный,no_equality
1622,band,ленточнопильный,no_equality
1623,band,Band,no_equality
1624,letter,письмо,lettre | letter
1625,letter,письмо,courrier | courriel
1626,letter,письмо,écrit | écrire
1627,letter,письмо,message
1628,letter,буква,lettre | letter
1629,letter,грамота,caractère | charte
1630,letter,письмена,présente | les écritures
1631,letter,буквенный,no_equality
1632,letter,письменный,écrit | écrite | par écrit | écrire
1633,letter,Letters,no_equality
1634,letter,писать письмо,lettre | écrire une lettre
1635,letter,писать письмо,courrier | écrire une lettre
1636,letter,писать письмо,bulletin | écrire une lettre
1637,letter,писать письмо,letter | écrire une lettre
1638,letter,писать письмо,présente | écrire une lettre
1639,letter,писать письмо,écrire | écrire une lettre
1640,dinner,обед,dîner | dinner | dîne
1641,dinner,обед,souper
1642,dinner,обед,repas | repas du soir
1643,dinner,обед,déjeuner | déjeune
1644,dinner,обед,à manger | manger
1645,dinner,обед,on mange | manger
1646,dinner,торжественный обед,dîner | dinner | dîne
1647,dinner,торжественный обед,repas | repas du soir
1648,dinner,торжественный обед,déjeuner
1649,dinner,торжественный обед,à manger | manger
1650,dinner,торжественный обед,on mange | manger
1651,dinner,обеденный,déjeuner | du déjeuner
1652,dinner,обеденный,repas du soir | pause de midi
1653,dinner,званый,dîner | dinner | dîne
1654,America,Америка,amérique | américaine
1655,America,Америка,états-unis | états unis
1656,America,Америка,américain
1657,America,Америка,america | america's
1658,America,Америка,aux usa | usa
1659,dependable,надежный,fiable
1660,dependable,надежный,sûr
1661,dependable,зависимый,no_equality
1662,dependable,заслуживающий доверия,no_equality
1663,dependable,зависящий,no_equality
1664,Belgium,Бельгия,belgique | belge | belgium | bruxelles
1665,secular,светский,laïc
1666,secular,светский,séculier | séculaire
1667,secular,вековой,séculaire | séculier | secular
1668,secular,вековой,profane | centenaire
1669,secular,долговременный,séculier | longue durée
1670,secular,долговременный,secular | durable
1671,secular,секуляристский,no_equality
1672,secular,мирянин,no_equality
1673,secular,светскость,no_equality
1674,the,этот,no_equality
1675,the,тот,no_equality
1676,the,такой,no_equality
1677,the,тем,no_equality
1678,everything,все,tout | tu | partout
1679,everything,все,ça
1680,everything,все,reste | est
1681,everything,все,toute chose | tout le monde
1682,everything,что угодно,ce que | quelque chose | que je veux
1683,everything,что угодно,chaque chose | quelque chose
1684,everything,что угодно,importe quoi | n'importe quoi | peu importe | quoi que ce soit
1685,dance,танец,danse | danser | danseur | dansantes
1686,dance,танец,dance | dancer
1687,dance,танец,bal
1688,dance,танец,danser
1689,dance,бал,bal
1690,dance,танцевальная музыка,danse | de danse | dansante
1691,dance,танцевальная музыка,dance | de danse
1692,dance,танцевальная музыка,danser | de danse
1693,dance,танцевальный вечер,soirée
1694,dance,танцевальный вечер,danse | de danse | dansante | de la danse
1695,dance,танцевальный вечер,dance | de danse
1696,dance,танцевальный вечер,danser | de danse
1697,dance,танцевальный вечер,dansantes | dansant
1698,dance,танцевальное искусство,danse | danseur | danser | dansantes
1699,dance,танцулька,no_equality
1700,dance,хореография,chorégraphie | chorégraphique
1701,dance,танцевать,danser | danse | danseur | soirée dansante | dancer | dansantes
1702,dance,приплясывать,no_equality
1703,dance,хореографический,no_equality
1704,dance,плясовой,no_equality
1705,mother,мать,mère
1706,mother,мать,maman
1707,mother,мать,mère de famille | merde
1708,mother,мамаша,mère
1709,mother,мамаша,maman
1710,mother,материнский,maternel | mère de famille | materner | parent
1711,mother,родной,parent | planète
1712,mother,родной,maternel | planète
1713,mother,мамин,mère | de ma mère
1714,mother,мамин,maman | de maman
1715,mother,мамин,mère de famille | de ma mère
1716,mother,мамин,dame | de maman | de ma mère
1717,have,иметь,avoir | pouvoir | devoir
1718,have,иметь,être | porter | être tenu | reste
1719,have,иметь,disposer | posséder | ressentir
1720,have,иметь,présenter | prendre | tolérer
1721,have,иметь,posséder
1722,have,иметь,prendre
1723,have,обладать,avoir | pouvoir | devoir
1724,have,обладать,disposer | posséder | ressentir
1725,have,обладать,présenter | prendre | porter | tolérer
1726,have,обладать,posséder
