,word,local_word,pos,eng_handled
89581,pulling,перетягивание,noun,False
89582,pulling,вытаскивание,noun,False
89583,pulling,тяга,noun,False
89584,pulling,извлечение,noun,False
89585,pulling,выдергивание,noun,False
89586,pulling,затягивание,noun,False
89587,pulling,притягивание,noun,False
89588,pulling,выдвигание,noun,False
89589,pulling,тяговый,adjective,False
89691,aching,ноющий,participle,False
89692,aching,больной,adjective,False
89693,aching,ноющая боль,noun,False
89714,breeds,приплод,noun,False
89726,soaring,парение,noun,False
89727,soaring,резкий рост,noun,False
89728,soaring,повышение,noun,False
89729,soaring,высокий,adjective,False
89730,soaring,грандиозный,adjective,False
89731,soaring,парящий,participle,False
89732,soaring,растущий,participle,False
89733,soaring,взмывающий,participle,False
89734,soaring,Реющий,participle,False
89836,painted,окрашенный,participle,False
89837,painted,выкрашенный,participle,False
89838,painted,нарисованный,participle,False
89839,painted,расписанный,participle,False
89840,painted,окрашиваемый,participle,False
89841,painted,закрашенный,participle,False
89842,painted,разукрашенный,participle,False
89843,painted,накрашенный,participle,False
89844,painted,намалеванный,participle,False
89845,painted,расписной,adjective,False
89846,painted,крашеный,adjective,False
89847,soft drinks,безалкогольный,adjective,False
89848,soft drinks,газированные напитки,noun,False
90056,boiled,вареный,adjective,False
90057,boiled,кипяченый,adjective,False
90058,boiled,жареный,adjective,False
90059,boiled,заварной,adjective,False
90060,boiled,разварной,adjective,False
90061,boiled,отваренный,participle,False
90062,boiled,прокипяченный,participle,False
90163,distractions,раздражители,noun,False
90203,words,речь,noun,False
90204,words,текст,noun,False
90205,words,пословный,adjective,False
90218,bewildered,сбитый с толку,participle,False
90219,bewildered,сбитый,participle,False
90220,bewildered,с недоумением,adverb,False
90221,bewildered,растерянно,adverb,False
90222,bewildered,недоуменный,adjective,False
90223,revenues,рента,noun,False
90246,greatest,величайший,adjective,False
90247,greatest,высочайший,adjective,False
90248,greatest,главный,adjective,False
90249,greatest,наиболее значительный,adjective,False
90250,greatest,наиболее большой,adjective,False
90251,greatest,максимально,adverb,False
90263,processed cheese,плавленый сыр,noun,False
90430,offering,предложение,noun,False
90431,offering,жертва,noun,False
90432,offering,подношение,noun,False
90433,offering,пожертвование,noun,False
90434,offering,предоставление,noun,False
90435,offering,предоставляющий,participle,False
90436,offering,предлагающий,participle,False
90437,offering,предлагаемый,participle,False
90521,guiding,руководящий,participle,False
90522,guiding,направляющий,participle,False
90523,guiding,управляющий,participle,False
90524,guiding,путеводный,adjective,False
90525,guiding,руководство,noun,False
90526,guiding,ориентир,noun,False
90527,guiding,сопровождение,noun,False
90528,guiding,наведение,noun,False
90529,guiding,гидирование,noun,False
90586,thought,мысль,noun,False
90587,thought,мышление,noun,False
90588,thought,идея,noun,False
90589,thought,размышление,noun,False
90590,thought,Дума,noun,False
90591,thought,рассуждение,noun,False
90592,thought,мыслительный,adjective,False
90595,worse,худший,adjective,False
90596,worse,худшее,noun,False
90597,worse,хуже,adverb,False
90598,worse,сильнее,adverb,False
90613,soothing,успокаивающий,participle,False
90614,soothing,смягчающий,participle,False
90615,soothing,умиротворяющий,participle,False
90616,soothing,успокоительный,adjective,False
90617,soothing,болеутоляющий,adjective,False
90618,soothing,ласковый,adjective,False
90619,soothing,успокоение,noun,False
90620,soothing,успокаивающе,adverb,False
90642,determined,установленный,participle,False
90643,determined,детерминированный,participle,False
90644,determined,решенный,participle,False
90645,determined,предопределенный,participle,False
90646,determined,определивший,participle,False
90647,determined,принявший решение,participle,False
90648,determined,преисполненный решимости,participle,False
90649,determined,решившийся,participle,False
90650,determined,решительно,adverb,False
90651,determined,непреклонный,adjective,False
90652,determined,решительный,adjective,False
90653,determined,определенный,adjective,False
90654,determined,твердый,adjective,False
90655,determined,преисполненный,adjective,False
90656,determined,полный решимости,adjective,False
90758,waving,машущий,participle,False
90759,waving,колышущийся,participle,False
90760,waving,покачивающийся,participle,False
90761,waving,завивка,noun,False
90762,waving,волна,noun,False
90763,waving,колыхание,noun,False
90764,waving,помахивание,noun,False
90765,waving,волнообразный,adjective,False
90793,cabbie,таксист,noun,False
90808,honored,удостоенный,participle,False
90809,honored,почитаемый,participle,False
90810,honored,почетный,adjective,False
90921,gazing,смотрящий,participle,False
90922,gazing,глядящий,participle,False
90923,gazing,вглядывающийся,participle,False
90924,gazing,пристальное вглядывание,noun,False
91002,tearing,разрывающий,participle,False
91003,tearing,рвущий,participle,False
91004,tearing,рвущийся,participle,False
91005,tearing,отторгающий,participle,False
91006,tearing,неистовый,adjective,False
91007,tearing,отрывной,adjective,False
91008,tearing,разрывание,noun,False
91009,tearing,слезоотделение,noun,False
91110,hired,нанятый,participle,False
91111,hired,наемный,adjective,False
91267,eating,едящий,participle,False
91268,eating,питающийся,participle,False
91269,eating,пищевой,adjective,False
91270,eating,столовый,adjective,False
91271,eating,еда,noun,False
91272,eating,поедание,noun,False
91273,eating,съедание,noun,False
91274,eating,режим питания,noun,False
91279,participants,присутствовавший,participle,False
91280,participants,участники встречи,noun,False
91416,cleaner,уборщик,noun,False
91417,cleaner,очиститель,noun,False
91418,cleaner,фильтр,noun,False
91419,cleaner,моющее средство,noun,False
91420,cleaner,Химчистка,noun,False
91421,cleaner,техничка,noun,False
91422,cleaner,более чистый,adjective,False
91423,cleaner,чистящий,participle,False
91538,telling,выразительный,adjective,False
91539,telling,многоговорящий,adjective,False
91540,telling,показательный,adjective,False
91541,telling,рассказывающий,participle,False
91542,telling,говорящий,participle,False
91543,telling,сообщающий,participle,False
91544,telling,рассказ,noun,False
91545,telling,сообщение,noun,False
91885,pants,штаны,noun,False
91886,pants,трусы,noun,False
91940,doing,делающий,participle,False
91941,doing,выполняющий,participle,False
91942,doing,занимающийся,participle,False
91943,doing,поступающий,participle,False
91944,doing,выполнение,noun,False
91945,doing,действие,noun,False
91946,doing,дела,noun,False
91947,doing,работа,noun,False
91948,doing,делание,noun,False
91949,doing,занятие,noun,False
91950,doing,деяния,noun,False
91951,doing,исполняющий,noun,False
91952,doing,свершения,noun,False
91996,higher,высший,adjective,False
92011,confidential talks,конфиденциальные переговоры,noun,False
92056,tracked,гусеничный,adjective,False
92057,tracked,отслеженный,participle,False
92058,tracked,прослеженный,participle,False
92089,coming,предстоящий,participle,False
92090,coming,наступающий,participle,False
92091,coming,приходящий,participle,False
92092,coming,идущий,participle,False
92093,coming,прибывающий,participle,False
92094,coming,исходящий,participle,False
92095,coming,надвигающийся,participle,False
92096,coming,происходящий,participle,False
92097,coming,заходящий,participle,False
92098,coming,приход,noun,False
92099,coming,появление,noun,False
92100,coming,приезжающий,noun,False
92101,coming,будущий,adjective,False
92166,others,другие,pronoun,False
92167,others,др,no_pos_available,False
92202,until October,до октября,adverb,False
92244,excuses,самооправдания,noun,False
92281,following,следующий,adjective,False
92282,following,нижеследующий,adjective,False
92283,following,нижеперечисленный,adjective,False
92284,following,после,preposition,False
92285,following,ниже,adverb,False
92286,following,вслед за,adverb,False
92287,following,следование,noun,False
92288,following,последователи,noun,False
92289,following,последовавший,participle,False
92290,following,вытекающий,participle,False
92428,visual AIDS,наглядные пособия,noun,False
92429,visual AIDS,визуальные средства,noun,False
92438,carbonado,карбонад,noun,False
92444,world,мир,noun,False
92445,world,свет,noun,False
92446,world,мирок,noun,False
92447,world,мировая,noun,False
92448,world,мировой,adjective,False
92575,sinking,погружение,noun,False
92576,sinking,потопление,noun,False
92577,sinking,опускание,noun,False
92578,sinking,проходка,noun,False
92579,sinking,проседание,noun,False
92580,sinking,падение,noun,False
92581,sinking,тонущий,participle,False
92582,sinking,опускающийся,participle,False
92583,sinking,впавший,participle,False
92596,warts,кондилома,noun,False
92695,known,называемый,participle,False
92696,known,известный,adjective,False
92697,known,известно,adverb,False
92754,fur hat,меховая шапка,noun,False
92785,Wilder,Уайлдер,noun,False
92786,Wilder,дичок,noun,False
92894,steering,рулевое управление,noun,False
92895,steering,управление,noun,False
92896,steering,управление рулем,noun,False
92897,steering,управляемость,noun,False
92898,steering,руление,noun,False
92899,steering,управляющий,participle,False
92900,steering,направляющий,participle,False
92901,steering,руководящий,participle,False
92902,steering,рулевой,adjective,False
92928,weaker,более слабый,adjective,False
92929,weaker,послабее,adverb,False
92930,weaker,слабеющий,participle,False
92983,boring,скучный,adjective,False
92984,boring,надоедливый,adjective,False
92985,boring,расточный,adjective,False
92986,boring,скучно,adjective,False
92987,boring,скучноватый,adjective,False
92988,boring,скучнейший,adjective,False
92989,boring,тоскливый,adjective,False
92990,boring,занудливый,adjective,False
92991,boring,бурение,noun,False
92992,boring,раздражение,noun,False
92993,boring,буровая,noun,False
92994,boring,надоевший,participle,False
92995,boring,сверлящий,participle,False
93017,annoyed,раздраженный,participle,False
93018,annoyed,раздражаемый,participle,False
93019,annoyed,недовольный,adjective,False
93056,ripped,разорванный,participle,False
93057,ripped,распоротый,participle,False
93058,ripped,рваный,adjective,False
93104,UV-rays,ультрафиолетовые лучи,noun,False
93295,hills,горный массив,noun,False
93317,cheers,овации,noun,False
93318,cheers,ваше здоровье,noun,False
93319,cheers,пока,particle,False
93320,cheers,за ваше здоровье,adverb,False
93406,returned,возвращенный,participle,False
93407,returned,возвратный,adjective,False
93413,compelling,неотразимый,adjective,False
93414,compelling,привлекательный,adjective,False
93415,compelling,убедительный,adjective,False
93416,compelling,неопровержимый,adjective,False
93417,compelling,захватывающий,participle,False
93418,compelling,вынуждающий,participle,False
93419,compelling,заставляющий,participle,False
93420,compelling,принуждение,noun,False
93525,foreshortening,ракурс,noun,False
93620,hurts,терзать,verb,False
93694,civil rights,гражданские права,noun,False
93695,civil rights,права граждан,noun,False
93696,civil rights,гражданские свободы,noun,False
93801,served,обслуживаемый,participle,False
93802,served,сервированный,participle,False
93803,served,служащий,participle,False
93804,served,прослуживший,participle,False
93841,flooded,затопленный,participle,False
93842,flooded,обводненный,participle,False
93843,flooded,наводненный,participle,False
93844,flooded,наводнивший,participle,False
93845,flooded,заливной,adjective,False
94211,squeezed,выжатый,participle,False
94212,squeezed,сжатый,participle,False
94213,squeezed,втиснутый,participle,False
94214,squeezed,стесненный,participle,False
94215,squeezed,сдавленный,adjective,False
94743,assured,уверенный,adjective,False
94744,assured,гарантированный,participle,False
94745,assured,застрахованный,participle,False
94746,assured,заверенный,participle,False
94747,assured,уверенно,adverb,False
94748,emotions,накал,noun,False
94749,emotions,душевные переживания,noun,False
94824,improve relations,улучшать отношения,verb,False
94840,captivated,очарованный,participle,False
94859,got,полученный,participle,False
94860,got,попавший,participle,False
94861,got,заведенный,participle,False
94862,got,снискавший,participle,False
95041,little toe,мизинец,noun,False
95042,little toe,мизинец ноги,noun,False
95221,low neck,декольте,noun,False
95237,shaping,придание формы,noun,False
95238,shaping,формирование,noun,False
95239,shaping,формообразование,noun,False
95240,shaping,шейпинг,noun,False
95241,shaping,формирующий,participle,False
95354,sleeves,бандажи,noun,False
95475,delighted,восхищенный,participle,False
95476,delighted,обрадованный,participle,False
95477,delighted,восторженный,adjective,False
95478,delighted,рад,adjective,False
95479,delighted,восхищенно,adverb,False
95487,touch interface,сенсорный интерфейс,noun,False
95500,arms,оружие,noun,False
95501,arms,герб,noun,False
95502,arms,рукав,noun,False
95503,arms,объятья,noun,False
95504,arms,оружейный,adjective,False
95599,wiped,протертый,participle,False
95608,gaining,получающий,participle,False
95609,gaining,набирающий,participle,False
95610,gaining,приобретающий,participle,False
95611,gaining,получение,noun,False
95612,gaining,обретение,noun,False
95613,gaining,прибыль,noun,False
95614,gaining,прибавление,noun,False
95615,gaining,добывание,noun,False
95673,challenging,стимулирующий,participle,False
95674,challenging,вызывающий,participle,False
95675,challenging,бросающий вызовом,participle,False
95676,challenging,оспаривающий,participle,False
95677,challenging,манящий,participle,False
95678,challenging,испытывающий,participle,False
95679,challenging,требующий напряжения,participle,False
95680,challenging,перспективный,adjective,False
95681,challenging,оспаривание,noun,False
95730,heavier,более тяжелый,adjective,False
95912,required,требовать,verb,False
95913,required,необходимый,adjective,False
95914,required,обязательный,adjective,False
95915,required,необходим,adjective,False
95916,required,обязанный,adjective,False
95917,required,требуемый,participle,False
95918,required,требующийся,participle,False
95919,required,запрашиваемый,participle,False
95920,required,заданный,participle,False
95921,required,потребованный,participle,False
95922,required,затрачиваемый,participle,False
96163,granted,дарованный,participle,False
96164,granted,удостоенный,participle,False
96165,granted,полученный,participle,False
96166,granted,исполненный,participle,False
96167,granted,жалованный,participle,False
96178,skating,бег на коньках,noun,False
96179,skating,катание на коньках,noun,False
96180,skating,конькобежный,adjective,False
96297,separated,отделенный,participle,False
96298,separated,выделенный,participle,False
96299,separated,отделившийся,participle,False
96300,separated,разлученный,participle,False
96301,separated,разведенный,participle,False
96302,separated,сепарированный,participle,False
96303,separated,разрозненный,participle,False
96304,separated,отдельный,adjective,False
96305,separated,разделительный,adjective,False
96306,separated,отделимый,adjective,False
96307,separated,отсепарированный,adjective,False
96434,internal control,внутренний контроль,noun,False
96449,sailing,мореплавание,noun,False
96450,sailing,отплытие,noun,False
96451,sailing,парусный спорт,noun,False
96452,sailing,парусник,noun,False
96453,sailing,плавание под парусами,noun,False
96454,sailing,рейс,noun,False
96455,sailing,отвал,noun,False
96456,sailing,парусный,adjective,False
96457,sailing,плывущий,participle,False
96458,sailing,приплывающий,participle,False
96459,sailing,отплывающий,participle,False
96460,blue fox,голубой песец,noun,False
96558,meeting,встреча,noun,False
96559,meeting,митинг,noun,False
96560,meeting,выполнение,noun,False
96561,meeting,собрание акционеров,noun,False
96562,meeting,свидание,noun,False
96563,meeting,съезд,noun,False
96564,meeting,встречающий,noun,False
96565,meeting,удовлетворяющий,participle,False
96566,meeting,встречающийся,participle,False
96681,trapped,захваченный,participle,False
96682,trapped,заключенный,participle,False
96683,trapped,запертый,participle,False
96684,trapped,зажатый,participle,False
96685,trapped,пойманный в ловушку,participle,False
96686,trapped,загнанный,participle,False
96687,trapped,перехваченный,participle,False
96693,boiled egg,вареное яйцо,noun,False
96706,felt,войлок,noun,False
96707,felt,фильц,noun,False
96708,felt,войлочный,adjective,False
96709,felt,ощущаемый,participle,False
96710,felt,почувствовавший,participle,False
96731,sandals,босоножки,noun,False
96732,sandals,лапти,noun,False
96766,allowed,разрешенный,participle,False
96767,allowed,допущенный,participle,False
96768,allowed,дозволенный,participle,False
96769,allowed,позволивший,participle,False
96770,allowed,разрешаемый,participle,False
96771,allowed,допустимый,adjective,False
96825,plumber,водопроводчик,noun,False
96826,plumber,паяльщик,noun,False
96827,plumber,слесарь-сантехник,noun,False
96828,plumber,слесарь-водопроводчик,noun,False
96829,props,реквизит,noun,False
96830,props,опора,noun,False
96831,props,бутафор,noun,False
97013,breaking,разрыв,noun,False
97014,breaking,нарушение,noun,False
97015,breaking,разлом,noun,False
97016,breaking,взлом,noun,False
97017,breaking,разбиение,noun,False
97018,breaking,преломление,noun,False
97019,breaking,торможение,noun,False
97020,breaking,разрывный,adjective,False
97021,breaking,прорывной,adjective,False
97022,breaking,нарушающий,participle,False
97023,breaking,отключающий,participle,False
97024,breaking,разрушающий,participle,False
97025,breaking,ломающий,participle,False
97026,breaking,ломающийся,participle,False
97027,breaking,распадающийся,participle,False
97048,multiplied,умноженный,participle,False
97049,multiplied,размноженный,participle,False
97254,developing,развивающийся,participle,False
97255,developing,разрабатывающий,participle,False
97256,developing,складывающийся,participle,False
97257,developing,вырабатывающий,participle,False
97258,developing,перерастающий,participle,False
97259,developing,развитие,noun,False
97260,developing,проявочный,adjective,False
97274,warning,предупреждающий,participle,False
97275,warning,предупредительный,adjective,False
97276,warning,сигнальный,adjective,False
97277,warning,тревожный,adjective,False
97278,warning,предупреждение,noun,False
97279,warning,сигнал,noun,False
97280,warning,сигнализация,noun,False
97281,warning,внимание,noun,False
97282,warning,сообщение,noun,False
97283,warning,обнаружение,noun,False
97284,warning,предупреждающее сообщение,noun,False
97285,warning,предупредительная сигнализация,noun,False
97306,get lost,заблудиться,verb,False
97369,impostors,проходимцы,noun,False
97425,assets,активы,noun,False
97431,dots,ДОТС,noun,False
97432,dots,крапинки,noun,False
97456,bills,выставление счетов,noun,False
97457,bills,платежка,noun,False
97579,me,я,pronoun,False
97591,loving,любящий,participle,False
97592,loving,полный любви,participle,False
97593,loving,нежный,adjective,False
97594,loving,любвеобильный,adjective,False
97595,loving,любовный,adjective,False
97596,loving,любовь,noun,False
97714,whale shark,китовая акула,noun,False
97849,earned,заработанный,participle,False
97850,earned,заслуженный,participle,False
97851,earned,полученный,participle,False
97852,earned,заслуженно,adverb,False
97893,acting,действующий,participle,False
97894,acting,исполняющий обязанности,participle,False
97895,acting,выступающий,participle,False
97896,acting,поступающий,participle,False
97897,acting,выполняющий,participle,False
97898,acting,воздействующий,participle,False
97899,acting,исполняющий,noun,False
97900,acting,актерство,noun,False
97901,acting,действие,noun,False
97902,acting,обязанности,noun,False
97903,acting,игра,noun,False
97904,acting,актрисы,noun,False
97905,acting,лицедейство,noun,False
97906,acting,актерский,adjective,False
97921,hooked,загнутый,participle,False
97922,hooked,закрепленный,participle,False
97923,hooked,подключенный,participle,False
97924,hooked,помешанный,participle,False
97925,hooked,зацепившийся,participle,False
97926,hooked,подвешенный,participle,False
97927,hooked,крючковатый,adjective,False
97928,hooked,кривой,adjective,False
98019,amazing,удивительный,adjective,False
98020,amazing,невероятный,adjective,False
98021,amazing,удивительнейший,adjective,False
98022,amazing,потрясающий,participle,False
98023,amazing,поражающий,participle,False
98024,amazing,изумляющий,participle,False
98287,blue cheese,голубой сыр,noun,False
98548,thorns,колючий кустарник,noun,False
98573,searching,испытующий,adjective,False
98574,searching,поисковый,adjective,False
98575,searching,ищущий,participle,False
98576,searching,поиск,noun,False
98577,searching,отыскание,noun,False
98591,remaining,оставшийся,participle,False
98592,remaining,сохранившийся,participle,False
98593,remaining,остаточный,adjective,False
98594,remaining,остальной,pronoun,False
98595,remaining,сохранение,noun,False
98663,moved,взволнованный,participle,False
98664,moved,перемещенный,participle,False
98665,moved,перенесенный,participle,False
98666,moved,двинутый,participle,False
98667,moved,передвинутый,participle,False
98668,moved,растроганный,participle,False
98669,moved,продвинутый,participle,False
98670,moved,переехавший,participle,False
98671,moved,выселенный,participle,False
98672,moved,передвигаемый,participle,False
98673,moved,переселившийся,participle,False
98674,moved,переместившийся,participle,False
98675,moved,движимый,adjective,False
98742,big toe,большой палец,noun,False
98774,loved,любимый,participle,False
98775,loved,излюбленный,adjective,False
98776,loved,возлюбленный,adjective,False
98873,rowing,гребля,noun,False
98874,rowing,гребной спорт,noun,False
98875,rowing,гребной,adjective,False
98876,rowing,гребущий,participle,False
98935,invented,изобретенный,participle,False
98936,invented,вымышленный,adjective,False
99008,experienced,опытный,adjective,False
99009,experienced,матерый,adjective,False
99010,experienced,сведущий,adjective,False
99011,experienced,искушенный,participle,False
99012,experienced,испытанный,participle,False
99013,experienced,изведанный,participle,False
99073,crawling,ползающий,participle,False
99074,crawling,выползающий,participle,False
99075,crawling,кишащий,participle,False
99076,crawling,наползающий,participle,False
99077,crawling,ползание,noun,False
99078,crawling,переползание,noun,False
99079,crawling,сползание,noun,False
99080,crawling,ползком,adverb,False
99263,defeated,побежденный,participle,False
99264,defeated,пораженный,participle,False
99265,defeated,уничтоженный,participle,False
99282,rolled,прокатный,adjective,False
99283,rolled,рулонный,adjective,False
99284,rolled,листовой,adjective,False
99285,rolled,свернутый,participle,False
99286,rolled,скрученный,participle,False
99287,rolled,закатанный,participle,False
99288,rolled,вальцованный,participle,False
99289,rolled,раскатанный,participle,False
99290,rolled,укатанный,participle,False
99291,rolled,обкатанный,participle,False
99292,rolled,перекатывающийся,participle,False
99305,wandering,блуждающий,participle,False
99306,wandering,скитающийся,participle,False
99307,wandering,кочующий,participle,False
99308,wandering,блуждание,noun,False
99309,wandering,скитания,noun,False
99310,wandering,странничество,noun,False
99311,wandering,кочевание,noun,False
99312,wandering,странствия,noun,False
99313,wandering,бродячий,adjective,False
99314,wandering,натечный,adjective,False
99315,wandering,кочевой,adjective,False
99321,dark arts,черная магия,noun,False
99512,haunting,навязчивый,adjective,False
99513,haunting,призрачный,adjective,False
99514,haunting,преследующий,participle,False
99515,haunting,запоминающийся,participle,False
99516,haunting,бродящий,participle,False
99553,at least,по крайней мере,adverb,False
99554,at least,как минимум,noun,False
99555,at least,хотя бы,particle,False
99714,stale bread,черствый хлеб,noun,False
99723,gained,полученный,participle,False
99724,gained,выигравший,participle,False
99725,gained,накопленный,participle,False
99726,gained,выстраданный,participle,False
99730,leaves,листва,noun,False
99731,leaves,листик,noun,False
99732,leaves,полотно,noun,False
99950,counterargument,контраргумент,noun,False
99970,studies,учение,noun,False
100013,plastered,намазанный,participle,False
100014,plastered,отштукатуренный,participle,False
100015,plastered,оштукатуренный,participle,False
100040,yelling,вопящий,participle,False
100041,yelling,кричавший,participle,False
100042,yelling,вопль,noun,False
100273,futon,футон,noun,False
100325,hinder,препятствовать,verb,False
100326,hinder,затруднять,verb,False
100327,hinder,задерживать,verb,False
100328,hinder,тормозить,verb,False
100329,hinder,быть помехой,verb,False
100330,hinder,задний,adjective,False
100388,agreed,согласованный,participle,False
100389,agreed,согласовано,participle,False
100390,agreed,установленный,participle,False
100391,agreed,соглашенный,participle,False
100392,agreed,согласившийся,participle,False
100393,agreed,условленный,adjective,False
100394,agreed,согласный,adjective,False
100395,agreed,договорный,adjective,False
100396,agreed,согласованно,adverb,False
100400,slowed,замедленный,participle,False
100401,exhilarating,бодрящий,participle,False
100402,exhilarating,волнующий,participle,False
100403,exhilarating,подбадривание,noun,False
100525,jogging,бег,noun,False
100526,jogging,джоггинг,noun,False
100527,jogging,оздоровительный бег,noun,False
100528,jogging,Толчковый режим,noun,False
100698,sent,отправленный,participle,False
100699,sent,отправляющийся,participle,False
100700,sent,разосланный,participle,False
100701,sent,переданный,participle,False
100702,sent,поданный,participle,False
100703,sent,пославший,participle,False
100704,sent,командированный,participle,False
100705,sent,присылаемый,participle,False
100706,sent,высылаемый,participle,False
100707,sent,пересланный,participle,False
100708,sent,засланный,participle,False
100744,surprising,удивительный,adjective,False
100745,surprising,неожиданный,adjective,False
100746,surprising,удивляющий,participle,False
100747,surprising,удивление,noun,False
100748,surprising,вызывающее удивление,noun,False
100769,excited,возбужденный,participle,False
100770,excited,восхищенный,participle,False
100771,excited,увлеченный,participle,False
100772,excited,возбужденно,adverb,False
100773,excited,экзальтированный,adjective,False
100805,chapped lips,потрескавшиеся губы,noun,False
100906,yells,выкрики,noun,False
101022,stuffed,набитый,participle,False
101023,stuffed,набивной,adjective,False
101112,curved,изогнутый,adjective,False
101113,curved,кривой,adjective,False
101114,curved,криволинейный,adjective,False
101115,curved,искривленный,participle,False
101116,curved,гнутый,participle,False
101117,curved,закругленный,participle,False
101160,serious face,серьезное лицо,noun,False
101161,sparkling,игристый,adjective,False
101162,sparkling,блестящий,adjective,False
101163,sparkling,шипучий,adjective,False
101164,sparkling,шампанский,adjective,False
101165,sparkling,сверкающий,participle,False
101166,sparkling,газированный,participle,False
101167,sparkling,сияющий,participle,False
101168,sparkling,поблескивавший,participle,False
101169,sparkling,сверкание,noun,False
101170,sparkling,искрение,noun,False
101182,striking,поразительный,adjective,False
101183,striking,выдающийся,adjective,False
101184,striking,яркий,adjective,False
101185,striking,удивительный,adjective,False
101186,striking,разительный,adjective,False
101187,striking,ударный,adjective,False
101188,striking,удивительно,adjective,False
101189,striking,броский,adjective,False
101190,striking,бастующий,participle,False
101191,striking,поражающий,participle,False
101192,striking,впечатляющий,participle,False
101193,striking,ударяющий,participle,False
101194,striking,разящий,participle,False
101195,striking,удар,noun,False
101196,striking,бой,noun,False
101197,striking,нажатие,noun,False
101332,porter,носильщик,noun,False
101333,porter,привратник,noun,False
101334,porter,Портер,noun,False
101335,porter,чемоданчик,noun,False
101336,porter,проводник,noun,False
101337,porter,носильщица,noun,False
101356,inclined,склонный,adjective,False
101357,inclined,наклонный,adjective,False
101358,inclined,предрасположенный,participle,False
101359,inclined,склоненный,participle,False
101360,inclined,наклоненный,participle,False
101361,inclined,настроенный,participle,False
101400,wheat bread,пшеничный хлеб,noun,False
101537,disappearing,исчезающий,participle,False
101538,disappearing,исчезнувший,participle,False
101539,disappearing,скрывающийся,participle,False
101540,disappearing,уходящий,participle,False
101541,disappearing,улетучивающийся,participle,False
101542,disappearing,исчезновение,noun,False
101553,plumbing,водопровод,noun,False
101554,plumbing,сантехника,noun,False
101555,plumbing,слесарное дело,noun,False
101556,plumbing,слесарные работы,noun,False
101557,plumbing,прокладка труб,noun,False
101558,plumbing,сантехническая арматура,noun,False
101559,plumbing,сантехнический,adjective,False
101560,plumbing,устанавливающий вертикально,participle,False
101561,troubles,перипетии,noun,False
101788,thinking,мышление,noun,False
101789,thinking,суждение,noun,False
101790,thinking,раздумья,noun,False
101791,thinking,обдумывание,noun,False
101792,thinking,представление,noun,False
101793,thinking,осмысление,noun,False
101794,thinking,мыслительный процесс,noun,False
101795,thinking,думанье,noun,False
101796,thinking,мышление человека,noun,False
101797,thinking,мыслящий,participle,False
101798,thinking,подумывающий,participle,False
101799,thinking,соображающий,participle,False
101800,thinking,помышляющий,participle,False
101801,thinking,мыслительный,adjective,False
101817,bones,костная масса,noun,False
101818,bones,кости скелетов,noun,False
101819,bones,трубчатые кости,noun,False
101857,discovering,обнаруживающий,participle,False
101858,discovering,открывающий,participle,False
101859,discovering,обнаруживший,participle,False
101860,discovering,открытие,noun,False
101986,driving,вождение,noun,False
101987,driving,управление,noun,False
101988,driving,движение,noun,False
101989,driving,руль,noun,False
101990,driving,перегон,noun,False
101991,driving,проходка,noun,False
101992,driving,автовождение,noun,False
101993,driving,забивка,noun,False
101994,driving,движущий,participle,False
101995,driving,движущийся,participle,False
101996,driving,управляющий,participle,False
101997,driving,въезжающий,participle,False
101998,driving,приводящий в движение,participle,False
101999,driving,гоняющий,participle,False
102000,driving,приводной,adjective,False
102001,driving,ездовой,adjective,False
102008,fishing,рыболовство,noun,False
102009,fishing,Рыбная ловля,noun,False
102010,fishing,рыболов,noun,False
102011,fishing,удочка,noun,False
102012,fishing,вылов рыбы,noun,False
102013,fishing,ужение,noun,False
102014,fishing,рыболовный,adjective,False
102015,fishing,рыбодобывающий,adjective,False
102016,fishing,ловильный,adjective,False
102022,born,родившийся,participle,False
102023,born,принесенный,participle,False
102024,born,порожденный,participle,False
102025,born,урожденный,participle,False
102026,born,рождавшийся,participle,False
102027,born,появившийся на свет,participle,False
102028,born,родиться,verb,False
102029,born,народиться,verb,False
102030,born,врожденный,adjective,False
102031,born,новорожденный,adjective,False
102055,announced,объявлен,participle,False
102056,announced,анонсированный,participle,False
102057,announced,заявленный,participle,False
102070,comic opera,комическая опера,noun,False
102075,carried,перенесенный,participle,False
102076,carried,осуществленный,participle,False
102077,carried,реализованный,participle,False
102078,carried,унесенный,participle,False
102079,carried,несущийся,participle,False
102080,carried,отнесенный,participle,False
102081,carried,доставленный,participle,False
102082,carried,носимый,participle,False
102083,carried,разносимый,participle,False
102084,carried,несомый,adjective,False
102156,overrated,переоцененный,participle,False
102157,overrated,завышенный,participle,False
102196,improving,улучшающий,participle,False
102197,improving,улучшающийся,participle,False
102198,improving,облагораживающий,participle,False
102199,improving,оздоровляющий,participle,False
102200,improving,улучшение,noun,False
102201,improving,облагораживание,noun,False
102202,improving,оздоровительный,adjective,False
102222,predictions,прогностический,adjective,False
102227,swings,резкие колебания,noun,False
102309,fleeting,мимолетный,adjective,False
102310,fleeting,скоротечный,adjective,False
102311,fleeting,беглый,adjective,False
102312,fleeting,ускользающий,participle,False
102350,deafening,оглушительный,adjective,False
102351,deafening,оглушающий,participle,False
102352,deafening,заглушающий,participle,False
102353,deafening,звукоизоляция,noun,False
102358,resumed,возобновленный,participle,False
102437,multilateral talks,многосторонние переговоры,noun,False
102441,most,наибольший,adjective,False
