,word,local_word,pos,examples,local_examples
8031,заняться,busy yourself,verb,[],[]
8032,заняться,do,verb,['заняться стряпней'],['do the cooking']
8033,заняться,take,verb,['заняться музыкой'],['take up music']
8034,заняться,engage,verb,['заняться торговлей'],['engage in trade']
8035,заняться,start,verb,['заняться бизнесом'],['start business']
8036,заняться,address,verb,[],[]
8037,заняться,make,verb,[],[]
8038,заняться,study,verb,[],[]
8039,заняться,tackle,verb,[],[]
8040,заняться,attend,verb,[],[]
8041,заняться,pursue,verb,[],[]
8042,заняться,undertake,verb,[],[]
8043,заняться,handle,verb,[],[]
8044,нога,foot,noun,['правая нога'],['right foot']
8045,нога,shank,noun,[],[]
8046,трудно,hard,adverb,[],[]
8047,трудно,hardly,adverb,[],[]
8048,трудно,difficultly,adverb,[],[]
8049,кожух,housing,noun,"['защитный кожух', 'металлический кожух']","['protective housing', 'metal enclosure']"
8050,кожух,hood,noun,[],[]
8051,кожух,shroud,noun,['кожух вентилятора'],['fan shroud']
8052,кожух,jacket,noun,['охлаждающий кожух'],['cooling jacket']
8053,кожух,shield,noun,[],[]
8054,кожух,mantle,noun,[],[]
8055,санитарка,nurse,noun,[],[]
8056,санитарка,attendant,noun,[],[]
8057,утиный,duck,adjective,['утиная охота'],['duck hunt']
8058,всего,just,particle,[],[]
8059,всего,all,particle,[],[]
8060,всего,in total,particle,[],[]
8061,всего,in all,particle,[],[]
8062,всего,totally,particle,[],[]
8063,завязанный,tied,participle,[],[]
8064,вырывать,tear,verb,['вырывать зуб'],['pull out a tooth']
8065,вырывать,pluck,verb,[],[]
8066,вырывать,wrench,verb,[],[]
8067,вырывать,take,verb,[],[]
8068,вырывать,extract,verb,[],[]
8069,регулировка,adjustment,noun,['ручная регулировка'],['manual adjustment']
8070,регулировка,regulation,noun,"['автоматическая регулировка', 'клапан регулировки давления']","['automatic regulation', 'pressure regulating valve']"
8071,регулировка,control,noun,['регулировка усиления'],['gain control']
8072,регулировка,regulate,noun,[],[]
8073,регулировка,readjustment,noun,[],[]
8074,извлекать,extract,verb,"['извлекать энергию', 'извлекать данные', 'извлекать уроки']","['extract energy', 'retrieve the data', 'draw lessons']"
8075,извлекать,take,verb,[],[]
8076,извлекать,derive,verb,['извлекать выгоды'],['derive benefit']
8077,извлекать,gain,verb,[],[]
8078,извлекать,recover,verb,[],[]
8079,извлекать,reap,verb,[],[]
8080,извлекать,withdraw,verb,[],[]
8081,извлекать,elicit,verb,[],[]
8082,монтажная панель,mounting panel,noun,[],[]
8083,монтажная панель,assembly panel,noun,[],[]
8084,фэн,Feng,noun,[],[]
8085,фэн,fan,noun,['новые фэны'],['new fans']
8086,ограниченный,limited,adjective,[],[]
8087,ограниченный,finite,adjective,['ограниченные ресурсы'],['finite resources']
8088,ограниченный,restrictive,adjective,[],[]
8089,ограниченный,scarce,adjective,[],[]
8090,ограниченный,little,adjective,['ограниченный доступ'],['little access']
8091,ограниченный,narrow,adjective,['ограниченные люди'],['narrow souls']
8092,ограниченный,specific,adjective,[],[]
8093,ограниченный,parochial,adjective,[],[]
8094,ограниченный,illiberal,adjective,[],[]
8095,ограниченный,hidebound,adjective,[],[]
8096,ограниченный,insular,adjective,[],[]
8097,ограниченный,cramped,adjective,[],[]
8098,ограниченный,restricted,participle,['ограниченный режим'],['restricted mode']
8099,ограниченный,bounded,participle,['ограниченная область'],['bounded domain']
8100,ограниченный,restrained,participle,[],[]
8101,сверх того,moreover,adverb,[],[]
8102,сверх того,besides,adverb,[],[]
8103,хвататься,snatch,verb,[],[]
8104,назвать,call,verb,"['назвать альбом', 'назвать иначе']","['call the album', 'name differently']"
8105,назвать,describe,verb,[],[]
8106,назвать,mention,verb,['назвать имена'],['mention the names']
8107,назвать,give,verb,['назвать причины'],['give reasons']
8108,назвать,cite,verb,[],[]
8109,назвать,label,verb,[],[]
8110,назвать,dub,verb,[],[]
8111,танец,dance,noun,['народный танец'],['folk dance']
8112,танец,dancing,noun,"['бальные танцы', 'танец живота']","['ballroom dancing', 'belly dancer']"
8113,подрывать,undermine,verb,['подрывать стабильность'],['undermine stability']
8114,подрывать,compromise,verb,[],[]
8115,подрывать,SAP,verb,[],[]
8116,подрывать,explode,verb,[],[]
8117,подрывать,impoverish,verb,[],[]
8118,разорвать,tear,verb,"['разорвать завесу', 'разорванная цепь']","['tear the veil', 'broken chain']"
8119,разорвать,sever,verb,['разорвать связь'],['sever the link']
8120,разорвать,cut,verb,[],[]
8121,разорвать,terminate,verb,[],[]
8122,разорвать,rend,verb,[],[]
8123,разорвать,disconnect,verb,[],[]
8124,разорвать,tear apart,verb,[],[]
8125,разорвать,rupture,verb,[],[]
8126,далекий,far,adjective,['достаточно далекий'],['sufficiently far']
8127,далекий,distant,adjective,"['далекое прошлое', 'далекий голос']","['distant past', 'faraway voice']"
8128,далекий,long,adjective,['далекое путешествие'],['long trip']
8129,далекий,further,adjective,"['далекие сроки', 'более далекие расстояния']","['further dates', 'farther distances']"
8130,вписываться,blend,verb,[],[]
8131,вписываться,fit,verb,[],[]
8132,вписываться,suit,verb,[],[]
8133,аэрировать,aerate,verb,[],[]
8134,процентная ставка,interest rate,noun,[],[]
8135,написание,writing,noun,['написание сценария'],['script writing']
8136,написание,write,noun,['время написания'],['time of writing']
8137,написание,spelling,noun,['фонетическое написание'],['phonetic spelling']
8138,написание,composing,noun,[],[]
8139,парусина,canvas,noun,['белая парусина'],['white canvas']
8140,парусина,duck,noun,[],[]
8141,информационный,informational,adjective,"['информационная технология', 'информационное пространство']","['informational technology', 'informative space']"
8142,информационный,information,adjective,['информационный проектор'],['data projector']
8143,информационный,media,adjective,['информационное агентство'],['media outlet']
8144,информационный,communicatory,adjective,[],[]
8145,поле,field,noun,"['магнитное поле', 'текстовое поле']","['magnetic field', 'text box']"
8146,поле,margin,noun,['левое поле'],['left margin']
8147,поле,pitch,noun,[],[]
8148,поле,ground,noun,['футбольное поле'],['football ground']
8149,поле,cornfield,noun,[],[]
8150,прокладка,gasket,noun,['резиновая прокладка'],['rubber gasket']
8151,прокладка,laying,noun,['прокладка трубопровода'],['pipe laying']
8152,прокладка,pad,noun,[],[]
8153,прокладка,lining,noun,['мягкая прокладка'],['soft lining']
8154,прокладка,napkin,noun,['гигиеническая прокладка'],['sanitary napkin']
8155,прокладка,strip,noun,[],[]
8156,прокладка,lay,noun,[],[]
8157,прокладка,insertion,noun,[],[]
8158,прокладка,backing,noun,[],[]
8159,указательная стрелка,pointer,noun,[],[]
8160,мнение,opinion,noun,"['обмен мнениями', 'ошибочное мнение', 'мнение меньшинства']","['exchange of views', 'erroneous belief', 'minority viewpoint']"
8161,мнение,say,noun,[],[]
8162,мнение,mind,noun,"['общественное мнение', 'независимое мнение']","['public mind', 'independent thinking']"
8163,мнение,idea,noun,"['обмениваться мнениями', 'различные мнения']","['exchange ideas', 'different thoughts']"
8164,мнение,judgment,noun,['субъективное мнение'],['subjective judgement']
8165,мнение,feel,noun,[],[]
8166,мнение,voice,noun,[],[]
8167,мнение,sentiment,noun,[],[]
8168,мнение,estimation,noun,[],[]
8169,мнение,account,noun,[],[]
8170,мнение,apprehension,noun,[],[]
8171,применить,apply,verb,['применить фильтр'],['apply filter']
8172,применить,use,verb,['применить силу'],['use force']
8173,опустошенный,devastated,participle,[],[]
8174,опустошенный,waste,participle,[],[]
8175,опустошенный,emptied,participle,[],[]
8176,опустошенный,empty,participle,[],[]
8177,опустошенный,ravaged,participle,[],[]
8178,внушительный,imposing,adjective,['внушительная фигура'],['imposing figure']
8179,внушительный,large,adjective,['внушительные размеры'],['considerable dimensions']
8180,внушительный,formidable,adjective,['внушительная сила'],['formidable force']
8181,внушительный,commanding,adjective,[],[]
8182,внушительный,impressive,adjective,['внушительные габариты'],['impressive dimensions']
8183,внушительный,sizeable,adjective,['внушительная часть'],['sizeable proportion']
8184,внушительный,authoritative,adjective,[],[]
8185,переживать,experience,verb,['переживать эмоции'],['experience emotions']
8186,переживать,outlive,verb,[],[]
8187,переживать,worry,verb,[],[]
8188,переживать,suffer,verb,[],[]
8189,переживать,feel,verb,[],[]
8190,переживать,face,verb,[],[]
8191,переживать,nervous,verb,[],[]
8192,переживать,upset,verb,[],[]
8193,поплясать,dance,verb,[],[]
8194,утирать,wipe away,verb,[],[]
8195,утирать,dab,verb,[],[]
8196,в особенности,especially,adverb,[],[]
8197,в особенности,most especially,adverb,[],[]
8198,впоследствии,subsequently,adverb,[],[]
8199,впоследствии,eventually,adverb,[],[]
8200,впоследствии,after,adverb,[],[]
8201,впоследствии,which later,adverb,[],[]
8202,окно,window,noun,"['главное окно', 'окно поиска', 'окно входа', 'левое окно']","['main window', 'search box', 'login screen', 'left pane']"
8203,окно,fenestra,noun,[],[]
8204,окно,casement,noun,[],[]
8205,окно,light,noun,[],[]
8206,бюджетный год,budget year,noun,[],[]
8207,принести извинения,apologize,verb,[],[]
8208,дочка,daughter,noun,['очаровательная дочка'],['charming daughter']
8209,дочка,girl,noun,[],[]
8210,чудной,strange,adjective,['чудной народ'],['strange people']
8211,чудной,droll,adjective,[],[]
8212,дочерний,subsidiary,adjective,['дочерняя фирма'],['affiliated firm']
8213,дочерний,daughter,adjective,"['дочерняя компания', 'дочерний узел']","['daughter company', 'child node']"
8214,дочерний,filial,adjective,['дочерний долг'],['filial duty']
8215,дочерний,daughterly,adjective,[],[]
8216,сбрасывать,dump,verb,[],[]
8217,сбрасывать,drop,verb,[],[]
8218,сбрасывать,clear,verb,[],[]
8219,сбрасывать,flush,verb,[],[]
8220,сбрасывать,discharge,verb,[],[]
8221,сбрасывать,dismiss,verb,[],[]
8222,сбрасывать,release,verb,[],[]
8223,сбрасывать,jettison,verb,[],[]
8224,реалия,reality,noun,['экономическая реалия'],['economic reality']
8225,место выхода,exit point,noun,[],[]
8226,переложение,arrangement,noun,[],[]
8227,переложение,transcription,noun,[],[]
8228,еще,still,particle,"['еще существовать', 'еще больше']","['still exist', 'yet more']"
8229,еще,another,particle,['еще один шаг'],['another move']
8230,еще,further,particle,['еще дальше'],['further away']
8231,труппа,troupe,noun,['балетная труппа'],['ballet troupe']
8232,труппа,company,noun,[],[]
8233,труппа,troop,noun,[],[]
8234,выпадение,fallout,noun,[],[]
8235,выпадение,prolapse,noun,['выпадение матки'],['uterine prolapse']
8236,выпадение,fall,noun,[],[]
8237,выпадение,falling,noun,[],[]
8238,выпадение,dropout,noun,[],[]
8239,выпадение,loss,noun,['выпадение волос'],['loss of hair']
8240,выпадение,deposition,noun,[],[]
8241,выпадение,abaissement,noun,[],[]
8242,отдавать,return,verb,[],[]
8243,отдавать,render,verb,['отдавать приказ'],['give an order']
8244,отдавать,devote,verb,[],[]
8245,отдавать,smack,verb,[],[]
8246,отдавать,pay,verb,[],[]
8247,отдавать,prefer,verb,[],[]
8248,отдавать,surrender,verb,[],[]
8249,отдавать,put,verb,[],[]
8250,отдавать,favor,verb,[],[]
8251,отдавать,donate,verb,['отдавать электроны'],['donate electrons']
8252,выброс,release,noun,[],[]
8253,выброс,discharge,noun,['радиоактивный выброс'],['radioactive discharge']
8254,выброс,ejection,noun,['фракция выброса'],['ejection fraction']
8255,выброс,outlier,noun,[],[]
8256,выброс,blowout,noun,[],[]
8257,выброс,outburst,noun,['внезапный выброс'],['sudden outburst']
8258,выброс,overshoot,noun,[],[]
8259,выброс,emission,noun,['сокращение выбросов'],['emission reduction']
8260,выброс,outbreak,noun,[],[]
8261,извлечь,extract,verb,"['извлечь содержимое', 'извлечь пулю']","['extract the contents', 'remove the bullet']"
8262,извлечь,draw,verb,[],[]
8263,извлечь,retrieve,verb,"['извлечь устройство', 'извлечь данные']","['retrieve the device', 'fetch data']"
8264,извлечь,take,verb,[],[]
8265,извлечь,learn,verb,[],[]
8266,извлечь,derive,verb,[],[]
8267,извлечь,reap,verb,['извлечь прибыль'],['reap profits']
8268,редкостный,rare,adjective,['редкостное сочетание'],['rare combination']
8269,редкостный,unique,adjective,[],[]
8270,стадий,stadium,noun,[],[]
8271,лезвие,blade,noun,['острое лезвие'],['sharp blade']
8272,лезвие,edge,noun,[],[]
8273,нелюдим,loner,noun,[],[]
8274,ребенок,child,noun,"['маленький ребенок', 'дети из школы', 'недоношенный ребенок']","['small child', 'kids from school', 'premature baby']"
8275,принимать к сведению,take note,verb,[],[]
8276,принимать к сведению,take into consideration,verb,[],[]
8277,принимать к сведению,take into account,verb,[],[]
8278,избрание,election,noun,['избрание депутатов'],['election of deputies']
8279,регулирование,regulation,noun,['государственное регулирование'],['state regulation']
8280,регулирование,control,noun,"['автоматическое регулирование', 'кризисное регулирование']","['automatic control', 'crisis management']"
8281,регулирование,regulating,noun,"['система регулирования', 'процесс регулирования']","['regulating system', 'adjustment process']"
8282,регулирование,regulatory,noun,[],[]
8283,регулирование,regulate,noun,['клапан регулирования давления'],['pressure regulating valve']
8284,регулирование,regulator,noun,['регулирование давления'],['pressure regulator']
8285,регулирование,adjusting,noun,['устройство регулирования'],['adjusting device']
8286,регулирование,moderation,noun,[],[]
8287,габарит,size,noun,"['малый габарит', 'внушительные габариты']","['small size', 'impressive dimensions']"
8288,габарит,envelope,noun,['наружный габарит'],['outer envelope']
8289,высохнуть,dry out,verb,[],[]
8290,высохнуть,dry,verb,['высохнуть полностью'],['dry completely']
8291,перелет,trip,noun,[],[]
8292,перелет,migration,noun,['перелет птиц'],['bird migration']
8293,перелет,hop,noun,['короткий перелет'],['short hop']
8294,перелет,flying,noun,['беспосадочный перелет'],['nonstop flight']
8295,перелет,overflight,noun,[],[]
8296,перелет,fly,noun,[],[]
8297,коварно,insidiously,adverb,[],[]
8298,обучение,training,noun,"['обучение персонала', 'метод обучения']","['personnel training', 'teaching method']"
8299,обучение,learning,noun,"['кривая обучения', 'обучение взрослых', 'домашнее обучение']","['learning curve', 'adult education', 'home schooling']"
8300,обучение,study,noun,['год обучения'],['year of study']
8301,обучение,instruction,noun,['дистанционное обучение'],['remote instruction']
8302,обучение,tuition,noun,['бесплатное обучение'],['free tuition']
8303,обучение,apprenticeship,noun,['программа обучения'],['apprenticeship program']
8304,обучение,trained,noun,['проходить обучение'],['be trained']
8305,обучение,educate,noun,['обучение студентов'],['educate students']
8306,обучение,trainee,noun,[],[]
8307,обучение,nurture,noun,[],[]
8308,обучение,indoctrination,noun,[],[]
8309,обучение,tutelage,noun,[],[]
8310,войлочный,felt,adjective,['войлочный ковер'],['felt carpet']
8311,проводить,conduct,verb,"['проводящий материал', 'проводить ночь', 'проводить эксперименты', 'проводить политику', 'проводить аудит', 'проводить исследования']","['conducting material', 'spend the night', 'carry out experiments', 'pursue a policy', 'perform the audit', 'undertake studies']"
8312,проводить,hold,verb,['проводить консультации'],['hold consultations']
8313,проводить,run,verb,[],[]
8314,проводить,make,verb,"['проводить презентации', 'проводить исследование']","['make presentations', 'doing research']"
8315,проводить,provide,verb,['проводить лечение'],['provide treatment']
8316,проводить,lead,verb,[],[]
8317,проводить,draw,verb,['проводить аналогии'],['draw analogies']
8318,проводить,escort,verb,[],[]
8319,проводить,arrange,verb,[],[]
8320,проводить,navigate,verb,[],[]
8321,проводить,show,verb,[],[]
8322,проводить,usher,verb,[],[]
8323,проводить,drive,verb,[],[]
8324,проводить,prosecute,verb,[],[]
8325,действительность,reality,noun,"['объективная действительность', 'соответствовать действительности']","['objective reality', 'represent the facts']"
8326,действительность,validity,noun,['формальная действительность'],['formal validity']
8327,действительность,real,noun,[],[]
8328,действительность,effect,noun,[],[]
8329,действительность,truly,noun,[],[]
8330,удовлетворительно,satisfactorily,adverb,[],[]
8331,звание,title,noun,['почетное звание'],['honorary title']
8332,звание,rank,noun,['воинское звание'],['military rank']
8333,звание,degree,noun,['ученое звание'],['academic degree']
8334,звание,status,noun,[],[]
8335,звание,calling,noun,['высокое звание'],['high calling']
8336,звание,dignity,noun,[],[]
8337,дуновение ветра,breath of wind,noun,[],[]
8338,небывалый,unprecedented,adjective,"['небывалый размах', 'небывалый рост']","['unprecedented scale', 'tremendous growth']"
8339,небывалый,unknown,adjective,[],[]
8340,небывалый,extraordinary,adjective,['небывалый успех'],['extraordinary success']
8341,небывалый,unheard,adjective,[],[]
8342,орхестра,orchestra,noun,[],[]
8343,фан,Phan,noun,[],[]
8344,фан,fan,noun,[],[]
8345,фан,fun,noun,[],[]
8346,внешнее окружение,external environment,noun,[],[]
8347,просто,just,particle,['просто прекрасный'],['just fine']
8348,просто,easily,particle,[],[]
8349,пройти,pass,verb,"['пройти испытание', 'пройти успешно', 'пройти прямо', 'пройденный путь']","['pass a test', 'go well', 'walk directly', 'traversed path']"
8350,пройти,move,verb,[],[]
8351,пройти,cover,verb,[],[]
8352,внизу,below,adverb,[],[]
8353,внизу,down,adverb,['оставаться внизу'],['stay down']
8354,внизу,downstairs,adverb,[],[]
8355,внизу,on the bottom,adverb,[],[]
8356,внизу,under,adverb,[],[]
8357,внизу,at the bottom,preposition,[],[]
8358,гений,genius,noun,"['военный гений', 'злой гений']","['military genius', 'evil genie']"
8359,гений,mastermind,noun,['криминальный гений'],['criminal mastermind']
8360,висячий,hanging,adjective,['висячий сад'],['hanging garden']
8361,висячий,suspension,adjective,['висячий мост'],['suspension bridge']
8362,висячий,pendulous,adjective,[],[]
8363,висячий,suspended,adjective,[],[]
8364,видеть,see,verb,['также видеть'],['also see']
8365,видеть,watch,verb,[],[]
8366,видеть,visible,verb,['видимый свет'],['visible light']
8367,везде,everywhere,adverb,['появиться везде'],['appear everywhere']
8368,везде,universally,adverb,[],[]
8369,везде,wherever,adverb,[],[]
8370,везде,always,adverb,[],[]
8371,везде,about,adverb,[],[]
8372,исчерпывающий,exhaustive,participle,['исчерпывающая информация'],['exhaustive information']
8373,Европа,Europe,noun,[],[]
8374,европа,european,noun,['рынок восточной европы'],['eastern european market']
8375,юстиция,justice,noun,['министр юстиции'],['minister of justice']
8376,довод,argument,noun,"['убедительный довод', 'неопровержимый довод']","['convincing argument', 'compelling reason']"
8377,довод,evidence,noun,[],[]
8378,довод,plea,noun,[],[]
8379,довод,argue,noun,[],[]
8380,довод,submission,noun,[],[]
8381,ломать,break,verb,['ломанная линия'],['broken line']
8382,ломать,destroy,verb,[],[]
8383,ломать,rack,verb,[],[]
8384,ломать,wring,verb,[],[]
8385,передвигаться,move,verb,[],[]
8386,передвигаться,roam,verb,[],[]
8387,передвигаться,locomote,verb,[],[]
8388,эффективно,efficiently,adverb,"['весьма эффективно', 'работать более эффективно']","['quite efficiently', 'work more effectively']"
8389,звукоинженер,sound engineer,noun,[],[]
8390,произнести,speak,verb,"['произнесенное слово', 'произнести вслух', 'произнести слова', 'произнести фразу']","['spoken word', 'say aloud', 'pronounce the words', 'utter the phrase']"
8391,произнести,give,verb,['произнести речь'],['deliver a speech']
8392,произнести,make,verb,['произнести тост'],['make a toast']
8393,поить,water,verb,['поить овец'],['water the sheep']
8394,чашка,cup,noun,"['чашка кофе', 'чашка с рисом', 'фарфоровая чашка']","['cup of coffee', 'bowl of rice', 'porcelain teacup']"
8395,чашка,dish,noun,[],[]
8396,чашка,pan,noun,[],[]
8397,чашка,cupful,noun,[],[]
8398,шайба,washer,noun,['плоская шайба'],['flat washer']
8399,шайба,puck,noun,['хоккейная шайба'],['hockey puck']
8400,шайба,shim,noun,[],[]
8401,шайба,collar,noun,[],[]
8402,совместный,joint,adjective,"['совместное предприятие', 'совместная программа', 'совместные усилия']","['joint venture', 'cooperative programme', 'collective effort']"
8403,совместный,collaborative,adjective,"['совместный проект', 'совместный процесс']","['collaborative project', 'participatory process']"
8404,совместный,common,adjective,"['совместная борьба', 'совместный доступ']","['common struggle', 'shared access']"
8405,совместный,mutual,adjective,['совместный фонд'],['mutual fund']
8406,совместный,co,adjective,[],[]
8407,совместный,conjoint,adjective,['совместный анализ'],['conjoint analysis']
8408,совместный,united,adjective,[],[]
8409,заставка,headpiece,noun,[],[]
8410,заставка,splash,noun,[],[]
8411,заставка,wallpaper,noun,[],[]
8412,заставка,intro,noun,[],[]
8413,заставка,miniature,noun,[],[]
8414,заставка,logo screen,noun,[],[]
8415,опорожнить,void,verb,['опорожнить мочевой пузырь'],['empty the bladder']
8416,опорожнить,drain,verb,[],[]
8417,намерение,intention,noun,"['благое намерение', 'заявление о намерениях']","['good intention', 'statement of intent']"
8418,намерение,purpose,noun,['божественное намерение'],['divine purpose']
8419,намерение,plan,noun,['агрессивные намерения'],['aggressive plans']
8420,намерение,mind,noun,['намерение бога'],['mind of god']
8421,намерение,intend,noun,[],[]
8422,намерение,determination,noun,"['твердое намерение', 'добрые намерения']","['strong determination', 'good resolves']"
8423,намерение,design,noun,[],[]
8424,намерение,idea,noun,[],[]
8425,намерение,view,noun,[],[]
8426,намерение,effect,noun,[],[]
8427,настать,come,verb,[],[]
8428,немыслимый,unthinkable,adjective,['немыслимое количество'],['incredible number']
8429,немыслимый,impossible,adjective,['немыслимый угол'],['impossible angle']
8430,немыслимый,unimaginable,adjective,[],[]
8431,немыслимый,unconceivable,adjective,[],[]
8432,техника,technique,noun,['хирургическая техника'],['surgical technique']
8433,техника,technology,noun,"['космическая техника', 'вычислительная техника']","['space technology', 'computer engineering']"
8434,техника,technics,noun,['ракетная техника'],['rocket technics']
8435,техника,equipment,noun,"['военная техника', 'тяжелая техника', 'сельскохозяйственная техника']","['military equipment', 'heavy machinery', 'agricultural machines']"
8436,техника,vehicle,noun,['бронетанковая техника'],['armoured vehicles']
8437,техника,device,noun,['медицинская техника'],['medical device']
8438,техника,materiel,noun,['боевая техника'],['combat materiel']
8439,техника,mechanism,noun,[],[]
8440,путь следования,route,noun,[],[]
8441,путь следования,transit,noun,[],[]
8442,свой характер,its nature,noun,[],[]
8443,свой характер,own character,noun,[],[]
8444,свой характер,our character,noun,[],[]
8445,сломать,break,verb,['сломанная нога'],['broken leg']
8446,сломать,snap,verb,[],[]
8447,сломать,fracture,verb,['сломать ребро'],['crack a rib']
8448,табличка,plate,noun,['фирменная табличка'],['name plate']
8449,табличка,tablet,noun,['восковые таблички'],['wax tablets']
8450,табличка,placard,noun,[],[]
8451,табличка,sign,noun,['пластиковая табличка'],['plastic sign']
8452,табличка,plaque,noun,['деревянные таблички'],['wooden plaque']
8453,табличка,table,noun,['каменная табличка'],['rock table']
8454,чуть,slightly,adverb,[],[]
8455,чуть,just,adverb,[],[]
8456,чуть,hardly,adverb,[],[]
8457,чуть,barely,noun,[],[]
8458,дочь,daughter,noun,['единственная дочь'],['only daughter']
8459,дочь,child,noun,[],[]
8460,танцевальный вечер,dance,noun,[],[]
8461,танцевальный вечер,dance evening,noun,[],[]
8462,танцевальный вечер,dancing party,noun,[],[]
8463,слово,word,noun,['свобода слова'],['freedom of speech']
8464,слово,say,noun,"['последнее слово', 'суровое слово']","['last say', 'hard saying']"
8465,слово,floor,noun,['предоставлять слово'],['give the floor']
8466,слово,term,noun,['жаргонное слово'],['slang term']
8467,слово,keyword,noun,['зарезервированное слово'],['reserved keyword']
8468,слово,syllable,noun,[],[]
8469,слово,faith,noun,[],[]
8470,порог,threshold,noun,['болевой порог'],['pain threshold']
8471,порог,doorstep,noun,[],[]
8472,порог,sill,noun,['дверные пороги'],['door sills']
8473,порог,rapid,noun,['многочисленные пороги'],['numerous rapids']
8474,порог,step,noun,[],[]
8475,порог,rift,noun,[],[]
8476,порог,apron,noun,[],[]
8477,дива,diva,noun,['оперная дива'],['opera diva']
8478,бар,bar,noun,"['гостиничный бар', 'маленький бар']","['hotel bar', 'little pub']"
8479,бар,speakeasy,noun,[],[]
8480,факел,torch,noun,"['горящий факел', 'голубой факел']","['burning torch', 'blue flame']"
8481,факел,torchlight,noun,[],[]
8482,факел,flambeau,noun,[],[]
8483,факел,cresset,noun,[],[]
8484,факел,flare,noun,['газовый факел'],['gas flare']
8485,факел,plume,noun,['лазерный факел'],['laser plume']
8486,теплосодержание,enthalpy,noun,[],[]
8487,неясный,unclear,adjective,"['неясные обстоятельства', 'неясная перспектива']","['unclear circumstances', 'uncertain prospects']"
8488,неясный,obscure,adjective,['неясные моменты'],['obscure points']
8489,неясный,dim,adjective,['неясные очертания'],['dim shape']
8490,неясный,indistinct,adjective,['неясный шум'],['indistinct noise']
8491,неясный,shadowy,adjective,['неясная фигура'],['shadowy figure']
8492,неясный,indefinite,adjective,[],[]
8493,неясный,dull,adjective,[],[]
8494,неясный,twilight,adjective,[],[]
8495,авансовый,advance,adjective,['авансовый платеж'],['advance payment']
8496,получать,receive,verb,"['также получать', 'получать доступ', 'получать доходы']","['also receive', 'gain access', 'derive income']"
8497,получать,have,verb,['получать удовольствие'],['have fun']
8498,получать,take,verb,['получать огромные прибыли'],['make huge profits']
8499,получать,enjoy,verb,[],[]
8500,получать,collect,verb,['получать информацию'],['collect information']
8501,получать,draw,verb,['получать питание'],['draw power']
8502,получать,secure,verb,[],[]
8503,командовать,command,verb,['командовать армией'],['command the armies']
8504,командовать,lead,verb,[],[]
8505,командовать,boss,verb,[],[]
8506,командовать,bossy,verb,[],[]
8507,командовать,Lord,verb,[],[]
8508,командовать,officer,verb,[],[]
8509,замораживание,freezing,noun,['замораживание средств'],['freezing of funds']
8510,замораживание,freeze,noun,['замораживание активов'],['freeze assets']
8511,замораживание,refrigeration,noun,[],[]
8512,целенаправленно,purposefully,adverb,[],[]
8513,целенаправленно,specifically,adverb,[],[]
8514,провоз,transport,noun,['провоз багажа'],['luggage transportation']
8515,вход,input,noun,['цифровой вход'],['digital input']
8516,вход,entrance,noun,"['главный вход', 'точка входа', 'низкий вход']","['main entrance', 'entry point', 'low intake']"
8517,вход,inlet,noun,['давление на входе'],['inlet pressure']
8518,вход,doorway,noun,[],[]
8519,вход,login,noun,"['окно входа', 'экран входа']","['login screen', 'logon screen']"
8520,вход,enter,noun,['вход в здание'],['enter the building']
8521,вход,access,noun,['бесплатный вход'],['complimentary access']
8522,вход,gate,noun,[],[]
8523,вход,logging,noun,['вход в систему'],['logging into the system']
8524,вход,mouth,noun,[],[]
8525,вход,ingress,noun,[],[]
8526,вход,passage,noun,[],[]
8527,вход,ingoing,noun,[],[]
8528,изношенный,worn,adjective,['изношенные шины'],['worn tires']
8529,изношенный,frayed,adjective,[],[]
8530,изношенный,decrepit,adjective,[],[]
8531,изношенный,outworn,adjective,[],[]
8532,изношенный,battered,participle,[],[]
8533,часть,part,noun,"['неотъемлемая часть', 'часть программного обеспечения', 'существенная часть']","['integral part', 'piece of software', 'substantial portion']"
8534,часть,section,noun,['средняя часть'],['middle section']
8535,часть,share,noun,['большая часть'],['large proportion']
8536,часть,unit,noun,['воинская часть'],['military unit']
8537,часть,side,noun,['задняя часть'],['back side']
8538,часть,half,noun,['верхняя часть'],['top half']
8539,часть,segment,noun,['часть общества'],['segment of society']
8540,часть,end,noun,[],[]
8541,часть,bulk,noun,['значительная часть'],['great bulk']
8542,часть,slice,noun,[],[]
8543,часть,instalment,noun,[],[]
8544,часть,sector,noun,[],[]
8545,часть,corner,noun,[],[]
8546,часть,allotment,noun,[],[]
8547,часть,partition,noun,[],[]
8548,часть,outfit,noun,[],[]
8549,часть,book,noun,[],[]
8550,часть,reel,noun,[],[]
8551,часть,parcel,noun,[],[]
8552,бочонок,barrel,noun,"['пустой бочонок', 'пивной бочонок', 'бочонок пива']","['empty barrel', 'beer keg', 'cask of beer']"
8553,бочонок,tub,noun,[],[]
8554,бочонок,small cask,noun,[],[]
8555,обрушиться,descend,verb,[],[]
8556,обрушиться,collapse,verb,[],[]
8557,обрушиться,fall,verb,[],[]
8558,обрушиться,break,verb,[],[]
8559,радужный,rainbow,adjective,"['радужная форель', 'радужная картина']","['rainbow trout', 'rosy picture']"
8560,радужный,iridescent,adjective,['радужная оболочка'],['iridescent shell']
8561,радужный,bright,adjective,['радужные перспективы'],['bright prospects']
8562,радужный,optimistic,adjective,[],[]
