,eng_word,rus,fr
1966,fishing,Рыбная ловля,pêche
1967,fishing,рыболов,pêcheur
1968,fishing,удочка,no_equality
1969,fishing,вылов рыбы,pêche
1970,fishing,вылов рыбы,halieutique
1971,fishing,вылов рыбы,poisson
1972,fishing,ужение,pêche
1973,fishing,рыболовный,pêche
1974,fishing,рыбодобывающий,no_equality
1975,fishing,ловильный,no_equality
1976,adjective,прилагательное,adjectif
1977,adjective,определение,no_equality
1978,adjective,характеристика,no_equality
1979,dinner,обед,dîner
1980,dinner,обед,souper
1981,dinner,обед,repas
1982,dinner,обед,déjeuner
1983,dinner,обед,à manger | manger
1984,dinner,торжественный обед,dîner
1985,dinner,торжественный обед,repas
1986,dinner,торжественный обед,déjeuner
1987,dinner,торжественный обед,à manger | manger
1988,dinner,обеденный,no_equality
1989,dinner,званый,dîner
1990,America,Америка,amérique
1991,America,Америка,états-unis
1992,America,Америка,américain
1993,America,Америка,america
1994,dependable,надежный,fiable
1995,dependable,надежный,sûr
1996,dependable,зависимый,no_equality
1997,dependable,заслуживающий доверия,no_equality
1998,dependable,зависящий,no_equality
1999,finally,окончательно,enfin
2000,finally,окончательно,finalement
2001,finally,окончательно,définitivement
2002,finally,в конце концов,enfin
2003,finally,в конце концов,finalement
2004,finally,в конце концов,fini par
2005,finally,в конце концов,finit par
2006,finally,в заключение,enfin
2007,finally,в заключение,finalement
2008,finally,в заключение,pour conclure
2009,finally,в заключение,pour terminer
2010,finally,в заключение,pour finir
2011,finally,в заключение,dernier lieu | en dernier lieu
2012,finally,конечно,no_equality
2013,Belgium,Бельгия,belgique
2014,almost,почти,presque
2015,almost,почти,près
2016,almost,почти,pratiquement
2017,almost,почти,quasiment
2018,almost,почти,quasi
2019,almost,почти,bientôt
2020,almost,почти,environ
2021,almost,почти,guère
2022,almost,почти,failli
2023,almost,почти,plupart
2024,almost,почти,presqu | presqu'
2025,almost,без малого,no_equality
2026,almost,чуть ли не,presque
2027,secular,светский,laïc
2028,secular,светский,séculier
2029,secular,вековой,séculaire
2030,secular,долговременный,no_equality
2031,secular,секуляристский,no_equality
2032,secular,мирянин,no_equality
2033,secular,светскость,no_equality
2034,far,дальний,lointain
2035,far,далеко,loin
2036,far,далеко,trop
2037,far,далеко,très
2038,far,далеко,éloigné
2039,far,гораздо,beaucoup
2040,far,гораздо,bien
2041,far,гораздо,nettement
2042,far,гораздо,encore
2043,far,вдали,loin
2044,far,значительно,beaucoup
2045,far,значительно,bien
2046,far,значительно,très
2047,far,значительно,nettement
2048,far,значительно,largement
2049,far,на большом расстоянии,no_equality
2050,far,далече,no_equality
2051,far,удаленный,no_equality
2052,eighth,восьмой,huitième
2053,eighth,восьмой,8e
2054,eighth,восьмой,huit
2055,eighth,восьмой,8ème
2056,eighth,восьмой,4ème | 8ème
2057,eighth,восьмая часть,huitième
2058,eighth,восьмая часть,8ème
2059,eighth,восьмая часть,4ème | 8ème
2060,eighth,восьмая,huitième
2061,the,этот,no_equality
2062,the,тот,no_equality
2063,the,такой,no_equality
2064,the,тем,no_equality
2065,everything,все,tout
2066,everything,все,ça
2067,everything,что угодно,chose | quelque chose
2068,air,воздух,air
2069,air,воздух,atmosphère
2070,air,эфир,direct
2071,air,эфир,diffuser
2072,air,атмосфера,atmosphère
2073,air,авиация,no_equality
2074,air,самолет,avion
2075,air,самолет,vol
2076,air,Эйр,air
2077,air,воздушный транспорт,no_equality
2078,air,пневматический,pneumatique
2079,air,атмосферный,atmosphère | atmosphérique
2080,air,эфирный,no_equality
2081,air,надувной,gonflable
2082,air,авиатранспортный,no_equality
2083,air,вентиляционный,ventilation | de ventilation
2084,air,проветривать,aérer
2085,air,транслировать,diffuser
2086,below,ниже,ci-après
2087,below,ниже,en dessous
2088,below,ниже,en-dessous
2089,below,ниже,plus loin
2090,below,ниже,plus bas
2091,below,ниже,en bas
2092,below,ниже,suivant
2093,below,ниже,ci-dessous
2094,below,ниже,sou
2095,below,ниже,au-dessous
2096,below,ниже,moins
2097,below,ниже,suit
2098,below,ниже,au-dessous de | au-dessous
2099,below,ниже,inférieur à | inférieur
2100,below,внизу,en dessous
2101,below,внизу,en bas
2102,below,далее,ci-après
2103,below,далее,plus loin
2104,below,меньше,moins
2105,below,меньше,inférieur à | inférieur
2106,below,под,sou
2107,below,под,au-dessous
2108,below,под,au-dessous de | au-dessous
2109,below,нижеуказанный,no_equality
2110,dance,танец,danse
2111,dance,танец,dance
2112,dance,танец,bal
2113,dance,танец,danser
2114,dance,бал,bal
2115,dance,танцевальная музыка,danse | de danse
2116,dance,танцевальная музыка,soirée dansante | dansante
2117,dance,танцевальный вечер,soirée
2118,dance,танцевальный вечер,danse | de danse
2119,dance,танцевальный вечер,soirée dansante | dansante
2120,dance,танцевальное искусство,danse
2121,dance,танцулька,no_equality
2122,dance,хореография,chorégraphie
2123,dance,танцевать,danser
2124,dance,приплясывать,no_equality
2125,dance,хореографический,no_equality
2126,dance,плясовой,no_equality
2127,mother,мать,mère
2128,mother,мать,maman
2129,mother,мамаша,mère
2130,mother,мамаша,maman
2131,mother,материнский,maternel
2132,mother,родной,no_equality
2133,mother,мамин,maman | de maman
2134,fill,заполнять,remplir
2135,fill,наполнять,remplir
2136,fill,заливать,no_equality
2137,fill,заправлять,no_equality
2138,fill,пополнить,compléter
2139,fill,восполнить,combler
2140,fill,восполнить,remédier
2141,fill,занять,occuper
2142,fill,засыпать,no_equality
2143,fill,набить,gonfler
2144,fill,заполонить,no_equality
2145,fill,заполнение,remplir
2146,have,иметь,avoir
2147,have,иметь,être
2148,have,иметь,disposer
2149,have,иметь,présenter
2150,have,иметь,posséder
2151,have,иметь,prendre
2152,have,обладать,avoir
2153,have,обладать,disposer
2154,have,обладать,présenter
2155,have,обладать,posséder
2156,have,получать,avoir
2157,have,получать,disposer
2158,have,получать,recevoir
2159,have,испытывать,avoir
2160,have,испытывать,ressentir
2161,have,провести,faire
2162,have,провести,passer
2163,have,приходиться,no_equality
2164,have,оказывать,avoir
2165,have,оказывать,recevoir
2166,have,носить,avoir
2167,have,носить,porter
2168,have,проявлять,prendre
2169,have,потерпеть,no_equality
2170,have,питать,no_equality
2171,have,уже,no_equality
2172,have,вспомогательный глагол,no_equality
2173,everywhere,везде,partout
2174,everywhere,везде,tout
2175,everywhere,во всем мире,dans le monde entier | du monde entier
2176,everywhere,куда бы,partout | partout où
2177,everywhere,сплошь,no_equality
2178,everywhere,вездесущий,no_equality
2179,order,порядок,ordre
2180,order,приказ,ordre
2181,order,приказ,arrêté
2182,order,приказ,décision
2183,order,приказ,ordonnance
2184,order,заказ,commande
2185,order,заказ,commander
2186,order,орден,ordre
2187,order,последовательность,ordre
2188,order,строй,no_equality
2189,order,приказание,ordre
2190,order,заказывать,commander
2191,order,приказывать,commander
2192,order,приказывать,ordonner
2193,order,упорядочить,no_equality
2194,fail,неудача,no_equality
2195,fail,провалить,rater
2196,fail,провалить,échouer | échouer à
2197,fail,не удаваться,no_equality
2198,fail,потерпеть неудачу,échouer
2199,fail,подвести,décevoir
2200,fail,недоставать,manquer
2201,fail,выйти из строя,panne | en panne
2202,fail,провалиться,échouer
2203,fail,не смочь,no_equality
2204,fail,рухнуть,faire faillite
2205,fail,не справиться,no_equality
2206,fail,не сработать,échouer
2207,fail,не увенчаться успехом,no_equality
2208,fail,не состояться,no_equality
2209,fail,оказаться неудачным,no_equality
2210,fail,окончиться неудачей,no_equality
2211,fail,потерпеть провал,no_equality
2212,fail,потерпеть фиаско,no_equality
2213,everyone,все,tout le monde
2214,everyone,все,chacun
2215,envelope,конверт,enveloppe
2216,envelope,оболочка,enveloppe
2217,envelope,колба,no_equality
2218,envelope,огибающая,no_equality
2219,envelope,габарит,no_equality
2220,envelope,оболочечный,no_equality
2221,freeze,замерзать,geler
2222,freeze,замораживать,geler
2223,freeze,застывать,no_equality
2224,freeze,примерзать,no_equality
2225,freeze,зависать,no_equality
2226,freeze,отморозить,no_equality
2227,freeze,заледенеть,no_equality
2228,freeze,вмерзнуть,geler
2229,freeze,замораживание,geler
2230,freeze,замораживание,gel
2231,freeze,зависание,no_equality
2232,freeze,мороз,geler
2233,freeze,мороз,froid
2234,freeze,мороз,gelée
2235,necessary,необходимый,nécessaire
2236,necessary,необходимый,indispensable
2237,necessary,необходимый,requis
2238,necessary,необходимый,besoin
2239,necessary,неизбежный,no_equality
2240,necessary,надобный,no_equality
2241,necessary,требуемый,nécessaire
2242,necessary,требуемый,requis
2243,necessary,надо,besoin
2244,necessary,надобность,besoin
2245,with,с,no_equality
2246,with,причем,dont
2247,with,вместе с,avec
2248,size,размер,taille
2249,size,размер,dimension
2250,size,размер,pointure
2251,size,формат,format
2252,size,формат,modèle
2253,size,емкость,taille
2254,size,диаметр,no_equality
2255,size,габариты,dimension
2256,size,численность,taille
2257,size,численность,nombre
2258,size,численность,effectif
2259,size,рост,taille
2260,size,крупность,no_equality
2261,size,кегль,no_equality
2262,size,разм,no_equality
2263,size,размерный,no_equality
2264,treat,рассматривать,traiter
2265,treat,рассматривать,considérer
2266,treat,обращаться,traiter
2267,treat,лечить,traiter
2268,treat,лечить,soigner
2269,treat,лечить,guérir
2270,treat,лечить,traitement
2271,treat,обрабатывать,traiter
2272,treat,обходиться,traiter
2273,treat,угощать,no_equality
2274,treat,побаловать,no_equality
2275,treat,третировать,no_equality
2276,treat,угощение,régaler
2277,treat,угощение,gâterie
2278,treat,угощение,friandise
2279,treat,угощение,festin
2280,treat,угощение,récompense
2281,treat,удовольствие,plaisir
2282,treat,обработка,traitement
2283,approbation,одобрение,approbation
2284,select,выбирать,sélectionner
2285,select,выбирать,choisir
2286,select,выбирать,choix
2287,select,избирать,choisir
2288,select,выделить,sélectionner
2289,select,указать,désigner
2290,select,отборный,no_equality
2291,select,отбор,sélection
2292,select,отбор,choix
2293,read,читать,lire
2294,read,читать,lecture
2295,read,считывать,lire
2296,read,гласить,no_equality
2297,read,зачитать,lire
2298,read,начитаться,no_equality
2299,read,чтение,lire
2300,read,чтение,lecture
