,eng_word,l1,l1_context,l2,l2_context
1642,read,renseigner,inform | fill | educate | out-~-find out | populate | inform | fill in | out-~-fill out | ,узнать,learn | know | find out | recognize | discover | hear | 
1643,read,no_equality,,читаться,
1644,read,no_equality,,зачитать,
1645,read,no_equality,,гласить,stipulate | read as follows | 
1646,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1647,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1648,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1649,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1650,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1651,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1652,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1653,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1654,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1655,hear,audiencer,commission | abridge | ,no_equality,
1656,hear,instruire,educate | instruct | instruct | teach | appraise | investigate | educate | entertain | ,узнать,learn | know | find out | recognize | discover | read | 
1657,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1658,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1659,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1660,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1661,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1662,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1663,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1664,hear,instruire,educate | instruct | instruct | teach | appraise | investigate | educate | entertain | ,узнать,learn | know | find out | recognize | discover | read | 
1665,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1666,hear,no_equality,,заслушать,
1667,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1668,hear of,entendre,to hear of such a thing|hear | intend | mean | listen | hear | understand | want | wish | ,слышать,hear | hear | listen | 
1669,hear of,entendre,to hear of such a thing|hear | intend | mean | listen | hear | understand | want | wish | ,слышать,hear | hear | listen | 
1670,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,ощущение,feeling | sense | sensation | experience | perception | impression | 
1671,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1672,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,почувствовать,experience | sense | 
1673,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,считать,believe | think | consider | say | see | find | count | regard | 
1674,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,испытывать,to feel some happiness|experience | face | test | suffer | 
1675,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,казаться,seem | think | appear | look | believe | sound | 
1676,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,полезть,climb | 
1677,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,прибавить,add | pick up | couple | 
1678,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,ощутить,experience | sense | perceive | 
1679,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1680,feel,atmosphère,elegant feel|welcoming feel|modern feel|rustic feel|atmosphere | air | ambience | ambiance | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1681,feel,ambiance,tropical feel|historic feel|family feel|retro feel|atmosphere | ambience | ambiance | mood | surroundings | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1682,feel,sensation,sensation | feeling | sense | thrill | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1683,feel,toucher,touch | sense of touch | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1684,feel,feel,,no_equality,
1685,feel,allure,look | appearance | pace | allure | gait | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1686,feel,convivialité,friendliness | conviviality | user-friendliness | usability | warmth | friendly atmosphere | ease | ease-of-use | ,no_equality,
1687,feel,estimer,estimate | believe | consider | think | find | deem | estimate | esteem | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1688,feel,penser,to feel about natural gas|think | believe | think | consider | suggest | design | conceive | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1689,feel,sentir,to feel the implant|to feel the pressure|to feel his knee|to feel resistance|smell | sense | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1690,feel,croire,to feel very strongly|believe | think | suggest | believe | ,считать,believe | think | consider | say | see | find | count | regard | 
1691,feel,considérer,consider | regard | see | view | believe | look | think | treat | ,считать,believe | think | consider | say | see | find | count | regard | 
1692,feel,sembler,seem | appear | think | look | believe | sound | strike | ,казаться,seem | think | appear | look | believe | sound | 
1693,feel,avoir le sentiment,,no_equality,
1694,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,ощущение,feeling | sense | sensation | experience | perception | impression | 
1695,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1696,feel,atmosphère,elegant feel|welcoming feel|modern feel|rustic feel|atmosphere | air | ambience | ambiance | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1697,feel,ambiance,tropical feel|historic feel|family feel|retro feel|atmosphere | ambience | ambiance | mood | surroundings | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1698,feel,sensation,sensation | feeling | sense | thrill | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1699,feel,toucher,touch | sense of touch | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1700,feel,allure,look | appearance | pace | allure | gait | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1701,feel,estimer,estimate | believe | consider | think | find | deem | estimate | esteem | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1702,feel,penser,to feel about natural gas|think | believe | think | consider | suggest | design | conceive | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1703,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1704,feel,sentir,to feel the implant|to feel the pressure|to feel his knee|to feel resistance|smell | sense | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1705,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,почувствовать,experience | sense | 
1706,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,ощутить,experience | sense | perceive | 
1707,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,считать,believe | think | consider | say | see | find | count | regard | 
1708,feel,croire,to feel very strongly|believe | think | suggest | believe | ,считать,believe | think | consider | say | see | find | count | regard | 
1709,feel,considérer,consider | regard | see | view | believe | look | think | treat | ,считать,believe | think | consider | say | see | find | count | regard | 
1710,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,испытывать,to feel some happiness|experience | face | test | suffer | 
1711,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,казаться,seem | think | appear | look | believe | sound | 
1712,feel,sembler,seem | appear | think | look | believe | sound | strike | ,казаться,seem | think | appear | look | believe | sound | 
1713,feel,no_equality,,ощутиться,linger | 
1714,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,полезть,climb | 
1715,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,прибавить,add | pick up | couple | 
1716,be,devenir,become | become | get | ,быть,to be in CG|to be here|to be there|have | include | feature | get | come | go | offer | become | 
1717,be,devenir,become | become | get | ,стать,become | begin | start | become | get | make | come | 
1718,be,devenir,become | become | get | ,иметь,have | make | mean | feature | hold | enjoy | keep | possess | 
1719,be,devenir,become | become | get | ,являться,represent | provide | include | constitute | become | remain | belong | 
1720,be,devenir,become | become | get | ,находиться,locate | set | find | situate | lie | sit | remain | stay | contain | 
1721,be,devenir,become | become | get | ,заключаться,lie | consist | consist of | concern | relate | stem from | enclose | 
1722,be,devenir,become | become | get | ,оказаться,prove | appear | turn out | end up | end | face | trap | strand | 
1723,be,devenir,become | become | get | ,нести,bear | carry | assume | hold | bring | accept | pose | bore | 
1724,be,devenir,become | become | get | ,остаться,remain | stay | leave | remain | dump | strand | 
1725,be,avoir,to be in trouble|to be by roll-call|to always be more|to be even more|have | get | make | need | have got | do | find | give | ,стать,become | begin | start | become | get | make | come | 
1726,be,être,to be in a position|to be on time|have | become | get | come | remain | occur | He is calling his friend|I have been waiting for hours|to be continued...|He was taught a lesson ! |He is to arrive by 6|You are to be helped|,стать,become | begin | start | become | get | make | come | 
1727,be,constituer,constitute | provide | represent | form | make up | establish | pose | setup | ,являться,represent | provide | include | constitute | become | remain | belong | 
1728,be,consister,consist | involve | consist of | lie | entail | ,стать,become | begin | start | become | get | make | come | 
1729,be,s'agir,concern | talk about | involve | deal | need | mean | relate | constitute | ,стать,become | begin | start | become | get | make | come | 
1730,be,représenter,represent | account for | represent | constitute | make up | pose | show | depict | ,стать,become | begin | start | become | get | make | come | 
1731,be,se faire,to no longer be between companies|to be in the euro|do | get | happen | take place | occur | carry out | conduct | takes place | ,стать,become | begin | start | become | get | make | come | 
1732,be,se trouver,to be on a label|locate | find | situate | lie | set | stand | sit | happen | ,стать,become | begin | start | become | get | make | come | 
1733,be,devenir,become | become | get | ,быть,to be in CG|to be here|to be there|have | include | feature | get | come | go | offer | become | 
1734,be,devenir,become | become | get | ,стать,become | begin | start | become | get | make | come | 
1735,be,avoir,to be in trouble|to be by roll-call|to always be more|to be even more|have | get | make | need | have got | do | find | give | ,стать,become | begin | start | become | get | make | come | 
1736,be,être,to be in a position|to be on time|have | become | get | come | remain | occur | He is calling his friend|I have been waiting for hours|to be continued...|He was taught a lesson ! |He is to arrive by 6|You are to be helped|,стать,become | begin | start | become | get | make | come | 
1737,be,consister,consist | involve | consist of | lie | entail | ,стать,become | begin | start | become | get | make | come | 
1738,be,s'agir,concern | talk about | involve | deal | need | mean | relate | constitute | ,стать,become | begin | start | become | get | make | come | 
1739,be,représenter,represent | account for | represent | constitute | make up | pose | show | depict | ,стать,become | begin | start | become | get | make | come | 
1740,be,se faire,to no longer be between companies|to be in the euro|do | get | happen | take place | occur | carry out | conduct | takes place | ,стать,become | begin | start | become | get | make | come | 
1741,be,se trouver,to be on a label|locate | find | situate | lie | set | stand | sit | happen | ,стать,become | begin | start | become | get | make | come | 
1742,be,devenir,become | become | get | ,иметь,have | make | mean | feature | hold | enjoy | keep | possess | 
1743,be,devenir,become | become | get | ,являться,represent | provide | include | constitute | become | remain | belong | 
1744,be,constituer,constitute | provide | represent | form | make up | establish | pose | setup | ,являться,represent | provide | include | constitute | become | remain | belong | 
1745,be,devenir,become | become | get | ,находиться,locate | set | find | situate | lie | sit | remain | stay | contain | 
1746,be,devenir,become | become | get | ,заключаться,lie | consist | consist of | concern | relate | stem from | enclose | 
1747,be,devenir,become | become | get | ,оказаться,prove | appear | turn out | end up | end | face | trap | strand | 
1748,be,devenir,become | become | get | ,нести,bear | carry | assume | hold | bring | accept | pose | bore | 
1749,be,devenir,become | become | get | ,остаться,remain | stay | leave | remain | dump | strand | 
1750,be worth,valoir,to be worth a thousand words|to be worth the effort|to be worth a visit|to be worth a look|apply | argue | earn | claim | assert | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1751,be worth,valoir,to be worth a thousand words|to be worth the effort|to be worth a visit|to be worth a look|apply | argue | earn | claim | assert | ,заслуживать,deserve | merit | deserve | 
1752,be worth,convenir,agree | need | suit | fit | agree upon | ,постоять,to be worth less|stand | cost | stand | face | wait | stand up | stand there | 
1753,be worth,convenir,agree | need | suit | fit | agree upon | ,оцениваться,estimate | evaluate | judge | assess | 
1754,be worth,convenir,agree | need | suit | fit | agree upon | ,следовать,follow | pursue | follow | have to | 
1755,be worth,mériter,deserve | merit | need | warrant | earn | deserve | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1756,be worth,valoir,to be worth a thousand words|to be worth the effort|to be worth a visit|to be worth a look|apply | argue | earn | claim | assert | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1757,be worth,mériter,deserve | merit | need | warrant | earn | deserve | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1758,be worth,convenir,agree | need | suit | fit | agree upon | ,постоять,to be worth less|stand | cost | stand | face | wait | stand up | stand there | 
1759,be worth,convenir,agree | need | suit | fit | agree upon | ,оцениваться,estimate | evaluate | judge | assess | 
1760,be worth,convenir,agree | need | suit | fit | agree upon | ,следовать,follow | pursue | follow | have to | 
1761,be worth,valoir,to be worth a thousand words|to be worth the effort|to be worth a visit|to be worth a look|apply | argue | earn | claim | assert | ,заслуживать,deserve | merit | deserve | 
1762,right,à droite,on the right | to the right | ,правильный,correct | proper | good | true | appropriate | valid | accurate | 
1763,right,à droite,on the right | to the right | ,правый,far right|right-wing | right-hand | rightist | right hand | wrong | 
1764,right,à droite,on the right | to the right | ,верный,intuitively right|true | correct | faithful | sure | loyal | staunch | accurate | valid | 
1765,right,à droite,on the right | to the right | ,прямо,directly | straight | 
1766,right,à droite,on the right | to the right | ,правильно,correctly | properly | rightly | 
1767,right,à droite,on the right | to the right | ,непосредственно,directly | immediately | 
1768,right,à droite,on the right | to the right | ,право,women's right|property right|civil right|political right|law | 
1769,right,approprié,appropriate | proper | suitable | adequate | correct | relevant | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1770,right,bon,quite right|good | best | better | bad | great | proper | improved | correct | well | anyway | okay | ,право,women's right|property right|civil right|political right|law | 
1771,right,droit,straight | right-hand | right hand | upright | human right|fundamental right|intellectual property right|exclusive right|law | duty | fee | ,право,women's right|property right|civil right|political right|law | 
1772,right,juste,absolutely right|morally right|fair | just | correct | accurate | proper | just | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1773,right,adéquat,adequate | appropriate | proper | suitable | correct | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1774,right,correct,correct | proper | decent | valid | accurate | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1775,right,adapté,right for your business|appropriate | suitable | adequate | responsive | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1776,right,vrai,true | real | genuine | ,право,women's right|property right|civil right|political right|law | 
1777,right,opportun,timely | appropriate | opportune | advisable | desirable | expedient | welcome | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1778,right,droite,extreme right|european right|political right|israeli right|right wing | right side | right-hand side | right hand side | right hand | ,право,women's right|property right|civil right|political right|law | 
1779,right,redresser,redress | straighten | restate | rectify | remedy | adjust | out-~-straighten out | ,no_equality,
1780,right,réparer,to right this wrong|repair | fix | repair | fix | rectify | remedy | mend | undo | ,право,women's right|property right|civil right|political right|law | 
1781,right,à droite,on the right | to the right | ,правильный,correct | proper | good | true | appropriate | valid | accurate | 
1782,right,à droite,on the right | to the right | ,правый,far right|right-wing | right-hand | rightist | right hand | wrong | 
1783,right,approprié,appropriate | proper | suitable | adequate | correct | relevant | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1784,right,juste,absolutely right|morally right|fair | just | correct | accurate | proper | just | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1785,right,adéquat,adequate | appropriate | proper | suitable | correct | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1786,right,correct,correct | proper | decent | valid | accurate | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1787,right,adapté,right for your business|appropriate | suitable | adequate | responsive | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1788,right,opportun,timely | appropriate | opportune | advisable | desirable | expedient | welcome | ,нужный,necessary | needed | correct | appropriate | proper | relevant | 
1789,right,à droite,on the right | to the right | ,верный,intuitively right|true | correct | faithful | sure | loyal | staunch | accurate | valid | 
1790,right,no_equality,,правоцентристский,center-right | centre-right | 
1791,right,à droite,on the right | to the right | ,прямо,directly | straight | 
1792,right,à droite,on the right | to the right | ,правильно,correctly | properly | rightly | 
1793,right,à droite,on the right | to the right | ,непосредственно,directly | immediately | 
1794,right,à droite,on the right | to the right | ,право,women's right|property right|civil right|political right|law | 
1795,right,bon,quite right|good | best | better | bad | great | proper | improved | correct | well | anyway | okay | ,право,women's right|property right|civil right|political right|law | 
1796,right,droit,straight | right-hand | right hand | upright | human right|fundamental right|intellectual property right|exclusive right|law | duty | fee | ,право,women's right|property right|civil right|political right|law | 
1797,right,vrai,true | real | genuine | ,право,women's right|property right|civil right|political right|law | 
1798,right,droite,extreme right|european right|political right|israeli right|right wing | right side | right-hand side | right hand side | right hand | ,право,women's right|property right|civil right|political right|law | 
1799,right,réparer,to right this wrong|repair | fix | repair | fix | rectify | remedy | mend | undo | ,право,women's right|property right|civil right|political right|law | 
1800,guru,gourou,economic gurus|internet guru|,no_equality,
1801,guru,no_equality,,гура,wizard | 
1802,guru,no_equality,,gurus,
1803,guru,no_equality,,светило,luminary | 
1804,guru,no_equality,,зубр,bison | 
1805,beginner,néophyte,neophyte | novice | newcomer | ,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1806,beginner,débutant,beginner to expert|novice | debutant | newbie | rookie | junior | learner | tyro | ,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1807,beginner,initiation,initiation | uptake | induction | ,no_equality,
1808,beginner,novice,novice | rookie | amateur | newcomer | greenhorn | tyro | tenderfoot | computer novice | ,no_equality,
1809,beginner,débutante,,no_equality,
1810,beginner,apprenti,apprentice | apprenticeship | trainee | learner | novice | tyro | ,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1811,beginner,néophyte,neophyte | novice | newcomer | ,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1812,beginner,débutant,beginner to expert|novice | debutant | newbie | rookie | junior | learner | tyro | ,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1813,beginner,apprenti,apprentice | apprenticeship | trainee | learner | novice | tyro | ,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1814,beginner,no_equality,,beginners,
1815,collide,heurter,hit | offend | hurt | ram | hit | bump | hurt | clash | upset | ,сталкиваться,face | encounter | confront | deal | clash | suffer | face | hit | 
1816,collide,heurter,hit | offend | hurt | ram | hit | bump | hurt | clash | upset | ,сталкивать,push | pit | confront | knock | 
1817,collide,se heurter,face | encounter | face | clash | hamper | encounter | ,конфликтовать,conflict | 
1818,collide,entrer en collision,,no_equality,
1819,collide,entrer en conflit,,no_equality,
1820,collide,heurter,hit | offend | hurt | ram | hit | bump | hurt | clash | upset | ,сталкиваться,face | encounter | confront | deal | clash | suffer | face | hit | 
1821,collide,se heurter,face | encounter | face | clash | hamper | encounter | ,конфликтовать,conflict | 
1822,collide,heurter,hit | offend | hurt | ram | hit | bump | hurt | clash | upset | ,сталкивать,push | pit | confront | knock | 
1823,genetically,génétiquement,,no_equality,
1824,genetically,no_equality,,генетический,
1825,precedent,précédent,dangerous precedent|legal precedent|important precedent|very dangerous precedent|predecessor | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1826,precedent,jurisprudence,existing precedent|case-law | case law | jurisprudence | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1827,precedent,antécédent,history | background | track record | antecedents | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1828,precedent,précédent,dangerous precedent|legal precedent|important precedent|very dangerous precedent|predecessor | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1829,precedent,jurisprudence,existing precedent|case-law | case law | jurisprudence | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1830,precedent,antécédent,history | background | track record | antecedents | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1831,refugee,réfugié,political refugees|convention refugee|Kosovar refugees|iraqi refugees|,беженец,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee|displaced person | 
1832,refugee,asile,asylum | asylum-seeker | ,no_equality,
1833,refugee,réfugié,political refugees|convention refugee|Kosovar refugees|iraqi refugees|,беженец,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee|displaced person | 
1834,refugee,no_equality,,делам беженцев,
1835,secular,séculier,profane | worldly | ,мирский,worldly | mundane | 
1836,secular,laïque,laid | ,no_equality,
1837,secular,laïc,laid | ,no_equality,
1838,secular,séculaire,age-old | century-old | long-standing | age - old | centuries-long | long-establish | age-long | centennial | ,no_equality,
1839,secular,profane,profane | laid | unholy | mundane | ,мирский,worldly | mundane | 
1840,secular,no_equality,,светский,
1841,secular,séculier,profane | worldly | ,мирский,worldly | mundane | 
1842,secular,profane,profane | laid | unholy | mundane | ,мирский,worldly | mundane | 
1843,secular,no_equality,,вековой,century-old | age-old | centuries-long | hundred-year-old | centennial | century old | 
1844,secular,no_equality,,долговременный,long-term | lasting | permanent | long-standing | long-lasting | durable | long-run | 
1845,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,паста,homemade pasta|paste | pasta dish | toothpaste | 
1846,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,макароны,macaroni | spaghetti | 
1847,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,спагетти,spaghetti | 
1848,pasta,pâtes alimentaires,,no_equality,
1849,pasta,pâté,block | pâté | pie | pate | blocks away | city block | pâtés | patés | ,no_equality,
1850,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,паста,homemade pasta|paste | pasta dish | toothpaste | 
1851,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,макароны,macaroni | spaghetti | 
1852,pasta,no_equality,,макаронные изделия,
1853,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,спагетти,spaghetti | 
1854,pasta,no_equality,,пасть,maw | jaw | paste | mouth | 
1855,beaver,castor,canadian beaver|caster | ,no_equality,
1856,beaver,no_equality,,бобр,
1857,beaver,no_equality,,бивер,
1858,tiger,tigre,Tamil Tiger|paper tiger|celtic tiger|asian tigers|,no_equality,
1859,tiger,no_equality,,тигр,asian tiger|Tamil Tiger|white tiger|Swat Tiger|
1860,tiger,no_equality,,тигрица,
1861,tiger,no_equality,,tigers,
1862,lion,lion,sea lion|last lion|male lions|african lion|,лев,sea lion|golden lion|young lion|lev | 
1863,lion,lion,sea lion|last lion|male lions|african lion|,лев,sea lion|golden lion|young lion|lev | 
1864,lion,no_equality,,lions,
1865,lion,no_equality,,львица,
1866,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,ручка,ball-point pen|handle | knob | crank | stick | pencil | lever | shaft | 
1867,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,перо,sea pen|feather | stylus | 
1868,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,авторучка,fountain pen | 
1869,pen,enclos,enclosure | paddock | corral | kennel | pigpen | ,загон,stall | corral | 
1870,pen,crayon,pencil | crayon | ,карандаш,pencil | crayon | 
1871,pen,stylet,digitizer pen|stylus | stylet | stiletto | ,no_equality,
1872,pen,plume,feather | duvet | bedding | plume | nib | quill | ,no_equality,
1873,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,ручка,ball-point pen|handle | knob | crank | stick | pencil | lever | shaft | 
1874,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,перо,sea pen|feather | stylus | 
1875,pen,enclos,enclosure | paddock | corral | kennel | pigpen | ,загон,stall | corral | 
1876,pen,no_equality,,pens,
1877,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,авторучка,fountain pen | 
1878,pen,crayon,pencil | crayon | ,карандаш,pencil | crayon | 
1879,pen,no_equality,,дрожь,tremor | chill | 
1880,coconut,coco,coco | coke | ,кокос,coco | 
1881,coconut,cocotier,coconut tree | coconut palm | palm tree | coconut grove | ,кокос,coco | 
1882,coconut,no_equality,,кокосовый орех,
1883,coconut,coco,coco | coke | ,кокос,coco | 
1884,coconut,cocotier,coconut tree | coconut palm | palm tree | coconut grove | ,кокос,coco | 
1885,dynamite,dynamite,,no_equality,
1886,dynamite,dynamiter,blow-up | blast | conducting blast | ,no_equality,
1887,dynamite,no_equality,,динамит,
1888,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложок,measuring spoon|spoonful | teaspoon | 
1889,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложка,spoonful | 
1890,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложечка,spoonful | 
1891,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,вилок,fork | plug | 
1892,spoon,cuiller,lure | tablespoon | spinner | ,ложок,measuring spoon|spoonful | teaspoon | 
1893,spoon,cuillerée,table spoon|spoonful | scoop | scoopful | ,no_equality,
