,eng_word,l1,l1_context,l2,l2_context
1347,stand up,se lever,rise | get up | up-~-stand up | stand | wake up | rise | get up | up-~-rise up | ,подниматься,rise | go up | climb | come up | get up | lift | rise up | climb up | come up | 
1348,stand up,se lever,rise | get up | up-~-stand up | stand | wake up | rise | get up | up-~-rise up | ,окрепнуть,stand up | 
1349,stand up,no_equality,,отстаивать,assert | defend | advocate | uphold | champion | defend | stand up | 
1350,stand out,se détacher,detach | out-~-stand out | break off | away-~-break away | come off | dislodge | cut out | ,выделиться,stand out | 
1351,stand out,se démarquer,out-~-stand out | perform consistently | override | digress | demarcate | ,no_equality,
1352,stand out,ressortir,emerge | resort | highlight | out-~-stand out | come out of | reveal | out-~-come out | ,no_equality,
1353,stand out,se distinguer,distinguish | out-~-stand out | characterize | differ | differentiate | excel | distinguish | single out | ,no_equality,
1354,stand out,briller,shine | glow | glitter | shine | sparkle | gleam | out-~-stand out | excel | sparkle | ,no_equality,
1355,stand out,se différencier,differentiate | differ | out-~-stand out | differentiate | ,no_equality,
1356,stand out,démarquer,out-~-stand out | ,no_equality,
1357,stand out,se dresser,stand | up-~-stand up | stand | loom | out-~-stand out | ,no_equality,
1358,stand out,no_equality,,выделяться,stand out | allocate | excel | 
1359,stand out,se détacher,detach | out-~-stand out | break off | away-~-break away | come off | dislodge | cut out | ,выделиться,stand out | 
1360,stand out,no_equality,,отличаться,differ | vary | feature | distinguish | boast | stand out | diverge | 
1361,stand out,no_equality,,заинтересовать,interest | engage | motivate | concern | commit | wonder | 
1362,stand out,no_equality,,превосходить,exceed | surpass | excel | outweigh | transcend | surpass | outperform | outstrip | stand out | 
1363,stand by,se contenter,make do with | settle | suffice | content | ,no_equality,
1364,stand by,no_equality,,придерживаться,hold | follow | maintain | pursue | embrace | favor | follow | obey | uphold | 
1365,stand by,no_equality,,стоять в стороне,
1366,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,рыба,fresh fish|raw fish|freshwater fish|wild fish|
1367,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,рыбка,little white fish|gold fish|white fish|small fish | goldfish | 
1368,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,ловить,catch | catch | bring down | catch | catch | bring down | 
1369,fish,de poisson,,no_equality,
1370,fish,ichtyologique,,no_equality,
1371,fish,piscicole,piscicultural | ,no_equality,
1372,fish,pêche,sport fish|local fish|fish in this territory|fishery | fishing | peach | ,рыба,fresh fish|raw fish|freshwater fish|wild fish|
1373,fish,pêcher,to fish in those waters|to fish for seals|to fish in the river|to fish in Moroccan waters|catch | harvest | to fish in those waters|to fish for seals|to fish in the river|to fish in Moroccan waters|catch | harvest | ,рыбка,little white fish|gold fish|white fish|small fish | goldfish | 
1374,fish,no_equality,,рыбный,
1375,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,рыба,fresh fish|raw fish|freshwater fish|wild fish|
1376,fish,pêche,sport fish|local fish|fish in this territory|fishery | fishing | peach | ,рыба,fresh fish|raw fish|freshwater fish|wild fish|
1377,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,рыбка,little white fish|gold fish|white fish|small fish | goldfish | 
1378,fish,pêcher,to fish in those waters|to fish for seals|to fish in the river|to fish in Moroccan waters|catch | harvest | to fish in those waters|to fish for seals|to fish in the river|to fish in Moroccan waters|catch | harvest | ,рыбка,little white fish|gold fish|white fish|small fish | goldfish | 
1379,fish,no_equality,,рыбачить,
1380,fish,no_equality,,ловить рыбу,
1381,fish,no_equality,,удить,
1382,fish,no_equality,,выловить,
1383,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,ловить,catch | catch | bring down | catch | catch | bring down | 
1384,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1385,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,преимущество,additional benefit|main benefit|benefits of globalization|obvious benefit|advantage | edge | strength | 
1386,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,польза,real benefit|benefits of slowness|moral benefit|societal benefit|favour | use | advantage | good | utility | usefulness | 
1387,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,пособие,welfare benefit|Parent’s Benefit|retirement benefit|government benefit|allowance | aid | manual | textbook | grant | welfare | stipend | guide | 
1388,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,льгота,tax benefit|pension benefit|housing benefit|special benefit|privilege | break | concession | incentive | perk | exemption | preference | rebate | 
1389,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,прибыль,net benefit|huge benefit|profit | return | gain | income | revenue | earning | yield | 
1390,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1391,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1392,benefit,gagner,win | earn | gain | save | win | earn | ,выиграть,win | win | gain | beat | 
1393,benefit,gagner,win | earn | gain | save | win | earn | ,выигрывать,win | gain | win | 
1394,benefit,prestation,tax benefit|child tax benefit|pension benefit|national child benefit|delivery | provision | amenity | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1395,benefit,bénéfice,benefit of the doubt|mutual benefit|therapeutic benefit|long-term benefits|profit | income | earning | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1396,benefit,indemnité,severance benefits|core benefit|Personalized Benefit|accident benefits|allowance | compensation | pay | indemnity | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1397,benefit,profit,immediate benefits|sole benefit|exclusive benefits|personal benefit|profit | advantage | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1398,benefit,allocation,unemployment benefit|family benefit|parental benefits|housing benefit|allocation | allowance | stipend | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1399,benefit,bénéficier,to benefit from these rates|to benefit all Canadians|to benefit from these measures|to benefit from the program|enjoy | receive | have | get | qualify | boast | take advantage of | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1400,benefit,profiter,to benefit canadians|to benefit both sides|to benefit your business|to benefit most|enjoy | take | take advantage of | get | connect | enjoy | profit | make use of | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1401,benefit,tirer profit,,no_equality,
1402,benefit,tirer parti,,no_equality,
1403,benefit,avantager,to benefit consumers|to benefit that organization|favor | advantage | flatter | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1404,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1405,benefit,prestation,tax benefit|child tax benefit|pension benefit|national child benefit|delivery | provision | amenity | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1406,benefit,bénéfice,benefit of the doubt|mutual benefit|therapeutic benefit|long-term benefits|profit | income | earning | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1407,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1408,benefit,indemnité,severance benefits|core benefit|Personalized Benefit|accident benefits|allowance | compensation | pay | indemnity | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1409,benefit,profit,immediate benefits|sole benefit|exclusive benefits|personal benefit|profit | advantage | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1410,benefit,allocation,unemployment benefit|family benefit|parental benefits|housing benefit|allocation | allowance | stipend | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1411,benefit,bénéficier,to benefit from these rates|to benefit all Canadians|to benefit from these measures|to benefit from the program|enjoy | receive | have | get | qualify | boast | take advantage of | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1412,benefit,avantager,to benefit consumers|to benefit that organization|favor | advantage | flatter | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1413,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,преимущество,additional benefit|main benefit|benefits of globalization|obvious benefit|advantage | edge | strength | 
1414,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,польза,real benefit|benefits of slowness|moral benefit|societal benefit|favour | use | advantage | good | utility | usefulness | 
1415,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,пособие,welfare benefit|Parent’s Benefit|retirement benefit|government benefit|allowance | aid | manual | textbook | grant | welfare | stipend | guide | 
1416,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,льгота,tax benefit|pension benefit|housing benefit|special benefit|privilege | break | concession | incentive | perk | exemption | preference | rebate | 
1417,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1418,benefit,profiter,to benefit canadians|to benefit both sides|to benefit your business|to benefit most|enjoy | take | take advantage of | get | connect | enjoy | profit | make use of | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1419,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,прибыль,net benefit|huge benefit|profit | return | gain | income | revenue | earning | yield | 
1420,benefit,no_equality,,выплата,social insurance benefit|monetary benefit|payment | pay | payout | payoff | disbursement | slot | multispin | transfer | 
1421,benefit,gagner,win | earn | gain | save | win | earn | ,выиграть,win | win | gain | beat | 
1422,benefit,no_equality,,принести пользу,
1423,benefit,no_equality,,извлечь выгоду,
1424,benefit,gagner,win | earn | gain | save | win | earn | ,выигрывать,win | gain | win | 
1425,benefit,no_equality,,извлекать выгоду,
1426,benefit,no_equality,,приносить пользу,
1427,benefit,no_equality,,извлечь пользу,
1428,benefit,no_equality,,получать выгоду,
1429,benefit,no_equality,,получить выгоду,
1430,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,умный,most intelligent|smart | clever | bright | wise | 
1431,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,интеллектуальный,intellectual | smart | mental | 
1432,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,разумный,reasonable | sensible | sound | smart | rational | wise | prudent | meaningful | 
1433,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,умный,most intelligent|smart | clever | bright | wise | 
1434,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,интеллектуальный,intellectual | smart | mental | 
1435,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,разумный,reasonable | sensible | sound | smart | rational | wise | prudent | meaningful | 
1436,intelligent,no_equality,,интеллигентный,
1437,intelligent,no_equality,,грамотный,literate | competent | educated | well-informed | 
1438,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,следовать,to follow the on-screen instructions|to follow the instructions|to follow the signs|to follow the rules|pursue | have to | 
1439,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,следить,to follow our news|to follow my cards|watch | monitor | track | care | watch out | maintain | keep track of | 
1440,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,идти,go | come | walk | go | move | keep | run | walk | 
1441,follow,appliquer,to simply follow the policy|apply | implement | apply | enforce | implement | ,придерживаться,to follow policy|hold | maintain | pursue | embrace | favor | obey | uphold | 
1442,follow,respecter,to follow the rules|to follow the law|to follow three fundamental principles|to follow these policies|respect | meet | observe | adhere | fulfill | respect | keep | honor | ,идти,go | come | walk | go | move | keep | run | walk | 
1443,follow,s'ensuivre,ensue | ensue | result | ,no_equality,
1444,follow,se conformer,to follow the study design|to follow these principles|to follow the school rules|conform | comply | adhere | meet | abide | obey | adhere | ,no_equality,
1445,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,следовать,to follow the on-screen instructions|to follow the instructions|to follow the signs|to follow the rules|pursue | have to | 
1446,follow,no_equality,,последовать,to follow suit|to follow the troop deployment|to follow that advice|embrace | ensue | result | emulate | 
1447,follow,no_equality,,соблюдать,to follow any comments|to follow any comments here|observe | respect | obey | honor | enforce | uphold | practice | adhere | 
1448,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,следить,to follow our news|to follow my cards|watch | monitor | track | care | watch out | maintain | keep track of | 
1449,follow,appliquer,to simply follow the policy|apply | implement | apply | enforce | implement | ,придерживаться,to follow policy|hold | maintain | pursue | embrace | favor | obey | uphold | 
1450,follow,no_equality,,выполнить,perform | do | fulfill | meet | execute | complete | accomplish | carry out | implement | 
1451,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,идти,go | come | walk | go | move | keep | run | walk | 
1452,follow,respecter,to follow the rules|to follow the law|to follow three fundamental principles|to follow these policies|respect | meet | observe | adhere | fulfill | respect | keep | honor | ,идти,go | come | walk | go | move | keep | run | walk | 
1453,follow,no_equality,,вытекать,to follow from inequality|derive | result | arise | stem | 
1454,follow,no_equality,,предшествовать,precede | predate | 
1455,follow up,suivre,followed up by action|to follow up each project|followed up by concrete action|followed up by a diplomatic note|follow | follow | monitor | take | track | complete | watch | pursue | ,no_equality,
1456,follow up,donner suite,,no_equality,
1457,follow up,enchaîner,chain | shackle | queue | shackle | tie | concatenate | manacle | enslave | ,no_equality,
1458,follow up,no_equality,,проконсультироваться,consult | 
1459,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
1460,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1461,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,поездка,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
1462,journey,voyage,long journey|continuous journey|good journey|first journey|travel | trip | voyage | tour | traveller | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1463,journey,parcours,personal journey|road journeys|historic journey|difficult journey|course | route | path | pathway | trail | golf course | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1464,journey,périple,arduous journey|voyage | trek | perilous journey | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1465,journey,cheminement,spiritual journey|path | pathway | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1466,journey,aventure,extraordinary journey|adventure | venture | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1467,journey,itinéraire,international journey|route | itinerary | routing | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1468,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
1469,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1470,journey,voyage,long journey|continuous journey|good journey|first journey|travel | trip | voyage | tour | traveller | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1471,journey,parcours,personal journey|road journeys|historic journey|difficult journey|course | route | path | pathway | trail | golf course | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1472,journey,périple,arduous journey|voyage | trek | perilous journey | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1473,journey,cheminement,spiritual journey|path | pathway | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1474,journey,aventure,extraordinary journey|adventure | venture | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1475,journey,itinéraire,international journey|route | itinerary | routing | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1476,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,поездка,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
1477,news,nouvelle,good news|bad news|last news|sad news|,новость,good news|bad news|weekly news|international news|
1478,news,nouvelle,good news|bad news|last news|sad news|,ньюз,News added | news report | 
1479,news,nouvelle,good news|bad news|last news|sad news|,Ньюз,news international|
1480,news,nouvelle,good news|bad news|last news|sad news|,собщение,message | report | post | e-mail | communication | link | statement | messaging | connection | 
1481,news,actualité,international news|program news|Members’ news|social news|current event | current affairs | timeliness | topicality | latest updates | last news | actuality | ,новость,good news|bad news|weekly news|international news|
1482,news,presse,news in the international press|press | medium | newspaper | release | ,новость,good news|bad news|weekly news|international news|
1483,news,nouveauté,novelty | newness | ,no_equality,
1484,news,nouvelle,good news|bad news|last news|sad news|,новость,good news|bad news|weekly news|international news|
1485,news,actualité,international news|program news|Members’ news|social news|current event | current affairs | timeliness | topicality | latest updates | last news | actuality | ,новость,good news|bad news|weekly news|international news|
1486,news,presse,news in the international press|press | medium | newspaper | release | ,новость,good news|bad news|weekly news|international news|
1487,news,nouvelle,good news|bad news|last news|sad news|,ньюз,News added | news report | 
1488,news,no_equality,,известие,welcome news|lime | proceeding | 
1489,news,nouvelle,good news|bad news|last news|sad news|,Ньюз,news international|
1490,news,nouvelle,good news|bad news|last news|sad news|,собщение,message | report | post | e-mail | communication | link | statement | messaging | connection | 
1491,write,écrire,to write code|to write a letter|to write a book|to write data|,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1492,write,écrire,to write code|to write a letter|to write a book|to write data|,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1493,write,écrire,to write code|to write a letter|to write a book|to write data|,записать,to write those stories|record | burn | write down | capture | enroll | record | insert | 
1494,write,écrire,to write code|to write a letter|to write a book|to write data|,записывать,to write the genetic code|to write messages|record | write down | burn | record | log | enroll | recode | 
1495,write,écrire,to write code|to write a letter|to write a book|to write data|,сочинять,compose | 
1496,write,rédiger,to write a guide|to write the report|to write a review|written in english|draft | prepare | draw up | produce | draft | draw up | author | ,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1497,write,inscrire,to write the elector’s name|written into the treaty|to write a signature|written into the constitution|register | enter | list | record | enroll | place | put | enshrine | ,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1498,write,écrire,to write code|to write a letter|to write a book|to write data|,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1499,write,rédiger,to write a guide|to write the report|to write a review|written in english|draft | prepare | draw up | produce | draft | draw up | author | ,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1500,write,écrire,to write code|to write a letter|to write a book|to write data|,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1501,write,inscrire,to write the elector’s name|written into the treaty|to write a signature|written into the constitution|register | enter | list | record | enroll | place | put | enshrine | ,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1502,write,écrire,to write code|to write a letter|to write a book|to write data|,записать,to write those stories|record | burn | write down | capture | enroll | record | insert | 
1503,write,écrire,to write code|to write a letter|to write a book|to write data|,записывать,to write the genetic code|to write messages|record | write down | burn | record | log | enroll | recode | 
1504,write,écrire,to write code|to write a letter|to write a book|to write data|,сочинять,compose | 
1505,write,no_equality,,писаться,
1506,write down,noter,note | notice | record | observe | down-~-write down | note | score | ,списать,write down | write off | dispose of | 
1507,write down,noter,note | notice | record | observe | down-~-write down | note | score | ,выписать,discharge | write down | go home | 
1508,write down,écrire votre nom,,no_equality,
1509,write down,écrire le nom,,no_equality,
1510,write down,écrire toute autre raison,,no_equality,
1511,write down,écrire les faits nécessaires,,no_equality,
1512,write down,écrire des choses,,no_equality,
1513,write down,no_equality,,записать,record | write | burn | write down | capture | enroll | record | write | insert | 
1514,write down,no_equality,,записывать,record | write | write down | burn | write | record | log | enroll | recode | 
1515,write down,noter,note | notice | record | observe | down-~-write down | note | score | ,списать,write down | write off | dispose of | 
1516,write down,noter,note | notice | record | observe | down-~-write down | note | score | ,выписать,discharge | write down | go home | 
1517,approbation,approbation,expert approbation|approval | acceptance | adoption | endorsement | ,no_equality,
1518,approbation,aval,endorsement | backing | ,no_equality,
1519,approbation,louange,praise | worship | commendation | ,no_equality,
1520,approbation,no_equality,,апробация,clinical approbation|
1521,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,чтение,read ahead|reading | reader | 
1522,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1523,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочесть,to read all your essays|to read the letter|to read our technical documents|to read this article|
1524,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,узнать,learn | know | find out | recognize | discover | hear | 
1525,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,читать,to read more|to read more here|to read full article|to read books|recite | 
1526,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,ознакомиться,familiarize | learn | review | view | check | acquaint | observe | access | 
1527,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1528,read,lecture,tough read|sequential read|Direct Read|charming read|reading | playback | play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1529,read,lecture-écriture,,no_equality,
1530,read,cultivé,cultured | educated | well-educated | well-read | donnish | bookish | tilled | ,no_equality,
1531,read,lettré,literate | well-read | educated | lettered | erudite | ,no_equality,
1532,read,se lire,,no_equality,
1533,read,renseigner,inform | fill | educate | out-~-find out | populate | inform | fill in | out-~-fill out | ,узнать,learn | know | find out | recognize | discover | hear | 
1534,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,чтение,read ahead|reading | reader | 
1535,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,читать,to read more|to read more here|to read full article|to read books|recite | 
1536,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1537,read,lecture,tough read|sequential read|Direct Read|charming read|reading | playback | play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1538,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1539,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочесть,to read all your essays|to read the letter|to read our technical documents|to read this article|
1540,read,no_equality,,почитать,to read the newspaper|esteem | honor | revere | worship | 
1541,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,ознакомиться,familiarize | learn | review | view | check | acquaint | observe | access | 
1542,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,узнать,learn | know | find out | recognize | discover | hear | 
1543,read,renseigner,inform | fill | educate | out-~-find out | populate | inform | fill in | out-~-fill out | ,узнать,learn | know | find out | recognize | discover | hear | 
1544,read,no_equality,,читаться,
1545,read,no_equality,,зачитать,
1546,read,no_equality,,гласить,stipulate | read as follows | 
1547,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1548,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1549,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1550,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1551,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1552,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1553,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1554,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1555,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1556,hear,audiencer,commission | abridge | ,no_equality,
1557,hear,instruire,educate | instruct | instruct | teach | appraise | investigate | educate | entertain | ,no_equality,
1558,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1559,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1560,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1561,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1562,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1563,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1564,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1565,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1566,hear,no_equality,,заслушать,
