,eng_word,l1,l1_context,l2,l2_context
1316,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,идти,go | come | walk | go | move | keep | run | walk | 
1317,follow,respecter,to follow the rules|to follow the law|to follow three fundamental principles|to follow these policies|respect | meet | observe | adhere | fulfill | respect | keep | honor | ,идти,go | come | walk | go | move | keep | run | walk | 
1318,follow,no_equality,,вытекать,to follow from inequality|derive | result | arise | stem | 
1319,follow,no_equality,,предшествовать,precede | predate | 
1320,follow up,suivre,followed up by action|to follow up each project|followed up by concrete action|followed up by a diplomatic note|follow | follow | monitor | take | track | complete | watch | pursue | ,no_equality,
1321,follow up,enchaîner,chain | shackle | queue | shackle | tie | concatenate | manacle | enslave | ,no_equality,
1322,follow up,no_equality,,проконсультироваться,consult | 
1323,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
1324,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1325,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,поездка,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
1326,journey,voyage,long journey|continuous journey|good journey|first journey|travel | trip | voyage | tour | traveller | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1327,journey,parcours,personal journey|road journeys|historic journey|difficult journey|course | route | path | pathway | trail | golf course | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1328,journey,périple,arduous journey|voyage | trek | perilous journey | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1329,journey,cheminement,spiritual journey|path | pathway | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1330,journey,aventure,extraordinary journey|adventure | venture | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1331,journey,itinéraire,international journey|route | itinerary | routing | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1332,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
1333,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1334,journey,voyage,long journey|continuous journey|good journey|first journey|travel | trip | voyage | tour | traveller | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1335,journey,parcours,personal journey|road journeys|historic journey|difficult journey|course | route | path | pathway | trail | golf course | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1336,journey,périple,arduous journey|voyage | trek | perilous journey | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1337,journey,cheminement,spiritual journey|path | pathway | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1338,journey,aventure,extraordinary journey|adventure | venture | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1339,journey,itinéraire,international journey|route | itinerary | routing | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1340,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,поездка,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
1341,news,nouvelle,good news|bad news|last news|sad news|,новость,good news|bad news|weekly news|international news|
1342,news,nouvelle,good news|bad news|last news|sad news|,ньюз,News added | news report | 
1343,news,nouvelle,good news|bad news|last news|sad news|,известие,welcome news|lime | proceeding | 
1344,news,nouvelle,good news|bad news|last news|sad news|,Ньюз,news international|
1345,news,nouvelle,good news|bad news|last news|sad news|,собщение,message | report | post | e-mail | communication | link | statement | messaging | connection | 
1346,news,actualité,international news|program news|Members’ news|social news|current event | current affairs | timeliness | topicality | latest updates | last news | actuality | ,Ньюз,news international|
1347,news,presse,news in the international press|press | medium | newspaper | release | ,Ньюз,news international|
1348,news,nouveauté,novelty | newness | ,no_equality,
1349,news,nouvelle,good news|bad news|last news|sad news|,новость,good news|bad news|weekly news|international news|
1350,news,nouvelle,good news|bad news|last news|sad news|,ньюз,News added | news report | 
1351,news,nouvelle,good news|bad news|last news|sad news|,известие,welcome news|lime | proceeding | 
1352,news,nouvelle,good news|bad news|last news|sad news|,Ньюз,news international|
1353,news,actualité,international news|program news|Members’ news|social news|current event | current affairs | timeliness | topicality | latest updates | last news | actuality | ,Ньюз,news international|
1354,news,presse,news in the international press|press | medium | newspaper | release | ,Ньюз,news international|
1355,news,nouvelle,good news|bad news|last news|sad news|,собщение,message | report | post | e-mail | communication | link | statement | messaging | connection | 
1356,write,écrire,to write code|to write a letter|to write a book|to write data|,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1357,write,écrire,to write code|to write a letter|to write a book|to write data|,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1358,write,écrire,to write code|to write a letter|to write a book|to write data|,записать,to write those stories|record | burn | write down | capture | enroll | record | insert | 
1359,write,écrire,to write code|to write a letter|to write a book|to write data|,записывать,to write the genetic code|to write messages|record | write down | burn | record | log | enroll | recode | 
1360,write,écrire,to write code|to write a letter|to write a book|to write data|,сочинять,compose | 
1361,write,rédiger,to write a guide|to write the report|to write a review|written in english|draft | prepare | draw up | produce | draft | draw up | author | ,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1362,write,inscrire,to write the elector’s name|written into the treaty|to write a signature|written into the constitution|register | enter | list | record | enroll | place | put | enshrine | ,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1363,write,écrire,to write code|to write a letter|to write a book|to write data|,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1364,write,rédiger,to write a guide|to write the report|to write a review|written in english|draft | prepare | draw up | produce | draft | draw up | author | ,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1365,write,écrire,to write code|to write a letter|to write a book|to write data|,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1366,write,inscrire,to write the elector’s name|written into the treaty|to write a signature|written into the constitution|register | enter | list | record | enroll | place | put | enshrine | ,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1367,write,écrire,to write code|to write a letter|to write a book|to write data|,записать,to write those stories|record | burn | write down | capture | enroll | record | insert | 
1368,write,écrire,to write code|to write a letter|to write a book|to write data|,записывать,to write the genetic code|to write messages|record | write down | burn | record | log | enroll | recode | 
1369,write,écrire,to write code|to write a letter|to write a book|to write data|,сочинять,compose | 
1370,write down,noter,note | notice | record | observe | down-~-write down | note | score | ,no_equality,
1371,write down,no_equality,,записать,record | write | burn | write down | capture | enroll | record | write | insert | 
1372,write down,no_equality,,записывать,record | write | write down | burn | write | record | log | enroll | recode | 
1373,write down,no_equality,,списать,write down | write off | dispose of | 
1374,write down,no_equality,,выписать,discharge | write down | go home | 
1375,approbation,approbation,expert approbation|approval | acceptance | adoption | endorsement | ,апробация,clinical approbation|
1376,approbation,aval,endorsement | backing | ,no_equality,
1377,approbation,louange,praise | worship | commendation | ,no_equality,
1378,approbation,approbation,expert approbation|approval | acceptance | adoption | endorsement | ,апробация,clinical approbation|
1379,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1380,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1381,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1382,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1383,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1384,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1385,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1386,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1387,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1388,hear,audiencer,commission | abridge | ,no_equality,
1389,hear,instruire,educate | instruct | instruct | teach | appraise | investigate | educate | entertain | ,no_equality,
1390,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1391,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1392,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1393,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1394,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1395,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1396,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1397,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1398,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1399,hear of,entendre,to hear of such a thing|hear | intend | mean | listen | hear | understand | want | wish | ,слышать,hear | hear | listen | 
1400,hear of,entendre,to hear of such a thing|hear | intend | mean | listen | hear | understand | want | wish | ,слышать,hear | hear | listen | 
1401,feel,toucher,touch | sense of touch | ,ощущение,feeling | sense | sensation | experience | perception | impression | 
1402,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1403,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,считать,believe | think | consider | say | see | find | count | regard | 
1404,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,испытывать,to feel some happiness|experience | face | test | suffer | 
1405,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,казаться,seem | think | appear | look | believe | sound | 
1406,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,полезть,climb | 
1407,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,прибавить,add | pick up | couple | 
1408,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,почувствовать,experience | sense | 
1409,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,ощутить,experience | sense | perceive | 
1410,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1411,feel,atmosphère,elegant feel|welcoming feel|modern feel|rustic feel|atmosphere | air | ambience | ambiance | ,no_equality,
1412,feel,ambiance,tropical feel|historic feel|family feel|retro feel|atmosphere | ambience | ambiance | mood | surroundings | ,ощущение,feeling | sense | sensation | experience | perception | impression | 
1413,feel,sensation,sensation | feeling | sense | thrill | ,ощущение,feeling | sense | sensation | experience | perception | impression | 
1414,feel,allure,look | appearance | pace | allure | gait | ,no_equality,
1415,feel,convivialité,friendliness | conviviality | user-friendliness | usability | warmth | friendly atmosphere | ease | ease-of-use | ,no_equality,
1416,feel,estimer,estimate | believe | consider | think | find | deem | estimate | esteem | ,считать,believe | think | consider | say | see | find | count | regard | 
1417,feel,penser,to feel about natural gas|think | believe | think | consider | suggest | design | conceive | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1418,feel,sentir,to feel the implant|to feel the pressure|to feel his knee|to feel resistance|smell | sense | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1419,feel,croire,to feel very strongly|believe | think | suggest | believe | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1420,feel,considérer,consider | regard | see | view | believe | look | think | treat | ,считать,believe | think | consider | say | see | find | count | regard | 
1421,feel,sembler,seem | appear | think | look | believe | sound | strike | ,казаться,seem | think | appear | look | believe | sound | 
1422,feel,toucher,touch | sense of touch | ,ощущение,feeling | sense | sensation | experience | perception | impression | 
1423,feel,ambiance,tropical feel|historic feel|family feel|retro feel|atmosphere | ambience | ambiance | mood | surroundings | ,ощущение,feeling | sense | sensation | experience | perception | impression | 
1424,feel,sensation,sensation | feeling | sense | thrill | ,ощущение,feeling | sense | sensation | experience | perception | impression | 
1425,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1426,feel,penser,to feel about natural gas|think | believe | think | consider | suggest | design | conceive | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1427,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1428,feel,sentir,to feel the implant|to feel the pressure|to feel his knee|to feel resistance|smell | sense | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1429,feel,croire,to feel very strongly|believe | think | suggest | believe | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1430,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,почувствовать,experience | sense | 
1431,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,ощутить,experience | sense | perceive | 
1432,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,считать,believe | think | consider | say | see | find | count | regard | 
1433,feel,estimer,estimate | believe | consider | think | find | deem | estimate | esteem | ,считать,believe | think | consider | say | see | find | count | regard | 
1434,feel,considérer,consider | regard | see | view | believe | look | think | treat | ,считать,believe | think | consider | say | see | find | count | regard | 
1435,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,испытывать,to feel some happiness|experience | face | test | suffer | 
1436,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,казаться,seem | think | appear | look | believe | sound | 
1437,feel,sembler,seem | appear | think | look | believe | sound | strike | ,казаться,seem | think | appear | look | believe | sound | 
1438,feel,no_equality,,ощутиться,linger | 
1439,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,полезть,climb | 
1440,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,прибавить,add | pick up | couple | 
1441,be worth,convenir,agree | need | suit | fit | agree upon | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1442,be worth,convenir,agree | need | suit | fit | agree upon | ,постоять,to be worth less|stand | cost | stand | face | wait | stand up | stand there | 
1443,be worth,mériter,deserve | merit | need | warrant | earn | deserve | ,заслуживать,deserve | merit | deserve | 
1444,be worth,valoir,to be worth a thousand words|to be worth the effort|to be worth a visit|to be worth a look|apply | argue | earn | claim | assert | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1445,be worth,convenir,agree | need | suit | fit | agree upon | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1446,be worth,valoir,to be worth a thousand words|to be worth the effort|to be worth a visit|to be worth a look|apply | argue | earn | claim | assert | ,стоить,to be worth a thousand words|to be worth the candle|to be worth the struggle|cost | stand | face | 
1447,be worth,convenir,agree | need | suit | fit | agree upon | ,постоять,to be worth less|stand | cost | stand | face | wait | stand up | stand there | 
1448,be worth,no_equality,,оцениваться,estimate | evaluate | judge | assess | 
1449,be worth,no_equality,,следовать,follow | pursue | follow | have to | 
1450,be worth,mériter,deserve | merit | need | warrant | earn | deserve | ,заслуживать,deserve | merit | deserve | 
1451,guru,gourou,economic gurus|internet guru|,no_equality,
1452,guru,no_equality,,гура,wizard | 
1453,guru,no_equality,,светило,luminary | 
1454,guru,no_equality,,зубр,bison | 
1455,beginner,débutant,beginner to expert|novice | debutant | newbie | rookie | junior | learner | tyro | ,no_equality,
1456,beginner,initiation,initiation | uptake | induction | ,no_equality,
1457,beginner,novice,novice | rookie | amateur | newcomer | greenhorn | tyro | tenderfoot | computer novice | ,no_equality,
1458,beginner,apprenti,apprentice | apprenticeship | trainee | learner | novice | tyro | ,no_equality,
1459,beginner,néophyte,neophyte | novice | newcomer | ,no_equality,
1460,beginner,débutante,,no_equality,
1461,beginner,no_equality,,новичек,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
1462,beginner,no_equality,,beginners,
1463,collide,se heurter,face | encounter | face | clash | hamper | encounter | ,сталкиваться,face | encounter | confront | deal | clash | suffer | face | hit | 
1464,collide,heurter,hit | offend | hurt | ram | hit | bump | hurt | clash | upset | ,no_equality,
1465,collide,se heurter,face | encounter | face | clash | hamper | encounter | ,сталкиваться,face | encounter | confront | deal | clash | suffer | face | hit | 
1466,collide,no_equality,,конфликтовать,conflict | 
1467,collide,no_equality,,сталкивать,push | pit | confront | knock | 
1468,genetically,génétiquement,,no_equality,
1469,genetically,no_equality,,генетический,
1470,precedent,précédent,dangerous precedent|legal precedent|important precedent|very dangerous precedent|predecessor | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1471,precedent,jurisprudence,existing precedent|case-law | case law | jurisprudence | ,no_equality,
1472,precedent,antécédent,history | background | track record | antecedents | ,no_equality,
1473,precedent,précédent,dangerous precedent|legal precedent|important precedent|very dangerous precedent|predecessor | ,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|
1474,refugee,réfugié,political refugees|convention refugee|Kosovar refugees|iraqi refugees|,беженец,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee|displaced person | 
1475,refugee,asile,asylum | asylum-seeker | ,no_equality,
1476,refugee,réfugié,political refugees|convention refugee|Kosovar refugees|iraqi refugees|,беженец,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee|displaced person | 
1477,secular,séculier,profane | worldly | ,мирский,worldly | mundane | 
1478,secular,laïque,laid | ,no_equality,
1479,secular,laïc,laid | ,no_equality,
1480,secular,séculaire,age-old | century-old | long-standing | age - old | centuries-long | long-establish | age-long | centennial | ,no_equality,
1481,secular,profane,profane | laid | unholy | mundane | ,мирский,worldly | mundane | 
1482,secular,séculier,profane | worldly | ,мирский,worldly | mundane | 
1483,secular,profane,profane | laid | unholy | mundane | ,мирский,worldly | mundane | 
1484,secular,no_equality,,вековой,century-old | age-old | centuries-long | hundred-year-old | centennial | century old | 
1485,secular,no_equality,,долговременный,long-term | lasting | permanent | long-standing | long-lasting | durable | long-run | 
1486,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,паста,homemade pasta|paste | pasta dish | toothpaste | 
1487,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,макароны,macaroni | spaghetti | 
1488,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,спагетти,spaghetti | 
1489,pasta,pâté,block | pâté | pie | pate | blocks away | city block | pâtés | patés | ,no_equality,
1490,pasta,pâtes alimentaires,,no_equality,
1491,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,паста,homemade pasta|paste | pasta dish | toothpaste | 
1492,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,макароны,macaroni | spaghetti | 
1493,pasta,no_equality,,макаронные изделия,
1494,pasta,pâte,homemade pasta|fresh pasta|pasta with seafood|italian pasta|pulp | paste | dough | pastry | pasta dish | ,спагетти,spaghetti | 
1495,pasta,no_equality,,пасть,maw | jaw | paste | mouth | 
1496,tiger,tigre,Tamil Tiger|paper tiger|celtic tiger|asian tigers|,no_equality,
1497,tiger,no_equality,,тигр,asian tiger|Tamil Tiger|white tiger|Swat Tiger|
1498,lion,lion,sea lion|last lion|male lions|african lion|,лев,sea lion|golden lion|young lion|lev | 
1499,lion,lion,sea lion|last lion|male lions|african lion|,лев,sea lion|golden lion|young lion|lev | 
1500,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,перо,sea pen|feather | stylus | 
1501,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,авторучка,fountain pen | 
1502,pen,crayon,pencil | crayon | ,карандаш,pencil | crayon | 
1503,pen,stylet,digitizer pen|stylus | stylet | stiletto | ,no_equality,
1504,pen,plume,feather | duvet | bedding | plume | nib | quill | ,no_equality,
1505,pen,enclos,enclosure | paddock | corral | kennel | pigpen | ,no_equality,
1506,pen,no_equality,,ручка,ball-point pen|handle | knob | crank | stick | pencil | lever | shaft | 
1507,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,перо,sea pen|feather | stylus | 
1508,pen,no_equality,,загон,stall | corral | 
1509,pen,stylo,insulin pen|byetta pen|pre-filled pen|pens suitable|pre-filled pen | ,авторучка,fountain pen | 
1510,pen,crayon,pencil | crayon | ,карандаш,pencil | crayon | 
1511,pen,no_equality,,дрожь,tremor | chill | 
1512,coconut,coco,coco | coke | ,кокос,coco | 
1513,coconut,cocotier,coconut tree | coconut palm | palm tree | coconut grove | ,кокос,coco | 
1514,coconut,coco,coco | coke | ,кокос,coco | 
1515,coconut,cocotier,coconut tree | coconut palm | palm tree | coconut grove | ,кокос,coco | 
1516,dynamite,dynamite,,no_equality,
1517,dynamite,no_equality,,динамит,
1518,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложок,measuring spoon|spoonful | teaspoon | 
1519,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложка,spoonful | 
1520,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложечка,spoonful | 
1521,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,вилок,fork | plug | 
1522,spoon,cuiller,lure | tablespoon | spinner | ,no_equality,
1523,spoon,cuillerée,table spoon|spoonful | scoop | scoopful | ,no_equality,
1524,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложок,measuring spoon|spoonful | teaspoon | 
1525,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложка,spoonful | 
1526,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,ложечка,spoonful | 
1527,spoon,cuillère,wooden spoon|clean spoon|soup spoon|full spoon|spoonful | teaspoon | ,вилок,fork | plug | 
1528,ocean,mer,open ocean|sea | ,океан,pacific ocean|world ocean|Arctic Ocean|open ocean|sea | 
1529,ocean,océan,pacific ocean|Arctic Ocean|deep ocean|world's oceans|coast | ,океан,pacific ocean|world ocean|Arctic Ocean|open ocean|sea | 
1530,ocean,mer,open ocean|sea | ,океан,pacific ocean|world ocean|Arctic Ocean|open ocean|sea | 
1531,ocean,océan,pacific ocean|Arctic Ocean|deep ocean|world's oceans|coast | ,океан,pacific ocean|world ocean|Arctic Ocean|open ocean|sea | 
1532,mug,tasse,coffee mugs|cup | ,кружок,beer mug|circle | bubble | study group | hobby group | dot | 
1533,mug,chope,tankard | stein | mugful | ,no_equality,
1534,mug,gueule,mouth | hangover | gob | muzzle | ,no_equality,
1535,mug,andouille,andouille sausage | knucklehead | dummy | bozo | jackass | nitwit | boob | thickhead | ,no_equality,
1536,mug,trogne,,no_equality,
1537,mug,trombine,,no_equality,
1538,mug,tronche,,no_equality,
1539,mug,tasse,coffee mugs|cup | ,кружок,beer mug|circle | bubble | study group | hobby group | dot | 
1540,mug,no_equality,,морда,muzzle | snout | 
1541,mug,no_equality,,кружка,
1542,shampoo,shampouiner,,no_equality,
1543,shampoo,no_equality,,шампунь,
1544,buzzer,sonnette,bell | doorbell | wake-up | pile driver | sonnet | ram | ,no_equality,
1545,buzzer,vibrateur,vibrator | ,no_equality,
1546,buzzer,ronfleur,snorer | ,no_equality,
1547,buzzer,no_equality,,гудок,dial tone | horn | set-up signal | 
1548,meet,se rencontrer,to meet regularly throughout the year|to meet at the station|to meet downtown|to meet at least twice a year|get together | ,встретиться,to meet again|to meet last week|to meet that woman|to meet next week|confer | 
1549,meet,se rencontrer,to meet regularly throughout the year|to meet at the station|to meet downtown|to meet at least twice a year|get together | ,встретить,to meet people|to meet here|to meet a Vietnamese lady|to meet a theater director|greet | encounter | welcome | 
1550,meet,se rencontrer,to meet regularly throughout the year|to meet at the station|to meet downtown|to meet at least twice a year|get together | ,соответствовать,to meet international standards|to meet your needs|to meet your expectations|to meet your requirements|match | fit | correspond | satisfy | fulfill | suit | match | 
1551,meet,se rencontrer,to meet regularly throughout the year|to meet at the station|to meet downtown|to meet at least twice a year|get together | ,встречаться,to meet regularly|to meet the sea|to meet with her husband|to meet slaveholders|occur | confer | encounter | date | come together | date | 
1552,meet,se rencontrer,to meet regularly throughout the year|to meet at the station|to meet downtown|to meet at least twice a year|get together | ,удовлетворить,to meet that request|to meet these conditions|to meet the demand|satisfy | fulfill | satisfy | please | suit | grant | uphold | 
1553,meet,se rencontrer,to meet regularly throughout the year|to meet at the station|to meet downtown|to meet at least twice a year|get together | ,встречать,greet | encounter | welcome | come across | meet before | 
1554,meet,répondre,to meet their needs|to meet your needs|to meet the following criteria|to meet the following conditions|respond | answer | reply | address | satisfy | respond | fulfill | comply | ,отвечать,to meet the highest demands|to meet safety standards|answer | reply | respond | satisfy | fulfill | satisfy | fit | 
1555,meet,satisfaire,to meet the requirements|to meet the following requirements|to meet these criteria|to meet the criteria|satisfy | comply | fulfill | satisfy | ,удовлетворять,to meet donors' demands|satisfy | fulfill | suit | satisfy | 
1556,meet,atteindre,to meet its objectives|to meet these objectives|to meet their objectives|to meet the targets|achieve | reach | achieve | attain | reach | affect | get | ,выполнить,to meet these basic responsibilities|to meet their obligations|perform | do | fulfill | execute | complete | accomplish | carry out | implement | 
1557,meet,atteindre,to meet its objectives|to meet these objectives|to meet their objectives|to meet the targets|achieve | reach | achieve | attain | reach | affect | get | ,встретиться,to meet again|to meet last week|to meet that woman|to meet next week|confer | 
