,word,local_word,examples,local_examples,examples_and_definitions
645,be worth,постоять,to be worth less|,постоять меньше | ,to be worth less|stand | cost | stand | face | wait | stand up | stand there | 
646,be worth,оцениваться,empty_cell,empty_cell,estimate | evaluate | judge | assess | 
647,be worth,следовать,empty_cell,empty_cell,follow | pursue | follow | have to | 
648,be worth,заслуживать,empty_cell,empty_cell,deserve | merit | deserve | 
649,right,правильный,empty_cell,empty_cell,correct | proper | good | true | appropriate | valid | accurate | 
650,right,правый,far right|,крайне правый | ,far right|right-wing | right-hand | rightist | right hand | wrong | 
651,right,нужный,empty_cell,empty_cell,necessary | needed | correct | appropriate | proper | relevant | 
652,right,верный,intuitively right|,интуитивно верный | ,intuitively right|true | correct | faithful | sure | loyal | staunch | accurate | valid | 
653,right,правоцентристский,empty_cell,empty_cell,center-right | centre-right | 
654,right,прямо,empty_cell,empty_cell,directly | straight | 
655,right,правильно,empty_cell,empty_cell,correctly | properly | rightly | 
656,right,непосредственно,empty_cell,empty_cell,directly | immediately | 
657,right,право,women's right|property right|civil right|political right|,право женщин | право собственности | гражданское право | политическое право | ,women's right|property right|civil right|political right|law | 
658,guru,гура,empty_cell,empty_cell,wizard | 
659,guru,gurus,empty_cell,empty_cell,empty_cell
660,guru,светило,empty_cell,empty_cell,luminary | 
661,guru,зубр,empty_cell,empty_cell,bison | 
662,beginner,новичек,empty_cell,empty_cell,newcomer | novice | newbie | recruit | stranger | apprentice | novice user | freshman | 
663,beginner,beginners,empty_cell,empty_cell,empty_cell
664,collide,сталкиваться,empty_cell,empty_cell,face | encounter | confront | deal | clash | suffer | face | hit | 
665,collide,конфликтовать,empty_cell,empty_cell,conflict | 
666,collide,сталкивать,empty_cell,empty_cell,push | pit | confront | knock | 
667,genetically,генетический,empty_cell,empty_cell,empty_cell
668,precedent,прецедент,historical precedent|international precedent|legal precedent|powerful precedent|,исторический прецедент | международные прецеденты | юридический прецедент | сильный прецедент | ,historical precedent|international precedent|legal precedent|powerful precedent|
669,refugee,беженец,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee|,узбекский беженец | иракские беженцы | Пакистанские беженцы | политические беженцы | ,Uzbek refugee|Iraqi refugee|Pakistani refugee|political refugee|displaced person | 
670,refugee,делам беженцев,empty_cell,empty_cell,empty_cell
671,secular,светский,empty_cell,empty_cell,empty_cell
672,secular,мирский,empty_cell,empty_cell,worldly | mundane | 
673,secular,вековой,empty_cell,empty_cell,century-old | age-old | centuries-long | hundred-year-old | centennial | century old | 
674,secular,долговременный,empty_cell,empty_cell,long-term | lasting | permanent | long-standing | long-lasting | durable | long-run | 
675,pasta,паста,homemade pasta|,домашняя паста | ,homemade pasta|paste | pasta dish | toothpaste | 
676,pasta,макароны,empty_cell,empty_cell,macaroni | spaghetti | 
677,pasta,макаронные изделия,empty_cell,empty_cell,empty_cell
678,pasta,спагетти,empty_cell,empty_cell,spaghetti | 
679,pasta,пасть,empty_cell,empty_cell,maw | jaw | paste | mouth | 
680,beaver,бобр,empty_cell,empty_cell,empty_cell
681,beaver,бивер,empty_cell,empty_cell,empty_cell
682,tiger,тигр,asian tiger|Tamil Tiger|white tiger|Swat Tiger|,азиатские тигры | тамильские тигры | белый тигр | Тигры Свата | ,asian tiger|Tamil Tiger|white tiger|Swat Tiger|
683,tiger,тигрица,empty_cell,empty_cell,empty_cell
684,tiger,tigers,empty_cell,empty_cell,empty_cell
685,lion,лев,sea lion|golden lion|young lion|,морской лев | Золотым львом | молодой лев | ,sea lion|golden lion|young lion|lev | 
686,lion,lions,empty_cell,empty_cell,empty_cell
687,lion,львица,empty_cell,empty_cell,empty_cell
688,pen,ручка,ball-point pen|,шариковая ручка | ,ball-point pen|handle | knob | crank | stick | pencil | lever | shaft | 
689,pen,перо,sea pen|,морское перо | ,sea pen|feather | stylus | 
690,pen,загон,empty_cell,empty_cell,stall | corral | 
691,pen,pens,empty_cell,empty_cell,empty_cell
692,pen,авторучка,empty_cell,empty_cell,fountain pen | 
693,pen,карандаш,empty_cell,empty_cell,pencil | crayon | 
694,pen,дрожь,empty_cell,empty_cell,tremor | chill | 
695,coconut,кокосовый орех,empty_cell,empty_cell,empty_cell
696,coconut,кокос,empty_cell,empty_cell,coco | 
697,dynamite,динамит,empty_cell,empty_cell,empty_cell
698,spoon,ложок,measuring spoon|,мерная ложка | ,measuring spoon|spoonful | teaspoon | 
699,spoon,ложка,empty_cell,empty_cell,spoonful | 
700,spoon,ложечка,empty_cell,empty_cell,spoonful | 
701,spoon,вилок,empty_cell,empty_cell,fork | plug | 
702,ocean,океан,pacific ocean|world ocean|Arctic Ocean|open ocean|,тихий океан | мировой океан | Северный Ледовитый океан | открытый океан | ,pacific ocean|world ocean|Arctic Ocean|open ocean|sea | 
703,mug,кружок,beer mug|,пивные кружки | ,beer mug|circle | bubble | study group | hobby group | dot | 
704,mug,морда,empty_cell,empty_cell,muzzle | snout | 
705,mug,кружка,empty_cell,empty_cell,empty_cell
706,shampoo,шампунь,empty_cell,empty_cell,empty_cell
707,buzzer,зуммер,empty_cell,empty_cell,empty_cell
708,buzzer,гудок,empty_cell,empty_cell,dial tone | horn | set-up signal | 
709,meet,встретиться,to meet again|to meet last week|to meet that woman|to meet next week|,встретисьться снова | встретиться на прошлой неделе | встретисьться с этой женщиной | встретисьться на следующей неделе | ,to meet again|to meet last week|to meet that woman|to meet next week|confer | 
710,meet,встретить,to meet people|to meet here|to meet a Vietnamese lady|to meet a theater director|,встретить людей | встретить здесь | встретить вьетнамку | встретить театрального режиссера | ,to meet people|to meet here|to meet a Vietnamese lady|to meet a theater director|greet | encounter | welcome | 
711,meet,соответствовать,to meet international standards|to meet your needs|to meet your expectations|to meet your requirements|,соответствовать международным стандартам | соответствовать вашим потребностям | соответствовать вашим ожиданиям | соответствовать вашим требованиям | ,to meet international standards|to meet your needs|to meet your expectations|to meet your requirements|match | fit | correspond | satisfy | fulfill | suit | match | 
712,meet,отвечать,to meet the highest demands|to meet safety standards|,отвечать самым высоким требованиям | отвечать нормам безопасности | ,to meet the highest demands|to meet safety standards|answer | reply | respond | satisfy | fulfill | satisfy | fit | 
713,meet,встречаться,to meet regularly|to meet the sea|to meet with her husband|to meet slaveholders|,регулярно встречаться | встречаться с морем | встречаться со своим мужем | встречаться с рабовладельцами | ,to meet regularly|to meet the sea|to meet with her husband|to meet slaveholders|occur | confer | encounter | date | come together | date | 
714,meet,удовлетворить,to meet that request|to meet these conditions|to meet the demand|,удовлетворить эту просьбу | удовлетворить эти условия | удовлетворить спрос | ,to meet that request|to meet these conditions|to meet the demand|satisfy | fulfill | satisfy | please | suit | grant | uphold | 
715,meet,встречать,empty_cell,empty_cell,greet | encounter | welcome | come across | meet before | 
716,meet,удовлетворять,to meet donors' demands|,удовлетворять требования доноров | ,to meet donors' demands|satisfy | fulfill | suit | satisfy | 
717,meet,выполнить,to meet these basic responsibilities|to meet their obligations|,выполнить эти основные обязанности | выполнить свои обязательства | ,to meet these basic responsibilities|to meet their obligations|perform | do | fulfill | execute | complete | accomplish | carry out | implement | 
718,meeting,встреча,business meeting|first meeting|next meeting|annual meeting|,деловая встреча | первая встреча | следующая встреча | ежегодная встреча | ,business meeting|first meeting|next meeting|annual meeting|summit | appointment | conference | gathering | encounter | 
719,meeting,конференц-зал,empty_cell,empty_cell,conference room | meeting room | conference hall | 
720,meeting,заседание,cabinet meeting|joint meeting|third meeting|plenary meeting|,заседание правительства | совместное заседание | третье заседание | пленарное заседание | ,cabinet meeting|joint meeting|third meeting|plenary meeting|session | conference | hearing | sitting | 
721,meeting,собрание,general meeting|public meeting|political meeting|staff meeting|,общее собрание | общественные собрания | политическое собрание | собрание сотрудников | ,general meeting|public meeting|political meeting|staff meeting|assembly | gathering | rally | 
722,meeting,совещание,emergency meeting|small meeting|spring meeting|high-level meeting|,экстренное совещание | небольшое совещание | весеннее совещание | совещания высокого уровня | ,emergency meeting|small meeting|spring meeting|high-level meeting|conference | session | gathering | consultation | 
723,meeting,митинг,empty_cell,empty_cell,rally | demonstration | protest | gathering | march | protester | demonstrator | campaign rally | 
724,actually,на самом деле,empty_cell,empty_cell,empty_cell
725,actually,фактический,empty_cell,empty_cell,in fact | virtually | indeed | effectively | 
726,actually,действительно,empty_cell,empty_cell,indeed | really | truly | in fact | 
727,actually,в действительности,empty_cell,empty_cell,indeed | in fact | really | in reality | 
728,actually,собственно,empty_cell,empty_cell,strictly speaking | 
729,actually,вообще-то,empty_cell,empty_cell,empty_cell
730,earring,серьга,diamond earring|,бриллиантовые серьги | ,diamond earring|shackle | 
731,add,добавить,to add present-hedonism|to add funds|to add sites|added later|,добавить немного сегодняшних наслаждений | добавить средства | добавить сайт | добавлен позднее | ,to add present-hedonism|to add funds|to add sites|added later|merge | 
732,add,добавлять,to add comments|to add photos|to add another level|,добавлять комментарии | добавлять фотографии | добавлять еще один уровень | ,to add comments|to add photos|to add another level|append | 
733,add,отметить,empty_cell,empty_cell,say | note | mark | celebrate | point out | mention | click | observe | notice | 
734,add,отмечать,empty_cell,empty_cell,celebrate | note | mark | point out | observe | 
735,add up,сводиться,empty_cell,empty_cell,boil down | come down | add up | amount | confine | focus | 
736,add up,складываться,empty_cell,empty_cell,fold | add up | fold up | 
737,add up,сложить,empty_cell,empty_cell,lay down | fold | surrender | put down | stack | sum | give up | add up | 
738,adjective,многочисленными характеристиками,empty_cell,empty_cell,empty_cell
739,draw,рисовать,to draw a picture of God|to draw the story|to draw a steering wheel|,рисовать Бога | рисовать историю | рисовать руль | ,to draw a picture of God|to draw the story|to draw a steering wheel|paint | paint | illustrate | draw by hand | draw again | 
740,draw,привлечь,to draw attention|,привлечь внимание | ,to draw attention|attract | bring | raise | engage | attract | involve | catch | recruit | 
741,draw,нарисовать,to draw this article|to draw a sheep|to draw a little car|,нарисовать эту статью | нарисовать овцу | нарисовать маленькую машину | ,to draw this article|to draw a sheep|to draw a little car|paint | 
742,draw,провести,to draw a line|to draw a distinction|to draw a parallel|,провести линию | провести различие | провести параллель | ,to draw a line|to draw a distinction|to draw a parallel|hold | spend | conduct | carry out | do | perform | launch | lead | host | 
743,draw,привлекать,empty_cell,empty_cell,attract | attract | involve | engage | recruit | enlist | 
744,draw,вызвать,empty_cell,empty_cell,cause | call | trigger | summon | provoke | generate | arouse | spark | 
745,draw,обратить,empty_cell,empty_cell,pay | turn | convert | reverse | 
746,draw,извлечь,empty_cell,empty_cell,learn | extract | remove | derive | retrieve | pull | reap | benefit | 
747,draw,обращать,empty_cell,empty_cell,pay | pay | point | convert | invert | leave aside | 
748,draw out,вытягивать,empty_cell,empty_cell,draw out | extract | 
749,draw out,вынуть,empty_cell,empty_cell,take out | pull out | pull | draw out | slide | 
750,draw down,выводить,empty_cell,empty_cell,output | display | print | withdraw | deduce | derive | bring out | draw down | remove | 
751,draw up,разработать,empty_cell,empty_cell,develop | design | devise | work out | elaborate | formulate | 
752,draw up,составить,empty_cell,empty_cell,total | make up | reach | compile | account for | amount | form | put together | 
753,draw up,оформить,empty_cell,empty_cell,decorate | feature | furnish | design | issue | arrange | shape | feature | 
754,draw up,вырабатывать,empty_cell,empty_cell,develop | produce | generate | work out | devise | craft | produce | generate | 
755,draw up,заключать,empty_cell,empty_cell,conclude | enclose | lock | strike | forge | pitch | embody | consist | 
756,draw up,разрабатываться,empty_cell,empty_cell,develop | plot | elaborate | 
757,drawing,рисунок,pencil drawing|children's drawings|famous drawing|vector drawing|,карандашный рисунок | детский рисунок | известных рисунков | векторных рисунков | ,pencil drawing|children's drawings|famous drawing|vector drawing|figure | picture | image | pattern | painting | cartoon | sketch | 
758,drawing,чертеж,technical drawing|detailed drawing|,технический чертеж | детальный чертеж | ,technical drawing|detailed drawing|blueprint | sketch | design drawing | 
759,drawing,рисование,empty_cell,empty_cell,painting | paint | 
760,drawing,жеребьевка,empty_cell,empty_cell,toss | draw | lottery | 
761,drawing,розыгрыш,empty_cell,empty_cell,draw | lottery | raffle | hoax | practical joke | 
762,drawing,заимствование,empty_cell,empty_cell,borrowing | lending | 
763,drawing,графика,empty_cell,empty_cell,graphic | graph | chart | schedule | timetable | curve | 
764,drawing,втягивание,drawing into an aggressive bloc|drawing into a conflict|,втягивание в агрессивный блок | втягивание в конфликт | ,drawing into an aggressive bloc|drawing into a conflict|
765,drawing,вытяжка,empty_cell,empty_cell,extract | extraction | hood | 
766,dream,сказочный,empty_cell,empty_cell,fabulous | fantastic | fairy | magic | supernatural | enchanting | 
767,dream,мечта,american dream|european dream|distant dream|first dream|,американская мечта | европейская мечта | далекая мечта | первая мечта | ,american dream|european dream|distant dream|first dream|vision | 
768,dream,сон,sweet dream|Underworld Dreams|pleasant dream|,сладкие сны | сны подземелья | приятного сна | ,sweet dream|Underworld Dreams|pleasant dream|sleep | nap | slumber | 
769,dream,соня,bad dream|,плохой сон | ,bad dream|sleep | nap | dormouse | 
770,dream,dreams,empty_cell,empty_cell,empty_cell
771,dream,мечтание,empty_cell,empty_cell,empty_cell
772,dream,сновидение,empty_cell,empty_cell,empty_cell
773,dream,мечтать,empty_cell,empty_cell,wish | think | dream about | yearn | aspire | have dreams | 
774,dream,сниться,empty_cell,empty_cell,empty_cell
775,dress,одеваться,empty_cell,empty_cell,dress up | 
776,dress,одеть,empty_cell,empty_cell,wear | clothe | dress up | put on | 
777,dress,одевать,empty_cell,empty_cell,wear | clothe | 
778,dress,одеться,empty_cell,empty_cell,dress up | 
779,dress,оделиться,empty_cell,empty_cell,empty_cell
780,dress,переодеться,empty_cell,empty_cell,empty_cell
781,dress,оделить,empty_cell,empty_cell,put on | 
782,dress up,наряжаться,empty_cell,empty_cell,dress up | 
783,dress up,одеваться,empty_cell,empty_cell,dress | dress | dress up | 
784,dress up,нарядиться,empty_cell,empty_cell,dress up | 
785,dress up,одеть,empty_cell,empty_cell,wear | dress | clothe | dress up | put on | 
786,dress up,одеться,empty_cell,empty_cell,dress | dress up | 
787,dress up,наряжать,empty_cell,empty_cell,dress up | 
788,drive,доехать,empty_cell,empty_cell,reach | drive away | catch | get there | 
789,drive,водить,empty_cell,empty_cell,empty_cell
790,drive,ехать,to drive home|,ехать домой | ,to drive home|go | travel | go | travel | ride | 
791,drive,управлять,to drive cars|,управлять автомобилем | ,to drive cars|manage | control | run | govern | rule | operate | manage | administer | 
792,drive,ездить,empty_cell,empty_cell,go | travel | ride | travel | 
793,drive,привести,empty_cell,empty_cell,lead | bring | produce | cite | lead | result | put | lead up | 
794,drive,вести,empty_cell,empty_cell,lead | conduct | wage | keep | maintain | run | carry out | fight | lead | 
795,drive,приводить,empty_cell,empty_cell,lead | bring | cite | lead | contribute | cause | 
796,drive,проехать,empty_cell,empty_cell,travel | ride | drive away | 
797,drive away,доехать,empty_cell,empty_cell,reach | drive | drive away | catch | get there | 
798,drive away,отгонять,empty_cell,empty_cell,drive away | 
799,drive away,отпугнуть,empty_cell,empty_cell,deter | scare away | scare | drive away | 
800,drive away,выгнать,empty_cell,empty_cell,expel | drive | kick | chase | evict | turn out | drive out | drive away | 
801,drive back,уехать назад,empty_cell,empty_cell,empty_cell
802,drive off,отъехать,empty_cell,empty_cell,empty_cell
803,drive out,изгнать,empty_cell,empty_cell,expel | drive | oust | evict | flush out | banish | expel | route | 
804,drive out,вытеснить,empty_cell,empty_cell,displace | drive | supplant | supersede | dislodge | oust | push | crowd out | 
805,drive out,вытеснять,empty_cell,empty_cell,crowd out | supplant | supersede | displace | 
806,drive out,выгнать,empty_cell,empty_cell,expel | drive | kick | chase | evict | turn out | drive away | 
807,driving,ведущий,empty_cell,empty_cell,leading | lead | guiding | 
808,driving,движущий,empty_cell,empty_cell,motive | 
809,driving,приводной,empty_cell,empty_cell,empty_cell
810,driving,возбуждающий,empty_cell,empty_cell,exciting | 
811,driving,вождение,empty_cell,empty_cell,empty_cell
812,drum,барабан,war drum|Turkish drum|tin drum|,барабан войны | турецкий барабан | Оловянный барабан | ,war drum|Turkish drum|tin drum|reel | barrel | roulette wheel | sheave | roller | 
813,drum,перкуссия,empty_cell,empty_cell,percussion | 
814,drum,валик,empty_cell,empty_cell,roll | roller | cylinder | paint roller | shaft | 
815,drum,ударная установка,empty_cell,empty_cell,empty_cell
816,dry,сухой,empty_cell,empty_cell,empty_cell
817,dry,засушливый,empty_cell,empty_cell,arid | drought-ridden | 
818,dry,сушить,to dry fruit|,сушить фрукты | ,to dry fruit|
819,dry,сохнуть,empty_cell,empty_cell,empty_cell
820,dry,высохнуть,empty_cell,empty_cell,dry up | dry up | 
821,dry,высыхать,empty_cell,empty_cell,empty_cell
822,dry,высушить,empty_cell,empty_cell,empty_cell
823,dry,высушивать,empty_cell,empty_cell,empty_cell
824,dry,просушить,empty_cell,empty_cell,empty_cell
825,dry,закрепляться,empty_cell,empty_cell,settle | 
826,dry,вытереть,empty_cell,empty_cell,wipe | clean off | 
827,dry up,иссякать,empty_cell,empty_cell,dry up | 
828,dry up,высохнуть,empty_cell,empty_cell,dry | dry up | dry up | 
829,dry up,иссякнуть,empty_cell,empty_cell,run out | dry up | taper off | peter out | 
830,dry up,пересыхать,empty_cell,empty_cell,dry up | 
831,duck,уток,empty_cell,empty_cell,empty_cell
832,duck,утка,empty_cell,empty_cell,flock | 
833,duck,парусина,empty_cell,empty_cell,empty_cell
834,advance,продвинуться,empty_cell,empty_cell,push | move on | make a lot of progress | move | make any progress | 
835,advance,выйти,empty_cell,empty_cell,go out | go | come out | leave | reach | release | emerge | enter | step | 
836,advance,пройти,empty_cell,empty_cell,pass | go | hold | took place | undergo | receive | host | walk | complete | 
837,advance,продвигать,empty_cell,empty_cell,promote | push | promote | further | champion | 
838,advance,развиваться,empty_cell,empty_cell,develop | evolve | grow | develop | progress | evolve | unfold | flourish | 
839,advance,продвигаться,empty_cell,empty_cell,move | progress | move | move forward | proceed | 
840,advance,продвинуть,empty_cell,empty_cell,promote | push | 
841,advance,выслать,empty_cell,empty_cell,send | expel | come out | go out | emerge | qualify | get out | step | 
842,advance,выдвигать,empty_cell,empty_cell,nominate | put forward | field | file | level | 
843,advanced,развитой,empty_cell,empty_cell,rich | industrial | well-developed | 
844,advanced,передовой,empty_cell,empty_cell,forward | leading | cutting-edge | progressive | innovative | front | state-of-the-art | up-to-date | 
845,advanced,передов,empty_cell,empty_cell,forward | cutting-edge | front-line | sophisticated | foremost | 
846,advanced,опытный,empty_cell,empty_cell,experienced | senior | skilled | experimental | expert | seasoned | pilot | sophisticated | 
847,advanced,перспективный,empty_cell,empty_cell,promising | prospective | future | up-and-coming | forward-look | challenging | viable | most promising | 
848,advanced,прогрессивный,empty_cell,empty_cell,progressive | innovative | 
849,advanced,новейший,empty_cell,empty_cell,latest | recent | state-of-the-art | up-to-date | brand new | innovative | cutting-edge | most modern | 
850,advanced,предварительный,empty_cell,empty_cell,preliminary | prior | initial | tentative | early | advance | provisional | 
851,during,во время,empty_cell,empty_cell,empty_cell
852,during,в течение,empty_cell,empty_cell,within | over | throughout | 
853,during,за,empty_cell,empty_cell,for | per | over | behind | 
854,during,при,empty_cell,empty_cell,at | under | 
855,earn,зарабатывать,to earn money|to earn more|to earn ten times more today|,зарабатывать деньги | зарабатывать больше | зарабатывать сегодня в десятки раз больше | ,to earn money|to earn more|to earn ten times more today|make money | earn money | make | 
856,earn,заработать,to earn more money|to earn foreign exchange|to earn extra money|,заработать больше | заработать иностранную валюту | заработать дополнительные деньги | ,to earn more money|to earn foreign exchange|to earn extra money|make money | make | score | 
857,earn,получить,to earn for being here|to earn a nice profit|,уже получить | получить неплохую прибыль | ,to earn for being here|to earn a nice profit|get | receive | obtain | gain | win | have | find | grant | 
858,earn,получать,empty_cell,empty_cell,receive | get | obtain | receive | gain | get | 
859,earn,завоевать,empty_cell,empty_cell,win | gain | conquer | win | capture | 
860,earn,заслужить,empty_cell,empty_cell,deserve | gain | win | 
861,earn,принести,empty_cell,empty_cell,bring | yield | deliver | bring | carry | sacrifice | 
862,earn,набрать,empty_cell,empty_cell,score | gain | type | dial | recruit | accumulate | poll | gather | 
863,singular,единичный,empty_cell,empty_cell,single | unit | sporadic | 
864,singular,единственное число,empty_cell,empty_cell,empty_cell
865,easily,легко,empty_cell,empty_cell,empty_cell
866,easily,с легкостью,empty_cell,empty_cell,empty_cell
867,easily,без труда,empty_cell,empty_cell,empty_cell
868,east,восточный,empty_cell,empty_cell,eastern | oriental | 
869,east,истый,empty_cell,empty_cell,empty_cell
870,east,восток,far east|Arabian east|,дальний восток | арабский Восток | ,far east|Arabian east|easterner | 
871,east,восточная сторона,empty_cell,empty_cell,empty_cell
872,adventure,приключение,epic adventure|dangerous adventure|exciting adventure|,эпическое приключение | опасного приключения | волнующее приключение | ,epic adventure|dangerous adventure|exciting adventure|
873,adventure,авантюра,foreign adventure|arm adventure|caudillist adventures|,зарубежные авантюры | вооруженная авантюра | каудиллистскими авантюрами | ,foreign adventure|arm adventure|caudillist adventures|venture | adventurism | gamble | proposed adventure | 
874,adventure,тура,empty_cell,empty_cell,tour | round | runoff | 
875,adventure,adventures,empty_cell,empty_cell,empty_cell
876,adverb,наречие,empty_cell,empty_cell,empty_cell
877,electric,электрический,empty_cell,empty_cell,electrical | 
878,electric,электр,empty_cell,empty_cell,electro | 
879,advertisement,реклама,outdoor advertisement|visual advertisement|complete advertisement|banner advertisement|,наружная реклама | визуальная реклама | готовой рекламы | баннерная реклама | ,outdoor advertisement|visual advertisement|complete advertisement|banner advertisement|advertising | ad | commercial | promotion | 
880,advertisement,объявление,empty_cell,empty_cell,ad | announcement | offer | declaration | advertising | 
881,advertisement,рекламный ролик,empty_cell,empty_cell,empty_cell
882,century,веко,century of our era|twentieth centuries|american century|past century|,века нашей эры | двадцатый век | американский век | прошедший век | ,century of our era|twentieth centuries|american century|past century|age | eyelid | 
883,century,столетие,next century|long century|century of war|third century|,следующее столетие | долгие столетия | столетие войн | третье столетие | ,next century|long century|century of war|third century|
884,century,век,Centuries of Financial Folly|,веков финансовой недальновидности | ,Centuries of Financial Folly|age | 
885,size,размер,file size|different size|family size|maximum size|,размер файла | разные размеры | размер семьи | максимальный размер | ,file size|different size|family size|maximum size|dimension | amount | scale | 
886,size,объем,total size|memory size|size of the losses|,общий объем | объем памяти | объем потерь | ,total size|memory size|size of the losses|volume | amount | capacity | output | scope | quantity | 
887,size,величина,various size|,различной величины | ,various size|value | quantity | amount | magnitude | variable | 
888,size,площадь,empty_cell,empty_cell,square | area | space | plaza | 
889,size,масштаб,sizes of attacks|,масштаб атаки | ,sizes of attacks|scale | scope | magnitude | extent | proportion | dimension | 
890,size,типоразмер,size aa|,типоразмера АА | ,size aa|standard size | different size | 
891,electricity,электроэнергия,Tajik electricity|turkmen electricity|cheap electricity|Kyrgyz electricity|,таджикской электроэнергии | туркменская электроэнергия | дешевой электроэнергии | кыргызская электроэнергия | ,Tajik electricity|turkmen electricity|cheap electricity|Kyrgyz electricity|power | energy | electric power | electric energy | electrical power | 
892,electricity,электричество,static electricity|,статическое электричество | ,static electricity|power | electric power | 
893,electricity,энергия,solar electricity|,солнечная энергия | ,solar electricity|energy | power | 
894,electricity,электроснабжение,empty_cell,empty_cell,power supply | electricity supply | electrical power | electrical service | 
895,elephant,слон,white elephant|,белый слон | ,white elephant|bishop | 
896,else,иначе,empty_cell,empty_cell,otherwise | differently | 
897,else,в другом месте,empty_cell,empty_cell,elsewhere | anywhere else | 
898,empty,пустой,almost empty|completely empty|,почти пустой | совершенно пустой | ,almost empty|completely empty|blank | hollow | 
899,empty,бессодержательный,empty_cell,empty_cell,empty_cell
900,empty,опустошить,to empty the bottle|,опустошить бутылку | ,to empty the bottle|devastate | ravage | desert | 
901,empty,очистить,empty_cell,empty_cell,clear | clean | cleanse | purify | clean up | purge | rid | clean out | 
902,empty,вылить,empty_cell,empty_cell,pour | 
903,empty,почистить,empty_cell,empty_cell,clean | brush | clean | 
904,engine,двигатель,diesel engine|internal combustion engine|steam engine|engine of growth|,дизельный двигатель | двигатель внутреннего сгорания | паровой двигатель | двигатель роста | ,diesel engine|internal combustion engine|steam engine|engine of growth|motor | driver | 
905,engine,движок,graphics engine|script engine|,графическом движке | скриптовый движок | ,graphics engine|script engine|
906,engine,мотор,empty_cell,empty_cell,motor | 
907,engine,engines,empty_cell,empty_cell,empty_cell
908,engine,локомотив,operating engines|,работающих локомотива | ,operating engines|locomotive | driving force | 
909,engineer,инженер,naval engineer|,корабельный инженер | ,naval engineer|
910,engineer,инженерных кадров,empty_cell,empty_cell,empty_cell
911,engineer,engineers,empty_cell,empty_cell,empty_cell
912,engineer,сапер,empty_cell,empty_cell,sapper | 
913,engineer,изобретатель,different engineers|,различные изобретатели | ,different engineers|inventor | innovator | 
914,engineer,сконструировать,empty_cell,empty_cell,design | construct | 
915,engineer,конструировать,empty_cell,empty_cell,design | construct | design | 
916,enough,достаточно,empty_cell,empty_cell,quite | rather | sufficiently | fairly | pretty | reasonably | relatively | 
917,enough,настолько,empty_cell,empty_cell,so | as | so much | 
918,enough,недостаточно,empty_cell,empty_cell,not | insufficiently | sufficiently | too little | 
919,enough,достаточно,I've seen enough|,Я видел достаточно | ,I've seen enough|
920,enough,довольно,She was pale enough so everybody wondered what was going wrong|,"Она была довольно бледной, так что все вокруг спрашивали себя, что могло пойти не так | ",She was pale enough so everybody wondered what was going wrong|
921,enter,ввести,to enter later in the process|to enter the other account|to enter keywords|to enter the number|,ввести позже | ввести другой счет | ввести ключевое слово | ввести номер | ,to enter later in the process|to enter the other account|to enter keywords|to enter the number|introduce | impose | type | put | insert | implement | type in | fill | 
922,enter,войти,to enter the room|to enter the building|to enter the old city|to enter the house|,войти в комнату | войти в здание | войти в Старый город | войти в дом | ,to enter the room|to enter the building|to enter the old city|to enter the house|include | come in | login | walk | go in | comprise | walk in | logon | 
923,enter,входить,empty_cell,empty_cell,include | consist of | belong | comprise | walk | 
924,enter,вступить,to enter into force|,вступить в силу | ,to enter into force|join | engage | step | take effect | join | come into | exchange | take over | 
925,enter,вводить,empty_cell,empty_cell,introduce | impose | type | insert | introduce | inject | input | 
926,enter,вступать,empty_cell,empty_cell,engage | join | come in | embark | enroll | adhere | come into | kick in | 
927,enter,проникнуть,to enter the mosques|to enter the airport|,проникнуть в мечеть | проникнуть в аэропорт | ,to enter the mosques|to enter the airport|penetrate | infiltrate | sneak | access | 
928,enter,указать,to Please enter your Postal index|to enter your Postal index|,Пожалуйста указать ваш почтовый индекс | указать ваш почтовый индекс | ,to Please enter your Postal index|to enter your Postal index|specify | indicate | point | select | define | set | point out | state | 
929,enter,поступить,empty_cell,empty_cell,come | act | enroll | join | arrive | receive | come in | go on | 
930,entrance,вход,private entrance|free entrance|entrance to the mine|main entrance|,отдельный вход | бесплатный вход | Вход в шахту | центральный вход | ,private entrance|free entrance|entrance to the mine|main entrance|entry | input | login | door | admission | logon | inlet | 
931,entrance,въезд,northern entrance|,Северный въезд | ,northern entrance|entry | entry point | gateway | traveler | 
932,entrance,подезд,sixth entrance|,шестой подъезд | ,sixth entrance|porch | front door | entryway | front hall | stair | doorway | 
933,entrance,поступление,Annual entrance|,Годовое поступление | ,Annual entrance|revenue | receipt | admission | entry | inflow | arrival | proceeding | proceeds | 
934,entrance,выход,empty_cell,empty_cell,exit | output | access | release | withdrawal | gate | yield | way out | outlet | 
935,entrance,вступление,empty_cell,empty_cell,entry | accession | membership | admission | introduction | candidate | 
936,advice,совет,good advice|professional advice|IMF advice|practical advice|,хороший совет | профессиональный совет | совет мвф | практический совет | ,good advice|professional advice|IMF advice|practical advice|council | tip | board | 
937,advice,консультация,legal advice|technical advice|just such advice|financial advice|,юридическая консультация | техническая консультация | подобную консультацию | финансовые консультации | ,legal advice|technical advice|just such advice|financial advice|consultation | consultancy | consulting service | 
